DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,19,1,5,13,2,11,0,21,0,3,0,13,66,0,52
1923,BN,19,1,5,14,2,10,0,18,0,3,0,12,74,0,48
1924,C,19,0,6,12,2,13,0,17,0,3,0,12,76,0,47
1925,D,19,1,5,11,2,12,0,17,0,2,0,11,84,0,43
1926,D,19,1,5,14,1,11,0,18,0,3,0,12,77,0,46
1927,W,19,1,5,14,2,11,0,17,0,3,0,11,79,0,45
1928,AN,19,1,5,14,2,10,0,18,0,3,0,12,73,0,48
1929,C,19,1,5,13,2,11,0,19,0,3,0,12,71,0,49
1930,D,19,2,5,15,3,10,0,21,0,3,0,15,54,0,59
1931,C,19,3,5,15,3,9,0,20,0,2,0,14,61,0,55
1932,D,19,3,5,14,3,10,0,20,0,2,0,14,63,0,54
1933,C,19,3,5,13,3,10,0,20,0,2,0,13,64,0,54
1934,C,19,3,5,12,3,11,0,20,0,2,0,13,65,0,53
1935,BN,19,3,5,12,4,11,0,20,0,1,0,13,66,0,52
1936,BN,19,3,5,11,4,12,0,20,0,1,0,13,67,0,52
1937,BN,19,3,5,10,4,12,0,20,0,1,0,13,68,0,51
1938,W,19,3,6,9,4,13,0,19,0,1,0,13,69,0,51
1939,D,19,3,6,9,4,13,0,19,0,1,0,13,68,0,51
1940,AN,19,3,6,9,4,14,0,19,0,1,0,13,67,0,52
1941,W,19,3,5,9,4,14,0,19,0,1,0,13,66,0,52
1942,W,19,4,5,8,4,14,0,19,0,1,0,13,66,0,52
1943,W,19,4,5,8,3,15,0,19,0,1,0,13,65,0,53
1944,D,19,4,5,8,3,15,0,19,0,1,0,13,64,0,53
1945,BN,19,4,5,8,3,16,0,19,1,1,0,14,59,0,57
1946,BN,19,5,5,7,3,16,0,19,2,1,0,15,55,0,59
1947,D,19,5,5,7,3,16,0,19,2,1,0,15,51,0,61
1948,BN,19,5,5,7,3,17,0,19,3,1,0,16,48,0,63
1949,D,19,5,5,8,3,16,0,19,3,1,0,16,47,0,64
1950,BN,19,5,5,9,3,15,0,19,3,1,0,16,47,0,64
1951,AN,19,5,6,10,3,14,0,18,3,1,0,16,46,0,64
1952,W,19,5,6,10,3,14,0,18,4,1,0,16,46,0,65
1953,W,19,5,6,11,3,13,0,17,4,1,0,16,45,0,65
1954,AN,19,5,6,12,3,12,0,17,4,1,0,17,44,0,66
1955,D,19,5,6,13,3,11,0,17,4,1,0,17,43,0,66
1956,W,19,5,6,14,3,11,0,16,4,1,0,17,43,0,66
1957,AN,19,5,6,14,3,11,0,16,4,1,0,17,43,0,66
1958,W,19,4,6,15,3,11,0,16,4,1,0,17,42,0,67
1959,BN,19,4,6,15,3,10,0,16,4,1,0,17,42,0,67
1960,D,19,4,6,16,4,10,0,15,4,1,0,17,42,0,67
1961,D,19,4,6,17,4,11,0,15,5,1,0,18,38,0,70
1962,BN,19,4,6,17,3,11,0,14,4,1,0,17,39,0,68
1963,W,20,4,6,17,3,11,0,14,4,1,0,17,40,0,68
1964,D,20,4,6,18,3,12,0,13,4,1,0,17,41,0,67
1965,W,21,4,6,18,3,12,0,12,4,1,0,17,41,0,66
1966,BN,21,4,6,18,3,12,0,12,4,1,0,16,42,0,65
1967,W,22,4,6,19,3,13,0,11,4,1,0,16,43,0,65
1968,BN,22,4,6,19,3,13,0,10,4,1,0,16,43,0,64
1969,W,23,4,6,19,3,13,0,10,4,1,0,16,43,0,63
1970,W,24,4,6,19,2,14,0,9,4,1,0,16,43,0,62
1971,W,25,4,6,20,2,14,0,8,4,2,0,15,43,0,61
