DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,21,16,15,2,0,11,19,0,18,0,2,54,2,2
1923,BN,1,21,16,15,2,0,11,19,0,18,0,2,53,2,2
1924,C,1,21,16,15,2,0,11,19,0,19,0,2,51,2,2
1925,D,1,21,16,15,2,0,12,19,0,19,1,2,49,2,2
1926,D,1,21,17,15,2,0,12,20,0,20,1,2,48,2,2
1927,W,1,21,17,16,2,0,12,20,0,20,1,2,46,2,2
1928,AN,1,21,17,16,2,0,13,20,0,21,1,2,45,2,2
1929,C,1,21,17,16,2,0,13,20,0,21,2,2,43,2,2
1930,D,1,21,18,16,2,0,13,19,0,21,2,2,43,2,2
1931,C,1,22,18,16,3,0,13,19,0,21,2,2,42,2,2
1932,D,1,22,18,16,3,0,13,18,0,21,2,2,42,2,2
1933,C,1,22,19,17,3,0,13,17,0,21,2,2,42,2,2
1934,C,1,22,19,17,4,0,13,17,0,21,1,2,42,2,2
1935,BN,1,22,20,17,4,0,13,16,0,21,1,2,41,2,2
1936,BN,1,22,20,17,4,0,13,15,0,21,1,2,41,2,2
1937,BN,1,23,21,17,4,0,13,14,0,21,1,2,41,2,2
1938,W,1,23,21,17,5,0,13,14,0,21,1,2,41,2,2
1939,D,1,25,22,17,4,0,13,13,1,21,1,2,38,2,2
1940,AN,1,27,22,18,4,0,13,13,2,21,1,2,35,2,1
1941,W,1,29,23,18,4,0,13,13,2,21,1,2,32,2,1
1942,W,1,31,24,18,4,0,13,13,3,21,1,2,28,2,1
1943,W,1,33,25,18,4,0,13,12,4,21,2,2,25,2,1
1944,D,1,35,25,18,4,0,13,12,5,21,2,1,22,2,1
1945,BN,1,37,26,18,4,0,13,12,6,21,2,1,19,2,1
1946,BN,1,39,27,18,3,0,13,12,6,21,2,1,16,2,1
1947,D,1,41,28,19,3,0,13,11,7,21,2,1,13,2,1
1948,BN,1,43,29,19,3,0,13,11,8,21,2,1,10,2,1
1949,D,1,43,29,23,3,0,13,10,10,21,1,0,4,2,0
1950,BN,1,43,30,26,3,0,13,9,13,21,1,0,0,2,0
1951,AN,1,43,30,27,3,0,13,9,13,21,1,0,0,3,0
1952,W,1,43,30,27,3,0,13,9,13,21,1,0,0,3,0
1953,W,1,43,29,26,3,0,13,9,13,21,1,0,0,3,0
1954,AN,1,43,29,26,3,0,13,9,13,21,1,0,0,3,0
1955,D,1,43,29,26,3,0,13,9,13,21,1,0,0,2,0
1956,W,1,42,28,26,3,0,12,10,13,21,1,0,0,3,0
1957,AN,1,42,27,26,4,0,12,11,14,21,1,0,0,3,0
1958,W,1,43,26,26,4,0,11,12,14,21,1,0,0,3,0
1959,BN,1,42,25,26,4,0,11,14,15,22,1,0,0,3,0
1960,D,1,42,24,26,5,0,10,15,15,22,1,0,0,3,0
1961,D,1,42,23,25,5,0,10,16,16,22,1,0,0,3,0
1962,BN,1,41,23,27,5,0,10,15,16,22,1,0,0,3,0
1963,W,2,40,22,29,5,0,10,15,16,21,1,0,0,3,0
1964,D,2,39,22,30,6,0,10,14,17,21,1,0,0,3,0
1965,W,2,39,22,30,6,0,10,14,17,22,1,0,0,3,0
1966,BN,2,37,21,31,6,0,10,14,17,22,1,0,0,3,0
1967,W,2,37,21,31,6,0,10,14,17,22,1,0,0,3,0
1968,BN,2,36,21,31,6,0,10,14,18,22,1,0,0,3,0
1969,W,2,36,21,32,6,2,7,13,18,22,1,0,0,3,0
1970,W,2,36,22,34,7,4,1,14,19,22,1,0,0,3,0
1971,W,2,35,21,35,7,4,1,13,19,23,1,0,0,2,0
1972,BN,2,34,21,35,7,4,1,13,19,23,1,0,0,2,0
1973,AN,2,33,20,36,8,7,1,13,19,22,1,0,0,2,0
1974,W,2,30,19,35,8,14,1,12,19,21,0,0,0,0,0
1975,W,2,27,17,40,10,15,1,11,19,19,1,0,0,0,0
1976,C,2,24,15,45,13,16,1,9,19,17,1,0,0,0,0
1977,C,2,23,19,43,10,17,1,9,21,16,1,0,0,0,0
