DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,18,94,260,36,213,0,398,0,55,0,70,353,0,280
1923,BN,1,22,94,263,39,200,0,354,0,57,0,68,415,0,268
1924,C,1,4,107,227,44,253,0,324,0,57,0,67,430,0,265
1925,D,1,22,90,219,34,231,0,319,0,45,0,64,501,0,254
1926,D,1,17,90,269,16,211,0,340,0,62,0,66,442,0,263
1927,W,1,11,91,265,30,207,0,326,0,61,0,66,461,0,260
1928,AN,1,26,93,280,30,197,0,350,0,55,0,68,410,0,269
1929,C,1,11,94,260,44,208,0,376,0,52,0,69,392,0,272
1930,D,1,32,93,297,49,199,0,410,0,51,0,75,272,0,299
1931,C,1,53,93,285,63,178,0,388,0,38,0,72,320,0,287
1932,D,1,53,95,270,65,188,0,387,0,36,0,72,329,0,285
1933,C,1,52,97,255,66,197,0,385,0,33,0,71,338,0,283
1934,C,1,52,99,240,68,207,0,383,0,31,0,71,345,0,282
1935,BN,1,52,101,225,69,216,0,382,0,28,0,70,355,0,280
1936,BN,1,52,104,210,71,226,0,380,0,26,0,70,362,0,278
1937,BN,1,51,106,195,72,236,0,378,0,24,0,70,369,0,277
1938,W,1,51,108,180,74,246,0,377,0,22,0,69,376,0,275
1939,D,1,56,107,175,72,254,0,377,0,21,0,70,369,0,277
1940,AN,1,61,107,171,71,261,0,376,0,21,0,70,363,0,278
1941,W,1,65,106,166,70,269,0,376,0,21,0,70,356,0,279
1942,W,1,70,104,161,68,277,0,375,0,21,0,71,351,0,281
1943,W,1,75,104,156,66,285,0,375,0,21,0,71,343,0,282
1944,D,1,79,103,151,65,293,0,375,0,20,0,71,338,0,283
1945,BN,1,84,102,146,63,301,0,375,20,20,0,73,302,0,292
1946,BN,1,89,101,141,62,309,0,374,30,20,0,75,280,0,297
1947,D,1,94,100,137,60,317,0,374,40,19,0,76,256,0,303
1948,BN,1,98,99,132,59,325,0,374,50,19,0,78,233,0,310
1949,D,1,98,102,150,59,310,0,366,54,19,0,78,231,0,310
1950,BN,1,97,105,167,60,294,0,359,59,19,0,78,228,0,311
1951,AN,1,97,107,184,60,279,1,352,64,18,0,79,225,0,312
1952,W,1,96,111,202,61,264,1,345,68,18,0,79,220,0,313
1953,W,1,96,114,219,61,249,1,338,73,18,0,79,217,0,315
1954,AN,1,95,116,237,61,233,1,331,77,18,0,79,214,0,315
1955,D,1,95,119,254,62,218,1,323,82,18,0,80,208,0,317
1956,W,1,92,119,265,63,214,1,317,83,18,0,80,208,0,317
1957,AN,1,88,119,276,64,210,1,312,84,19,0,80,206,0,318
1958,W,1,85,119,287,66,206,1,307,85,20,0,80,202,0,319
1959,BN,1,82,118,298,67,202,0,302,85,21,0,80,201,0,319
1960,D,1,79,118,309,68,199,0,297,87,22,0,81,199,0,320
1961,D,1,75,118,321,70,205,0,292,88,23,0,82,178,0,327
1962,BN,1,75,118,327,67,211,0,277,86,24,0,82,186,0,324
