DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,2,0,0,1,0,1,0,2,0,0,0,48,241,0,191
1923,BN,2,0,0,1,0,1,0,1,0,0,0,43,265,0,171
1924,C,2,0,0,1,0,1,0,1,0,0,0,42,271,0,167
1925,D,2,0,0,1,0,1,0,1,0,0,0,38,293,0,149
1926,D,2,0,0,1,0,1,0,1,0,0,0,41,275,0,164
1927,W,2,0,0,1,0,1,0,1,0,0,0,40,281,0,159
1928,AN,2,0,0,1,0,1,0,1,0,0,0,43,263,0,173
1929,C,2,0,0,1,0,1,0,2,0,0,0,45,256,0,178
1930,D,2,0,0,1,0,1,0,2,0,0,0,56,202,0,222
1931,C,2,0,0,1,0,1,0,2,0,0,0,51,226,0,202
1932,D,2,0,0,1,0,1,0,2,0,0,0,50,230,0,199
1933,C,2,0,0,1,0,1,0,2,0,0,0,49,234,0,196
1934,C,2,0,0,1,0,1,0,2,0,0,0,49,237,0,193
1935,BN,2,0,0,1,0,1,0,2,0,0,0,48,241,0,190
1936,BN,2,0,0,1,0,1,0,2,0,0,0,47,244,0,188
1937,BN,2,0,0,1,0,1,0,2,0,0,0,47,247,0,185
1938,W,2,0,0,1,0,1,0,2,0,0,0,46,250,0,183
1939,D,2,0,0,1,0,1,0,2,0,0,0,47,247,0,185
1940,AN,2,0,0,1,0,1,0,2,0,0,0,47,245,0,188
1941,W,2,0,0,1,0,1,0,2,0,0,0,48,242,0,190
1942,W,2,0,0,1,0,1,0,1,0,0,0,48,239,0,192
1943,W,2,0,0,1,0,1,0,1,0,0,0,49,236,0,194
1944,D,2,0,0,1,0,1,0,1,0,0,0,49,234,0,196
1945,BN,2,0,0,1,0,1,0,1,0,0,0,53,217,0,209
1946,BN,2,0,0,1,0,1,0,1,0,0,0,55,206,0,218
1947,D,2,0,0,1,0,1,0,1,0,0,0,58,193,0,229
1948,BN,2,0,0,1,0,1,0,1,0,0,0,60,180,0,239
1949,D,2,0,0,1,0,1,0,1,0,0,0,60,179,0,240
1950,BN,2,0,0,1,0,1,0,1,0,0,0,61,177,0,241
1951,AN,2,0,0,1,0,1,0,1,0,0,0,61,175,0,243
1952,W,2,0,0,1,0,1,0,1,0,0,0,62,172,0,245
1953,W,2,0,0,1,0,1,0,1,0,0,0,62,170,0,247
1954,AN,2,0,0,1,0,1,0,1,0,0,0,63,168,0,248
1955,D,2,0,0,1,0,1,0,1,0,0,0,63,165,0,251
1956,W,2,0,0,1,0,1,0,1,0,0,0,63,164,0,251
1957,AN,2,0,0,1,0,1,0,1,0,0,0,63,163,0,252
1958,W,2,0,0,1,0,1,0,1,0,0,0,64,161,0,254
1959,BN,2,0,0,1,0,1,0,1,0,0,0,64,160,0,254
1960,D,2,0,0,1,0,1,0,1,0,0,0,64,159,0,255
1961,D,2,0,0,1,0,1,0,1,0,0,0,67,145,0,266
1962,BN,2,0,0,1,0,1,0,1,0,0,0,66,151,0,262
1963,W,2,0,0,1,0,1,0,1,0,0,0,65,154,0,259
1964,D,2,0,0,1,0,1,0,1,0,0,0,65,157,0,257
1965,W,2,0,0,1,0,1,0,1,0,0,0,64,160,0,255
1966,BN,2,0,0,1,0,1,0,1,0,0,0,64,162,0,253
1967,W,2,0,0,1,0,1,0,1,0,0,0,63,165,0,251
1968,BN,2,0,0,1,0,1,0,1,0,0,0,62,168,0,248
1969,W,3,0,0,1,0,1,0,1,0,0,0,62,170,0,246
1970,W,3,0,0,2,0,1,0,1,0,0,0,62,171,0,245
1971,W,3,0,0,2,0,1,0,1,0,0,0,61,173,0,244
1972,BN,3,0,0,2,0,1,0,1,0,0,0,60,178,0,239
1973,AN,3,0,0,2,0,1,0,1,0,0,0,60,178,0,240
1974,W,3,0,0,2,0,1,0,0,0,0,0,61,166,0,251
1975,W,3,0,0,2,0,1,0,0,0,0,0,57,173,0,247
1976,C,4,0,0,2,0,1,0,0,0,0,0,56,178,0,242
1977,C,4,0,0,2,0,1,0,0,0,0,0,59,162,0,255
1978,AN,4,0,0,2,0,1,0,0,0,0,0,62,150,0,266
1979,BN,4,0,0,2,0,1,0,0,0,0,0,59,164,0,254
1980,AN,4,0,0,2,0,1,0,0,0,0,0,51,203,0,223
1981,D,4,0,0,2,0,1,0,0,0,0,0,58,168,0,251
1982,W,4,0,0,2,0,1,0,0,0,0,0,51,205,0,221
1983,W,4,0,0,2,0,1,0,0,0,0,0,34,297,0,146
1984,W,5,0,0,2,0,1,0,0,0,0,0,50,212,0,215
1985,D,5,0,0,2,0,1,0,0,0,0,0,47,227,0,203
1986,W,5,0,0,1,0,1,0,0,0,0,0,40,261,0,175
1987,D,5,0,0,1,0,1,0,0,0,0,0,40,263,0,174
1988,C,5,0,1,1,0,1,0,0,0,0,0,42,255,0,180
1989,D,5,0,1,1,0,1,0,0,0,0,0,48,220,0,208
1990,C,5,0,1,1,0,1,0,0,0,0,0,54,191,0,231
1991,C,5,0,1,1,0,1,0,0,0,0,0,54,190,0,233
1992,C,5,0,1,1,0,1,0,0,0,0,0,54,188,0,234
1993,AN,5,0,1,1,0,1,0,0,0,0,0,47,224,0,205
1994,C,5,0,1,1,0,1,0,0,0,0,0,55,184,0,237
1995,W,6,0,1,2,0,0,0,1,0,0,0,55,185,0,236
1996,W,6,0,1,2,0,1,0,0,0,0,0,56,176,0,243
1997,W,6,0,1,2,0,0,0,0,0,0,0,57,170,0,248
1998,W,6,0,1,2,0,0,0,0,0,0,0,55,180,0,240
1999,W,6,0,1,2,0,0,0,0,0,0,0,60,158,0,257
2000,AN,6,0,1,2,0,0,0,0,0,0,0,55,182,0,238
2001,D,6,0,1,2,0,1,0,0,0,0,0,56,175,0,244
2002,D,6,0,1,2,0,1,0,0,0,0,0,57,174,0,245
2003,AN,6,0,1,2,0,0,0,0,0,0,0,56,179,0,240
2004,BN,8,6,0,0,0,0,0,2,0,0,0,3,31,0,432 
2005,AN,8,6,0,0,0,0,0,2,0,0,0,3,31,0,432 
2006,W,8,6,0,0,0,0,0,2,0,0,0,3,31,0,432 
2007,D,8,6,0,0,0,0,0,2,0,0,0,3,31,0,432 
2008,C,8,6,0,0,0,0,0,2,0,0,0,3,31,0,432
2009,D,8,6,0,0,0,0,0,2,0,0,0,3,31,0,433
2010,BN,8,6,0,0,0,0,0,2,0,0,0,3,31,0,433
2011,W,8,6,0,0,0,0,0,2,0,0,0,3,31,0,433
2012,BN,0,0,0,0,0,0,0,0,0,0,0,43,25,0,415
2013,D,0,0,0,0,0,0,0,0,0,0,0,43,25,0,415
2014,C,0,0,0,0,0,0,0,0,0,0,0,43,25,0,415
2015,C,0,0,0,0,0,0,0,0,0,0,0,43,25,0,415
2016,W,0,0,0,0,0,0,0,0,0,0,0,43,25,0,415
