DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,6,21,106,292,40,240,0,448,0,62,0,27,135,0,107
1923,BN,6,25,105,295,44,225,0,398,0,64,0,29,178,0,115
1924,C,6,5,121,255,49,284,0,364,0,64,0,29,190,0,117
1925,D,6,25,101,246,38,259,0,359,0,51,0,31,244,0,124
1926,D,6,20,102,303,18,238,0,382,0,70,0,30,198,0,118
1927,W,6,13,102,298,33,233,0,367,0,68,0,30,213,0,120
1928,AN,6,29,104,315,34,222,0,394,0,62,0,29,174,0,114
1929,C,6,13,106,293,49,234,0,423,0,59,0,28,161,0,112
1930,D,6,36,105,335,55,224,0,461,0,57,0,24,86,0,95
1931,C,6,59,105,320,71,200,0,437,0,43,0,26,114,0,103
1932,D,6,59,107,303,73,211,0,435,0,40,0,26,120,0,104
1933,C,6,59,109,287,74,222,0,433,0,37,0,26,125,0,105
1934,C,6,59,112,270,76,233,0,431,0,35,0,27,130,0,106
1935,BN,6,58,114,253,78,243,0,429,0,32,0,27,136,0,107
1936,BN,6,58,117,236,80,255,0,427,0,29,0,27,141,0,108
1937,BN,6,58,119,220,81,265,0,426,0,27,0,28,146,0,109
1938,W,6,58,122,203,83,276,0,424,0,25,0,28,150,0,110
1939,D,6,63,121,197,81,285,0,424,0,24,0,28,146,0,109
1940,AN,6,68,120,192,80,294,0,423,0,24,0,27,142,0,109
1941,W,6,73,119,187,78,303,0,423,0,24,0,27,137,0,108
1942,W,6,78,118,181,76,312,0,422,0,23,0,27,134,0,107
1943,W,6,84,117,176,75,321,0,422,0,23,0,27,129,0,106
1944,D,6,89,115,170,73,330,0,422,0,23,0,26,125,0,105
1945,BN,6,95,115,164,71,339,0,422,22,22,0,25,103,0,100
1946,BN,6,100,113,159,70,348,0,421,34,22,0,24,90,0,96
1947,D,6,105,113,154,68,357,0,421,45,22,0,23,78,0,92
1948,BN,6,110,112,149,67,366,0,421,56,22,0,22,66,0,88
1949,D,6,110,115,168,67,349,0,412,61,22,0,22,65,0,88
