DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,116,73,377,1041,143,856,0,1598,0,221,0,42,213,0,169
1923,BN,116,87,375,1053,155,802,0,1420,0,230,0,55,337,0,218
1924,C,116,17,431,909,175,1014,0,1299,0,228,0,58,373,0,230
1925,D,116,87,361,878,137,925,0,1279,0,181,0,69,542,0,275
1926,D,116,70,362,1079,65,848,0,1363,0,251,0,60,399,0,238
1927,W,116,45,365,1064,119,831,0,1309,0,243,0,63,443,0,250
1928,AN,116,105,372,1122,121,790,0,1405,0,222,0,54,327,0,215
1929,C,116,45,377,1043,176,835,0,1507,0,211,0,51,289,0,201
1930,D,116,128,374,1193,198,800,0,1643,0,205,0,23,82,0,90
1931,C,116,212,374,1142,254,714,0,1558,0,153,0,35,155,0,139
1932,D,116,212,381,1082,259,753,0,1551,0,144,0,37,169,0,147
1933,C,116,210,390,1022,265,791,0,1545,0,133,0,39,184,0,155
1934,C,116,210,398,962,271,829,0,1538,0,125,0,41,198,0,162
1935,BN,116,208,406,902,277,867,0,1531,0,114,0,43,216,0,170
1936,BN,116,208,416,842,284,908,0,1523,0,104,0,44,229,0,176
1937,BN,116,206,425,783,290,946,0,1518,0,95,0,46,243,0,182
1938,W,116,206,434,723,296,985,0,1510,0,87,0,47,256,0,188
1939,D,116,224,431,704,290,1017,0,1510,0,86,0,46,243,0,182
1940,AN,116,243,428,684,285,1048,0,1509,0,85,0,45,231,0,177
1941,W,116,260,423,666,279,1081,0,1507,0,85,0,43,218,0,171
1942,W,116,280,419,645,272,1112,0,1506,0,83,0,42,208,0,167
1943,W,116,299,416,626,267,1144,0,1505,0,83,0,40,194,0,160
1944,D,116,316,412,606,260,1175,0,1503,0,82,0,39,185,0,155
1945,BN,116,337,409,585,255,1208,1,1503,79,80,0,30,125,0,121
1946,BN,116,357,404,567,249,1240,1,1502,121,79,0,25,92,0,98
1947,D,116,376,403,549,243,1271,1,1502,161,77,0,18,61,0,72
1948,BN,116,393,398,530,237,1305,1,1500,201,77,0,11,34,0,45
1949,D,116,392,409,600,238,1242,2,1469,219,77,0,11,32,0,43
1950,BN,116,390,420,671,240,1181,2,1440,237,76,0,10,28,0,39
1951,AN,116,388,431,740,242,1120,2,1411,255,74,0,9,26,0,36
1952,W,116,386,444,810,243,1059,3,1382,274,74,0,7,21,0,30
1953,W,116,385,455,879,245,998,3,1355,292,73,0,6,17,0,25
1954,AN,116,383,466,950,246,935,3,1326,311,73,0,5,15,0,21
1955,D,116,383,479,1019,248,874,4,1297,329,71,2,4,10,0,15
1956,W,116,369,479,1064,253,858,3,1273,332,74,2,4,9,0,14
1957,AN,116,355,477,1107,258,843,3,1253,336,77,2,3,8,0,12
1958,W,116,343,476,1152,263,828,2,1232,339,82,2,2,5,0,7
1959,BN,116,329,474,1197,268,812,2,1212,343,85,0,2,4,0,6
1960,D,116,316,473,1241,273,797,2,1191,347,87,0,1,2,0,3
1961,D,116,298,469,1274,276,816,1,1160,349,91,0,0,0,0,0
1962,BN,120,299,469,1304,268,843,1,1107,344,94,0,0,0,0,0
1963,W,123,300,469,1332,258,870,1,1058,341,98,0,0,0,0,0
1964,D,127,300,468,1360,249,897,1,1009,338,99,2,0,0,0,0
1965,W,128,301,469,1385,239,921,1,957,334,102,4,1,3,0,5
1966,BN,132,301,467,1410,230,947,1,904,329,105,6,2,6,0,10
1967,W,135,301,467,1434,219,972,1,852,324,108,8,4,9,0,14
1968,BN,138,299,466,1458,209,998,1,801,320,111,8,5,15,0,22
1969,W,145,299,466,1482,199,1022,1,749,316,113,10,6,17,0,25
1970,W,152,299,464,1506,189,1047,1,697,312,116,13,7,19,0,27
1971,W,159,299,463,1530,178,1073,1,644,307,119,19,8,21,0,30
1972,BN,165,299,461,1554,168,1073,1,592,303,122,29,11,31,0,42
1973,AN,172,299,460,1580,158,1097,1,540,298,125,40,10,30,0,41
1974,W,182,299,458,1610,148,1119,1,488,295,127,52,9,24,0,37
1975,W,197,283,431,1710,180,1069,1,420,286,127,52,11,33,0,47
1976,C,216,266,403,1808,213,1021,1,350,278,127,54,13,42,0,58
1977,C,218,287,480,1694,135,1160,0,315,334,127,54,6,16,0,24
1978,AN,226,258,394,1830,134,1127,0,365,333,126,56,0,0,0,0
1979,BN,229,257,369,1851,136,1103,1,346,322,126,60,6,17,0,27
1980,AN,233,278,382,1719,161,985,1,351,306,130,61,26,102,0,112
1981,D,241,267,381,1724,167,1133,1,360,308,130,63,9,26,0,39
1982,W,249,253,366,1911,105,834,1,361,319,133,65,27,108,0,116
1983,W,257,243,378,1518,127,710,1,112,293,133,69,71,628,0,309
1984,W,264,231,410,1760,181,819,1,397,295,132,73,30,128,0,130
1985,D,268,222,434,1538,199,905,1,402,286,133,79,38,182,0,163
1986,W,270,220,450,1254,171,949,1,403,280,133,83,54,349,0,234
1987,D,272,219,486,1170,203,954,0,409,265,135,86,55,359,0,237
1988,C,274,219,511,1139,221,987,0,415,273,135,92,51,313,0,221
1989,D,277,212,509,1197,196,1152,0,416,312,139,98,34,157,0,149
1990,C,278,205,509,1328,190,1173,0,418,322,142,104,20,73,0,88
1991,C,287,205,509,1328,190,1173,0,418,322,142,104,19,68,0,84
1992,C,297,205,509,1328,190,1173,0,418,322,142,104,18,64,0,80
1993,AN,306,210,512,1338,207,1004,0,379,303,137,94,36,169,0,155
1994,C,315,205,509,1328,190,1173,0,418,322,142,104,17,56,0,72
1995,W,319,250,502,2022,75,403,0,513,344,137,136,17,58,0,74
1996,W,323,157,514,1988,36,577,0,423,360,129,234,13,40,0,55
1997,W,328,235,505,2126,33,421,0,365,333,126,298,10,29,0,42
1998,W,332,285,559,1984,25,295,0,421,368,118,336,15,48,0,64
1999,W,336,310,562,1920,33,463,0,408,334,127,322,4,11,0,18
2000,AN,341,277,517,1857,42,443,0,381,316,141,400,16,52,0,68
2001,D,345,244,567,1786,0,596,0,380,268,140,423,12,37,0,52
2002,D,349,244,567,1786,0,596,0,380,268,140,423,12,35,0,50
2003,AN,354,277,517,1857,42,443,0,381,316,141,400,14,46,0,62
2004,BN,88,45,1643,853,0,215,0,333,576,39,269,12,617,8,223 
2005,AN,88,45,1643,853,0,215,0,333,576,39,269,12,617,8,223 
2006,W,88,45,1643,853,0,215,0,333,576,39,269,12,617,8,223 
2007,D,88,45,1643,853,0,215,0,333,576,39,269,12,617,8,223 
2008,C,93,85,1507,798,0,292,0,332,583,69,269,19,606,4,223
2009,D,99,125,1371,743,0,370,0,332,590,100,269,27,596,0,223
2010,BN,99,125,1371,743,0,370,0,332,590,100,269,27,596,0,223
2011,W,99,125,1371,743,0,370,0,332,590,100,269,27,596,0,223
2012,BN,0,24,1183,282,0,12,0,342,679,291,270,42,1505,0,215
2013,D,0,24,1183,282,0,12,0,342,679,291,270,42,1505,0,215
2014,C,0,24,1183,282,0,12,0,342,679,291,270,42,1505,0,215
2015,C,0,24,1183,282,0,12,0,342,679,291,270,42,1505,0,215
2016,W,0,24,1183,282,0,12,0,342,679,291,270,42,1505,0,215
