DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,17,60,307,849,117,698,0,1304,0,180,0,70,351,0,278
1923,BN,17,71,306,859,127,655,0,1158,0,187,0,77,471,0,304
1924,C,17,14,351,742,143,827,0,1059,0,186,0,78,504,0,310
1925,D,17,71,294,716,112,754,0,1043,0,148,0,84,658,0,334
1926,D,17,57,295,880,53,691,0,1112,0,204,0,79,528,0,315
1927,W,17,37,298,868,97,678,0,1068,0,198,0,81,569,0,321
1928,AN,17,86,304,915,99,644,0,1146,0,181,0,76,461,0,303
1929,C,17,37,307,851,144,681,0,1230,0,172,0,74,425,0,295
1930,D,17,104,305,973,161,653,0,1340,0,167,0,60,216,0,237
1931,C,17,173,305,931,207,582,0,1271,0,125,0,66,293,0,263
1932,D,17,173,311,882,211,614,0,1265,0,117,0,67,308,0,267
1933,C,17,171,318,833,216,645,0,1260,0,109,0,68,323,0,271
1934,C,17,171,325,785,221,676,0,1254,0,102,0,69,337,0,275
1935,BN,17,170,331,736,226,707,0,1248,0,93,0,70,354,0,279
1936,BN,17,170,339,687,232,740,0,1243,0,85,0,71,367,0,282
1937,BN,17,168,346,639,237,771,0,1238,0,77,0,72,381,0,286
1938,W,17,168,354,590,242,803,0,1232,0,71,0,73,394,0,289
1939,D,17,183,351,574,237,830,0,1232,0,70,0,72,381,0,286
1940,AN,17,198,349,558,232,855,0,1231,0,69,0,71,369,0,283
1941,W,17,212,345,543,227,882,0,1230,0,69,0,70,356,0,280
1942,W,17,228,342,526,222,907,0,1229,0,68,0,70,347,0,277
1943,W,17,244,339,510,218,933,0,1227,0,68,0,69,333,0,274
1944,D,17,258,336,494,212,959,0,1226,0,67,0,68,324,0,271
1945,BN,17,275,333,477,208,985,1,1226,65,65,0,64,262,0,253
1946,BN,17,291,330,463,203,1012,1,1225,99,64,0,61,227,0,241
1947,D,17,307,329,448,198,1037,1,1225,131,63,0,57,192,0,227
1948,BN,17,321,325,432,194,1064,1,1224,164,63,0,54,160,0,213
1949,D,17,319,333,490,194,1013,1,1198,178,63,0,53,158,0,212
1950,BN,17,318,343,547,196,964,1,1174,193,62,0,53,154,0,210
1951,AN,17,317,351,603,197,914,2,1151,208,60,0,52,150,0,209
1952,W,17,315,362,661,199,864,2,1128,223,60,0,52,144,0,205
1953,W,17,314,371,717,200,814,2,1105,238,59,0,51,140,0,203
1954,AN,17,312,380,775,201,763,3,1082,253,59,0,51,136,0,201
1955,D,17,312,391,831,202,713,3,1058,268,58,2,50,130,0,197
1956,W,17,301,391,868,206,700,3,1038,271,60,2,50,129,0,197
1957,AN,17,289,389,903,211,688,2,1022,274,63,2,49,127,0,196
1958,W,17,280,388,940,215,675,2,1005,277,67,2,49,123,0,194
1959,BN,17,268,387,977,219,662,2,989,280,69,0,49,122,0,193
1960,D,17,258,386,1012,222,650,1,971,283,71,0,48,119,0,191
1961,D,17,245,386,1049,227,672,1,955,287,75,0,45,97,0,177
1962,BN,17,245,385,1070,220,691,1,908,282,77,0,46,105,0,183
1963,W,18,245,383,1089,211,711,1,866,279,80,0,47,112,0,189
1964,D,18,245,382,1110,203,732,1,823,276,81,2,48,117,0,192
1965,W,19,245,382,1130,195,752,1,781,272,83,3,49,123,0,196
1966,BN,19,245,381,1150,187,772,1,738,268,86,5,50,129,0,200
1967,W,20,245,381,1170,179,793,1,695,265,88,6,51,134,0,204
1968,BN,20,244,380,1190,170,814,1,653,261,91,6,53,142,0,209
1969,W,21,244,380,1209,162,834,1,611,258,92,8,54,147,0,213
1970,W,22,244,379,1229,154,854,1,568,254,94,11,54,151,0,216
1971,W,23,244,377,1248,145,875,1,525,251,97,16,55,155,0,220
1972,BN,24,244,376,1268,137,875,1,483,247,99,23,57,170,0,228
1973,AN,25,244,375,1289,129,895,1,440,243,102,33,58,170,0,229
1974,W,27,244,374,1313,121,913,1,398,240,104,42,58,158,0,239
1975,W,29,231,351,1395,147,872,0,343,234,104,42,58,175,0,250
1976,C,32,217,329,1475,174,833,0,285,227,104,44,61,192,0,261
1977,C,32,234,392,1382,110,947,0,257,272,104,44,57,156,0,246
1978,AN,33,211,321,1494,109,920,0,298,272,103,45,55,133,0,236
1979,BN,33,210,301,1510,111,899,0,282,263,103,49,58,161,0,251
1980,AN,34,227,312,1403,132,803,1,287,250,106,50,68,267,0,293
1981,D,35,218,311,1406,136,924,1,294,252,106,52,61,175,0,262
1982,W,36,207,299,1559,86,680,1,295,260,109,53,69,278,0,300
1983,W,37,198,308,1239,104,579,1,92,239,109,56,90,791,0,389
1984,W,39,188,335,1436,148,668,1,324,240,108,60,72,305,0,310
1985,D,39,181,354,1254,163,738,1,328,234,109,64,75,366,0,326
1986,W,39,180,367,1023,139,774,0,329,228,109,67,83,535,0,358
1987,D,40,178,397,955,165,778,0,334,216,110,70,83,546,0,360
1988,C,40,178,417,929,180,805,0,338,222,110,75,82,501,0,354
1989,D,41,173,416,977,160,940,0,339,254,114,80,75,342,0,323
