DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,0,0,0,0,0,0,0,0,0,0,98,494,0,391
1923,BN,0,0,0,0,0,0,0,0,0,0,0,88,543,0,351
1924,C,0,0,0,0,0,0,0,0,0,0,0,86,555,0,342
1925,D,0,0,0,0,0,0,0,0,0,0,0,77,601,0,305
1926,D,0,0,0,0,0,0,0,0,0,0,0,84,563,0,336
1927,W,0,0,0,0,0,0,0,0,0,0,0,82,576,0,325
1928,AN,0,0,0,0,0,0,0,0,0,0,0,89,540,0,354
1929,C,0,0,0,0,0,0,0,0,0,0,0,92,526,0,366
1930,D,0,0,0,0,0,0,0,0,0,0,0,114,414,0,455
1931,C,0,0,0,0,0,0,0,0,0,0,0,105,463,0,415
1932,D,0,0,0,0,0,0,0,0,0,0,0,103,471,0,409
1933,C,0,0,0,0,0,0,0,0,0,0,0,101,479,0,402
1934,C,0,0,0,0,0,0,0,0,0,0,0,100,487,0,397
1935,BN,0,0,0,0,0,0,0,0,0,0,0,98,495,0,390
1936,BN,0,0,0,0,0,0,0,0,0,0,0,97,501,0,385
1937,BN,0,0,0,0,0,0,0,0,0,0,0,96,507,0,380
1938,W,0,0,0,0,0,0,0,0,0,0,0,95,513,0,376
1939,D,0,0,0,0,0,0,0,0,0,0,0,96,507,0,380
1940,AN,0,0,0,0,0,0,0,0,0,0,0,97,502,0,385
1941,W,0,0,0,0,0,0,0,0,0,0,0,98,496,0,389
1942,W,0,0,0,0,0,0,0,0,0,0,0,99,491,0,393
1943,W,0,0,0,0,0,0,0,0,0,0,0,100,484,0,398
1944,D,0,0,0,0,0,0,0,0,0,0,0,101,480,0,402
1945,BN,0,0,0,0,0,0,0,0,0,0,0,108,445,0,430
1946,BN,0,0,0,0,0,0,0,0,0,0,0,113,422,0,448
1947,D,0,0,0,0,0,0,0,0,0,0,0,118,396,0,469
1948,BN,0,0,0,0,0,0,0,0,0,0,0,124,369,0,491
1949,D,0,0,0,0,0,0,0,0,0,0,0,124,367,0,492
1950,BN,0,0,0,0,0,0,0,0,0,0,0,125,363,0,496
1951,AN,0,0,0,0,0,0,0,0,0,0,0,125,360,0,498
1952,W,0,0,0,0,0,0,0,0,0,0,0,127,353,0,503
1953,W,0,0,0,0,0,0,0,0,0,0,0,128,349,0,507
1954,AN,0,0,0,0,0,0,0,0,0,0,0,128,345,0,510
1955,D,0,0,0,0,0,0,0,0,0,0,0,130,338,0,515
1956,W,0,0,0,0,0,0,0,0,0,0,0,130,338,0,516
1957,AN,0,0,0,0,0,0,0,0,0,0,0,130,335,0,517
1958,W,0,0,0,0,0,0,0,0,0,0,0,131,331,0,521
1959,BN,0,0,0,0,0,0,0,0,0,0,0,131,329,0,522
1960,D,0,0,0,0,0,0,0,0,0,0,0,132,327,0,524
1961,D,0,0,0,0,0,0,0,0,0,0,0,138,299,0,547
1962,BN,0,0,0,0,0,0,0,0,0,0,0,136,309,0,538
1963,W,0,0,0,0,0,0,0,0,0,0,0,134,317,0,532
1964,D,0,0,0,0,0,0,0,0,0,0,0,133,322,0,528
1965,W,0,0,0,0,0,0,0,0,0,0,0,132,328,0,523
1966,BN,0,0,0,0,0,0,0,0,0,0,0,131,334,0,519
1967,W,0,0,0,0,0,0,0,0,0,0,0,130,338,0,515
1968,BN,0,0,0,0,0,0,0,0,0,0,0,128,346,0,509
1969,W,0,0,0,0,0,0,0,0,0,0,0,127,350,0,506
1970,W,0,0,0,0,0,0,0,0,0,0,0,127,352,0,504
1971,W,0,0,0,0,0,0,0,0,0,0,0,126,355,0,502
1972,BN,0,0,0,0,0,0,0,0,0,0,0,124,367,0,492
1973,AN,0,0,0,0,0,0,0,0,0,0,0,124,366,0,493
1974,W,0,0,0,0,0,0,0,0,0,0,0,125,341,0,517
1975,W,0,0,0,0,0,0,0,0,0,0,0,118,357,0,508
1976,C,0,0,0,0,0,0,0,0,0,0,0,116,367,0,500
1977,C,0,0,0,0,0,0,0,0,0,0,0,122,335,0,526
1978,AN,0,0,0,0,0,0,0,0,0,0,0,127,308,0,547
1979,BN,0,0,0,0,0,0,0,0,0,0,0,122,337,0,524
1980,AN,0,0,0,0,0,0,0,0,0,0,0,106,418,0,459
1981,D,0,0,0,0,0,0,0,0,0,0,0,120,346,0,517
1982,W,0,0,0,0,0,0,0,0,0,0,0,105,422,0,455
1983,W,0,0,0,0,0,0,0,0,0,0,0,70,612,0,301
1984,W,0,0,0,0,0,0,0,0,0,0,0,103,436,0,444
1985,D,0,0,0,0,0,0,0,0,0,0,0,97,469,0,418
1986,W,0,0,0,0,0,0,0,0,0,0,0,83,539,0,361
1987,D,0,0,0,0,0,0,0,0,0,0,0,83,542,0,358
1988,C,0,0,0,0,0,0,0,0,0,0,0,86,526,0,371
1989,D,0,0,0,0,0,0,0,0,0,0,0,99,455,0,429
1990,C,0,0,0,0,0,0,0,0,0,0,0,110,395,0,478
1991,C,0,0,0,0,0,0,0,0,0,0,0,111,391,0,481
1992,C,0,0,0,0,0,0,0,0,0,0,0,112,388,0,484
1993,AN,0,0,0,0,0,0,0,0,0,0,0,98,462,0,424
1994,C,0,0,0,0,0,0,0,0,0,0,0,113,380,0,490
1995,W,0,0,0,0,0,0,0,0,0,0,0,113,383,0,488
1996,W,0,0,0,0,0,0,0,0,0,0,0,116,364,0,503
1997,W,0,0,0,0,0,0,0,0,0,0,0,119,351,0,513
1998,W,0,0,0,0,0,0,0,0,0,0,0,115,373,0,496
1999,W,0,0,0,0,0,0,0,0,0,0,0,123,328,0,533
2000,AN,0,0,0,0,0,0,0,0,0,0,0,114,377,0,492
2001,D,0,0,0,0,0,0,0,0,0,0,0,117,361,0,505
2002,D,0,0,0,0,0,0,0,0,0,0,0,117,359,0,507
2003,AN,0,0,0,0,0,0,0,0,0,0,0,115,371,0,497
2004,BN,0,0,0,0,0,0,0,0,0,0,0,416,32,0,533 
2005,AN,0,0,0,0,0,0,0,0,0,0,0,416,32,0,533 
2006,W,0,0,0,0,0,0,0,0,0,0,0,416,32,0,533 
2007,D,0,0,0,0,0,0,0,0,0,0,0,416,32,0,533 
2008,C,0,0,0,0,0,0,0,0,0,0,0,416,32,0,532
2009,D,0,0,0,0,0,0,0,0,0,0,0,416,32,0,532
2010,BN,0,0,0,0,0,0,0,0,0,0,0,416,32,0,532
2011,W,0,0,0,0,0,0,0,0,0,0,0,416,32,0,532
2012,BN,0,0,0,0,0,0,0,0,0,0,0,103,385,0,493
2013,D,0,0,0,0,0,0,0,0,0,0,0,103,385,0,493
2014,C,0,0,0,0,0,0,0,0,0,0,0,103,385,0,493
2015,C,0,0,0,0,0,0,0,0,0,0,0,103,385,0,493
2016,W,0,0,0,0,0,0,0,0,0,0,0,103,385,0,493
