DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,1,4,10,1,8,0,16,0,2,0,0,2,0,1
1923,BN,0,1,4,10,2,8,0,14,0,2,0,0,3,0,2
1924,C,0,0,4,9,2,10,0,13,0,2,0,1,3,0,2
1925,D,0,1,4,9,1,9,0,13,0,2,0,1,5,0,3
1926,D,0,1,4,11,1,8,0,13,0,2,0,1,4,0,2
1927,W,0,0,4,10,1,8,0,13,0,2,0,1,4,0,2
1928,AN,0,1,4,11,1,8,0,14,0,2,0,0,3,0,2
1929,C,0,0,4,10,2,8,0,15,0,2,0,0,3,0,2
1930,D,0,1,4,12,2,8,0,16,0,2,0,0,1,0,1
1931,C,0,2,4,11,2,7,0,15,0,1,0,0,1,0,1
1932,D,0,2,4,11,3,7,0,15,0,1,0,0,1,0,1
1933,C,0,2,4,10,3,8,0,15,0,1,0,0,2,0,1
1934,C,0,2,4,9,3,8,0,15,0,1,0,0,2,0,1
1935,BN,0,2,4,9,3,9,0,15,0,1,0,0,2,0,1
1936,BN,0,2,4,8,3,9,0,15,0,1,0,0,2,0,2
1937,BN,0,2,4,8,3,9,0,15,0,1,0,0,2,0,2
1938,W,0,2,4,7,3,10,0,15,0,1,0,0,2,0,2
1939,D,0,2,4,7,3,10,0,15,0,1,0,0,2,0,2
1940,AN,0,2,4,7,3,10,0,15,0,1,0,0,2,0,2
1941,W,0,3,4,7,3,11,0,15,0,1,0,0,2,0,1
1942,W,0,3,4,6,3,11,0,15,0,1,0,0,2,0,1
1943,W,0,3,4,6,3,11,0,15,0,1,0,0,2,0,1
1944,D,0,3,4,6,3,12,0,15,0,1,0,0,2,0,1
1945,BN,0,3,4,6,2,12,0,15,1,1,0,0,1,0,1
1946,BN,0,3,4,6,2,12,0,15,1,1,0,0,1,0,1
1947,D,0,4,4,5,2,12,0,15,2,1,0,0,0,0,0
1948,BN,0,4,4,5,2,13,0,15,2,1,0,0,0,0,0
1949,D,0,4,4,6,2,12,0,14,2,1,0,0,0,0,0
1950,BN,0,4,4,7,2,12,0,14,2,1,0,0,0,0,0
1951,AN,0,4,4,7,2,11,0,14,3,1,0,0,0,0,0
1952,W,0,4,4,8,2,10,0,14,3,1,0,0,0,0,0
1953,W,0,4,4,9,2,10,0,13,3,1,0,0,0,0,0
1954,AN,0,4,5,9,2,9,0,13,3,1,0,0,0,0,0
1955,D,0,4,5,10,2,9,0,13,3,1,0,0,0,0,0
1956,W,0,4,5,10,2,8,0,12,3,1,0,0,0,0,0
1957,AN,0,3,5,11,3,8,0,12,3,1,0,0,0,0,0
1958,W,0,3,5,11,3,8,0,12,3,1,0,0,0,0,0
1959,BN,0,3,5,12,3,8,0,12,3,1,0,0,0,0,0
1960,D,0,3,5,12,3,8,0,12,3,1,0,0,0,0,0
1961,D,0,3,5,12,3,8,0,11,3,1,0,0,0,0,0
1962,BN,0,3,5,13,3,8,0,11,3,1,0,0,0,0,0
1963,W,0,3,5,13,3,8,0,10,3,1,0,0,0,0,0
1964,D,0,3,5,13,2,9,0,10,3,1,0,0,0,0,0
1965,W,0,3,5,13,2,9,0,9,3,1,0,0,0,0,0
1966,BN,0,3,5,14,2,9,0,9,3,1,0,0,0,0,0
1967,W,0,3,5,14,2,10,0,8,3,1,0,0,0,0,0
1968,BN,0,3,5,14,2,10,0,8,3,1,0,0,0,0,0
1969,W,0,3,5,15,2,10,0,7,3,1,0,0,0,0,0
1970,W,0,3,5,15,2,10,0,7,3,1,0,0,0,0,0
1971,W,0,3,5,15,2,11,0,6,3,1,0,0,0,0,0
1972,BN,0,3,5,15,2,11,0,6,3,1,0,0,0,0,0
1973,AN,0,3,5,15,2,11,0,5,3,1,0,0,0,0,0
1974,W,0,3,4,16,1,11,0,5,3,1,1,0,0,0,0
1975,W,0,3,4,17,2,10,0,4,3,1,1,0,0,0,1
1976,C,0,3,4,18,2,10,0,3,3,1,1,0,1,0,1
1977,C,0,3,5,17,1,11,0,3,3,1,1,0,0,0,0
1978,AN,0,3,4,18,1,11,0,4,3,1,1,0,0,0,0
1979,BN,0,3,4,18,1,11,0,3,3,1,1,0,0,0,1
1980,AN,0,3,4,17,2,10,0,3,3,1,1,0,1,0,1
1981,D,0,3,4,17,2,11,0,4,3,1,1,0,1,0,1
1982,W,0,2,4,19,1,8,0,4,3,1,1,0,1,0,2
1983,W,0,2,4,15,1,7,0,1,3,1,1,1,7,0,3
1984,W,0,2,4,17,2,8,0,4,3,1,1,0,2,0,2
1985,D,0,2,4,15,2,9,0,4,3,1,1,0,2,0,2
1986,W,0,2,4,12,2,9,0,4,3,1,1,1,4,0,3
1987,D,0,2,5,11,2,9,0,4,3,1,1,1,4,0,3
1988,C,0,2,5,11,2,10,0,4,3,1,1,1,4,0,3
1989,D,0,2,5,12,2,11,0,4,3,1,1,0,2,0,2
1990,C,0,2,5,13,2,12,0,4,3,1,1,0,1,0,1
1991,C,0,2,5,13,2,12,0,4,3,1,1,0,1,0,1
1992,C,0,2,5,13,2,12,0,4,3,1,1,0,1,0,1
1993,AN,0,2,5,13,2,10,0,4,3,1,1,0,2,0,2
1994,C,0,2,5,13,2,12,0,4,3,1,1,0,1,0,1
1995,W,0,2,5,20,1,4,0,5,3,1,1,0,1,0,1
1996,W,0,2,5,19,0,6,0,4,4,1,2,0,1,0,1
1997,W,0,2,5,21,0,4,0,4,3,1,3,0,1,0,1
1998,W,0,3,5,19,0,3,0,4,4,1,3,0,1,0,1
1999,W,0,3,6,19,0,5,0,4,3,1,3,0,1,0,1
2000,AN,0,3,5,18,0,4,0,4,3,1,4,0,1,0,2
2001,D,0,2,6,18,0,6,0,4,3,1,4,0,1,0,1
2002,D,0,2,6,18,0,6,0,4,3,1,4,0,1,0,1
2003,AN,0,3,5,18,0,4,0,4,3,1,4,0,1,0,2
2004,BN,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0 
2005,AN,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0 
2006,W,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0 
2007,D,0,41,0,0,0,0,0,0,0,0,0,0,4,0,0 
2008,C,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0
2009,D,0,43,0,0,0,0,0,0,0,0,0,0,2,0,0
2010,BN,0,43,0,0,0,0,0,0,0,0,0,0,2,0,0
2011,W,0,43,0,0,0,0,0,0,0,0,0,0,2,0,0
2012,BN,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0
2013,D,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0
2014,C,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0
2015,C,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0
2016,W,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0
