DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,26,135,374,51,307,0,573,0,79,0,21,103,0,82
1923,BN,1,31,135,378,56,288,0,509,0,82,0,24,150,0,97
1924,C,1,6,155,326,63,364,0,466,0,82,0,25,164,0,101
1925,D,1,31,129,315,49,332,0,459,0,65,0,29,227,0,115
1926,D,1,25,130,387,23,304,0,489,0,90,0,26,173,0,103
1927,W,1,16,131,382,43,298,0,470,0,87,0,27,190,0,107
1928,AN,1,38,134,403,43,283,0,504,0,80,0,24,146,0,96
1929,C,1,16,135,374,63,300,0,541,0,76,0,23,132,0,92
1930,D,1,46,134,428,71,287,0,589,0,73,0,14,52,0,57
1931,C,1,76,134,410,91,256,0,559,0,55,0,18,81,0,72
1932,D,1,76,137,388,93,270,0,556,0,52,0,19,86,0,75
1933,C,1,75,140,367,95,284,0,554,0,48,0,19,92,0,77
1934,C,1,75,143,345,97,297,0,552,0,45,0,20,97,0,79
1935,BN,1,75,146,324,99,311,0,549,0,41,0,21,104,0,82
1936,BN,1,75,149,302,102,326,0,547,0,37,0,21,109,0,84
1937,BN,1,74,152,281,104,339,0,545,0,34,0,22,115,0,86
1938,W,1,74,156,259,106,353,0,542,0,31,0,22,120,0,88
1939,D,1,80,155,252,104,365,0,542,0,31,0,22,115,0,86
1940,AN,1,87,153,245,102,376,0,541,0,30,0,21,110,0,84
1941,W,1,93,152,239,100,388,0,541,0,30,0,21,105,0,82
1942,W,1,100,150,231,98,399,0,540,0,30,0,20,101,0,81
1943,W,1,107,149,224,96,411,0,540,0,30,0,20,96,0,79
1944,D,1,114,148,217,93,422,0,539,0,29,0,19,92,0,77
1945,BN,1,121,147,210,91,433,0,539,28,29,0,17,69,0,66
1946,BN,1,128,145,203,89,445,0,539,43,28,0,15,56,0,59
1947,D,1,135,145,197,87,456,0,539,58,28,0,13,43,0,51
1948,BN,1,141,143,190,85,468,0,538,72,28,0,11,32,0,43
1949,D,1,141,147,215,85,446,1,527,78,28,0,11,31,0,42
1950,BN,1,140,151,241,86,424,1,517,85,27,0,10,30,0,41
1951,AN,1,139,155,265,87,402,1,506,92,27,0,10,29,0,40
1952,W,1,139,159,291,87,380,1,496,98,27,0,10,27,0,38
