DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,5,4,21,58,8,48,0,90,0,12,0,132,660,0,523
1923,BN,5,5,21,59,9,45,0,80,0,13,0,119,732,0,473
1924,C,5,1,24,51,10,57,0,73,0,13,0,116,749,0,462
1925,D,5,5,20,49,8,52,0,72,0,10,0,105,819,0,416
1926,D,5,4,20,60,4,47,0,76,0,14,0,114,761,0,454
1927,W,5,3,20,60,7,47,0,73,0,14,0,111,781,0,441
1928,AN,5,6,21,63,7,44,0,79,0,12,0,120,727,0,477
1929,C,5,3,21,58,10,47,0,84,0,12,0,124,706,0,491
1930,D,5,7,21,67,11,45,0,92,0,11,0,152,548,0,602
1931,C,5,12,21,64,14,40,0,87,0,9,0,139,617,0,553
1932,D,5,12,21,61,15,42,0,87,0,8,0,137,628,0,545
1933,C,5,12,22,57,15,44,0,87,0,7,0,135,639,0,537
1934,C,5,12,22,54,15,46,0,86,0,7,0,133,650,0,530
1935,BN,5,12,23,51,16,49,0,86,0,6,0,131,662,0,521
1936,BN,5,12,23,47,16,51,0,85,0,6,0,130,670,0,516
1937,BN,5,12,24,44,16,53,0,85,0,5,0,128,679,0,509
1938,W,5,12,24,41,17,55,0,85,0,5,0,127,687,0,504
1939,D,5,13,24,39,16,57,0,85,0,5,0,128,679,0,509
1940,AN,5,14,24,38,16,59,0,85,0,5,0,130,671,0,515
1941,W,5,15,24,37,16,61,0,84,0,5,0,131,663,0,521
1942,W,5,16,23,36,15,62,0,84,0,5,0,132,656,0,525
1943,W,5,17,23,35,15,64,0,84,0,5,0,134,647,0,532
1944,D,5,18,23,34,15,66,0,84,0,5,0,135,640,0,536
1945,BN,5,19,23,33,14,68,0,84,4,4,0,144,591,0,571
1946,BN,5,20,23,32,14,69,0,84,7,4,0,150,559,0,594
1947,D,5,21,23,31,14,71,0,84,9,4,0,156,523,0,620
1948,BN,5,22,22,30,13,73,0,84,11,4,0,163,486,0,647
1949,D,5,22,23,34,13,70,0,82,12,4,0,163,484,0,648
1950,BN,5,22,24,38,13,66,0,81,13,4,0,164,478,0,653
1951,AN,5,22,24,41,14,63,0,79,14,4,0,165,473,0,656
1952,W,5,22,25,45,14,59,0,77,15,4,0,167,465,0,662
1953,W,5,22,26,49,14,56,0,76,16,4,0,168,459,0,667
1954,AN,5,21,26,53,14,52,0,74,17,4,0,169,454,0,670
1955,D,5,21,27,57,14,49,0,73,18,4,0,170,445,0,677
1956,W,5,21,27,60,14,48,0,71,19,4,0,171,443,0,678
