DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,2,18,91,251,35,206,0,386,0,53,0,40,203,0,161
1923,BN,2,21,90,254,37,194,0,342,0,55,0,40,248,0,161
1924,C,2,4,104,219,42,245,0,313,0,55,0,40,260,0,160
1925,D,2,21,87,212,33,223,0,308,0,44,0,40,315,0,160
1926,D,2,17,87,260,16,204,0,329,0,60,0,40,269,0,160
1927,W,2,11,88,257,29,201,0,316,0,59,0,40,284,0,160
1928,AN,2,25,90,271,29,191,0,339,0,54,0,40,245,0,161
1929,C,2,11,91,252,42,201,0,364,0,51,0,40,231,0,161
1930,D,2,31,90,288,48,193,0,396,0,49,0,41,147,0,161
1931,C,2,51,90,275,61,172,0,376,0,37,0,41,180,0,161
1932,D,2,51,92,261,62,182,0,374,0,35,0,41,186,0,161
1933,C,2,51,94,246,64,191,0,373,0,32,0,41,192,0,161
1934,C,2,51,96,232,65,200,0,371,0,30,0,41,197,0,161
1935,BN,2,50,98,218,67,209,0,369,0,28,0,40,204,0,161
1936,BN,2,50,100,203,69,219,0,367,0,25,0,40,209,0,161
1937,BN,2,50,102,189,70,228,0,366,0,23,0,40,214,0,161
1938,W,2,50,105,174,71,238,0,364,0,21,0,40,219,0,161
1939,D,2,54,104,170,70,245,0,364,0,21,0,40,215,0,161
1940,AN,2,59,103,165,69,253,0,364,0,20,0,40,210,0,161
1941,W,2,63,102,161,67,261,0,364,0,20,0,40,205,0,161
1942,W,2,67,101,156,66,268,0,363,0,20,0,40,201,0,161
1943,W,2,72,100,151,64,276,0,363,0,20,0,41,196,0,161
1944,D,2,76,99,146,63,284,0,363,0,20,0,41,192,0,161
1945,BN,2,81,99,141,61,291,0,363,19,19,0,41,167,0,161
1946,BN,2,86,98,137,60,299,0,362,29,19,0,41,152,0,161
1947,D,2,91,97,132,59,307,0,362,39,19,0,41,136,0,161
1948,BN,2,95,96,128,57,315,0,362,49,19,0,41,121,0,162
1949,D,2,94,99,145,57,300,0,354,53,19,0,41,121,0,162
1950,BN,2,94,101,162,58,285,0,347,57,18,0,41,118,0,162
1951,AN,2,94,104,178,58,270,1,340,62,18,0,41,117,0,162
1952,W,2,93,107,195,59,255,1,333,66,18,0,41,114,0,162
1953,W,2,93,110,212,59,241,1,327,70,18,0,41,111,0,162
1954,AN,2,92,112,229,59,226,1,320,75,18,0,41,109,0,162
1955,D,2,92,115,246,60,211,1,313,79,17,0,41,106,0,162
1956,W,2,89,115,257,61,207,1,307,80,18,0,41,106,0,162
1957,AN,2,86,115,267,62,203,1,302,81,19,0,41,105,0,162
1958,W,2,83,115,278,64,200,1,297,82,20,0,41,103,0,162
1959,BN,2,79,114,289,65,196,0,292,83,20,0,41,102,0,162
1960,D,2,76,114,299,66,192,0,287,84,21,0,41,101,0,162
1961,D,2,73,114,310,67,199,0,282,85,22,0,41,89,0,162
1962,BN,2,73,114,316,65,204,0,268,84,23,0,41,93,0,162
1963,W,2,73,113,322,62,210,0,256,82,24,0,41,97,0,163
1964,D,2,73,113,328,60,216,0,243,82,24,0,41,99,0,163
1965,W,2,73,113,334,58,222,0,231,80,25,1,41,102,0,163
1966,BN,2,73,113,340,55,228,0,218,79,25,1,41,105,0,164
1967,W,2,73,113,346,53,235,0,206,78,26,2,41,108,0,164
1968,BN,2,72,112,352,50,241,0,193,77,27,2,41,112,0,164
1969,W,2,72,112,358,48,246,0,181,76,27,2,42,114,0,165
1970,W,2,72,112,363,46,253,0,168,75,28,3,42,116,0,166
1971,W,2,72,112,369,43,259,0,155,74,29,5,42,118,0,166
1972,BN,2,72,111,375,41,259,0,143,73,29,7,42,124,0,167
1973,AN,2,72,111,381,38,265,0,130,72,30,10,42,124,0,168
1974,W,2,72,111,388,36,270,0,118,71,31,13,43,116,0,176
1975,W,3,68,104,413,44,258,0,101,69,31,13,41,124,0,177
1976,C,3,64,97,436,51,246,0,84,67,31,13,42,132,0,179
1977,C,3,69,116,409,32,280,0,76,80,31,13,42,114,0,180
1978,AN,3,62,95,442,32,272,0,88,80,30,13,42,102,0,181
1979,BN,3,62,89,447,33,266,0,83,78,30,14,42,116,0,181
1980,AN,3,67,92,415,39,238,0,85,74,31,15,42,164,0,180
1981,D,3,65,92,416,40,273,0,87,74,31,15,42,123,0,183
1982,W,3,61,88,461,25,201,0,87,77,32,16,42,169,0,182
1983,W,3,59,91,366,31,171,0,27,71,32,17,41,359,0,177
1984,W,4,56,99,425,44,197,0,96,71,32,18,42,180,0,183
1985,D,4,54,105,371,48,218,0,97,69,32,19,42,204,0,182
1986,W,4,53,108,303,41,229,0,97,67,32,20,42,269,0,180
1987,D,4,53,117,282,49,230,0,99,64,33,21,42,273,0,180
1988,C,4,53,123,275,53,238,0,100,66,33,22,42,256,0,181
1989,D,4,51,123,289,47,278,0,100,75,34,24,42,195,0,184
1990,C,4,49,123,320,46,283,0,101,78,34,25,43,154,0,186
1991,C,4,49,123,320,46,283,0,101,78,34,25,43,152,0,187
1992,C,4,49,123,320,46,283,0,101,78,34,25,43,151,0,188
1993,AN,4,51,124,323,50,242,0,91,73,33,23,43,203,0,186
1994,C,4,49,123,320,46,283,0,101,78,34,25,44,148,0,190
1995,W,4,60,121,488,18,97,0,124,83,33,33,44,150,0,191
1996,W,4,38,124,479,9,139,0,102,87,31,57,44,139,0,192
1997,W,4,57,122,513,8,102,0,88,80,30,72,45,132,0,193
1998,W,4,69,135,478,6,71,0,102,89,28,81,45,145,0,192
1999,W,4,75,136,463,8,112,0,99,80,31,78,45,120,0,195
2000,AN,5,67,125,448,10,107,0,92,76,34,96,45,148,0,193
2001,D,5,59,137,431,0,144,0,92,65,34,102,45,139,0,194
2002,D,5,59,137,431,0,144,0,92,65,34,102,45,138,0,195
2003,AN,5,67,125,448,10,107,0,92,76,34,96,45,146,0,195
2004,BN,10,686,0,84,0,0,0,0,0,0,0,2,631,0,30 
2005,AN,10,686,0,84,0,0,0,0,0,0,0,2,631,0,30 
2006,W,10,686,0,84,0,0,0,0,0,0,0,2,631,0,30 
2007,D,10,686,0,84,0,0,0,0,0,0,0,2,631,0,30 
2008,C,10,698,7,54,0,0,0,0,0,0,0,2,636,0,34
2009,D,10,710,15,25,0,0,0,0,0,0,0,2,642,0,38
