DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,6,35,177,490,67,402,0,752,0,104,0,61,308,0,244
1923,BN,6,41,176,495,73,377,0,668,0,108,0,63,387,0,250
1924,C,6,8,202,428,82,477,0,611,0,107,0,63,409,0,252
1925,D,6,41,170,413,65,435,0,601,0,85,0,65,507,0,258
1926,D,6,33,170,507,30,399,0,641,0,118,0,64,424,0,253
1927,W,6,21,172,500,56,391,0,615,0,114,0,64,451,0,255
1928,AN,6,49,175,528,57,371,0,661,0,105,0,63,381,0,250
1929,C,6,21,177,490,83,393,0,709,0,99,0,62,357,0,248
1930,D,6,60,176,561,93,376,0,773,0,96,0,59,212,0,233
1931,C,6,99,176,537,119,336,0,733,0,72,0,60,268,0,240
1932,D,6,99,179,509,122,354,0,729,0,68,0,61,278,0,241
1933,C,6,99,183,480,125,372,0,727,0,63,0,61,288,0,242
1934,C,6,99,187,452,127,390,0,723,0,59,0,61,298,0,243
1935,BN,6,98,191,424,130,408,0,720,0,54,0,61,310,0,244
1936,BN,6,98,196,396,134,427,0,716,0,49,0,62,318,0,245
1937,BN,6,97,200,368,136,445,0,714,0,45,0,62,328,0,246
1938,W,6,97,204,340,139,463,0,710,0,41,0,62,336,0,246
1939,D,6,105,202,331,136,478,0,710,0,40,0,62,328,0,246
1940,AN,6,114,201,322,134,493,0,710,0,40,0,62,319,0,245
1941,W,6,122,199,313,131,508,0,709,0,40,0,61,311,0,244
1942,W,6,132,197,303,128,523,0,708,0,39,0,61,305,0,244
1943,W,6,141,196,294,125,538,0,708,0,39,0,61,295,0,243
1944,D,6,149,194,285,122,553,0,707,0,38,0,61,289,0,242
1945,BN,6,159,192,275,120,568,1,707,37,38,0,60,246,0,238
1946,BN,6,168,190,267,117,583,1,706,57,37,0,59,221,0,235
1947,D,6,177,189,258,114,598,1,706,76,36,0,58,195,0,231
1948,BN,6,185,187,249,112,614,1,706,95,36,0,57,171,0,228
1949,D,6,184,192,282,112,584,1,691,103,36,0,57,170,0,227
1950,BN,6,183,198,315,113,555,1,677,111,36,0,57,166,0,227
1951,AN,6,183,202,348,114,527,1,664,120,35,0,57,163,0,226
1952,W,6,182,209,381,114,498,1,650,129,35,0,57,158,0,226
1953,W,6,181,214,413,115,469,1,637,137,34,0,57,155,0,225
1954,AN,6,180,219,447,116,440,2,624,146,34,0,57,152,0,224
1955,D,6,180,225,479,116,411,2,610,155,33,1,56,147,0,224
1956,W,6,173,225,500,119,403,2,599,156,35,1,56,146,0,223
1957,AN,6,167,224,521,121,396,1,589,158,36,1,56,145,0,223
1958,W,6,161,224,542,124,389,1,580,160,38,1,56,141,0,223
1959,BN,6,155,223,563,126,382,1,570,161,40,0,56,140,0,222
1960,D,6,149,222,584,128,375,1,560,163,41,0,56,138,0,222
1961,D,6,141,222,605,131,387,1,550,166,43,0,55,119,0,218
1962,BN,6,141,222,617,127,399,1,523,163,45,0,56,127,0,221
1963,W,6,141,221,628,122,410,1,499,161,46,0,56,132,0,222
1964,D,6,141,220,640,117,422,1,475,159,47,1,56,136,0,224
1965,W,6,141,220,651,112,433,1,450,157,48,2,57,141,0,225
1966,BN,6,141,220,663,108,445,1,425,155,49,3,57,145,0,226
1967,W,7,141,220,675,103,457,1,401,153,51,4,57,149,0,228
1968,BN,7,141,219,686,98,469,0,376,150,52,4,58,156,0,229
1969,W,7,141,219,697,93,481,0,352,149,53,5,58,160,0,231
1970,W,7,141,218,708,89,492,0,328,147,54,6,59,162,0,233
1971,W,8,141,218,720,84,504,0,303,144,56,9,59,166,0,234
1972,BN,8,141,217,731,79,504,0,278,142,57,14,60,177,0,237
1973,AN,8,141,216,743,74,516,0,254,140,59,19,60,177,0,238
1974,W,9,141,216,757,70,526,0,230,138,60,24,60,165,0,249
1975,W,10,133,202,804,85,503,0,198,135,60,24,59,178,0,254
1976,C,10,125,189,850,100,480,0,165,131,60,25,60,190,0,259
1977,C,10,135,226,797,63,546,0,148,157,60,25,59,163,0,256
1978,AN,11,122,185,861,63,530,0,172,157,59,26,59,144,0,255
1979,BN,11,121,174,871,64,519,0,163,151,59,28,60,166,0,258
1980,AN,11,131,180,809,76,463,0,165,144,61,29,62,245,0,269
1981,D,12,126,179,811,78,533,1,169,145,61,30,61,176,0,264
1982,W,12,119,172,899,50,392,1,170,150,63,31,63,252,0,272
1983,W,12,114,178,714,60,334,0,53,138,63,32,67,590,0,290
1984,W,13,109,193,828,85,385,0,187,138,62,34,64,271,0,276
1985,D,13,104,204,723,94,426,0,189,135,63,37,65,313,0,279
1986,W,13,104,211,590,80,446,0,190,131,63,39,66,426,0,285
1987,D,13,103,229,550,95,449,0,192,124,63,41,66,433,0,286
