DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,2,20,15,14,2,0,10,18,0,17,0,3,54,2,2
1923,BN,2,20,15,14,2,0,10,18,0,17,0,3,54,2,2
1924,C,2,20,15,14,2,0,11,18,0,18,0,2,52,2,2
1925,D,2,20,16,15,2,0,11,19,0,18,1,2,50,2,2
1926,D,2,20,16,15,2,0,11,19,0,19,1,2,49,2,2
1927,W,2,20,16,15,2,0,12,19,0,19,1,2,47,2,2
1928,AN,2,20,16,15,2,0,12,19,0,20,1,2,46,2,2
1929,C,2,20,16,15,2,0,12,19,0,20,2,2,44,2,2
1930,D,2,21,17,15,2,0,12,19,0,20,2,2,44,2,2
1931,C,2,21,17,16,3,0,12,18,0,20,2,2,43,2,2
1932,D,2,21,18,16,3,0,12,17,0,20,2,2,43,2,2
1933,C,2,21,18,16,3,0,12,17,0,20,2,2,43,2,2
1934,C,2,21,19,16,3,0,12,16,0,20,1,2,43,2,2
1935,BN,2,21,19,16,4,0,12,15,0,20,1,2,43,2,2
1936,BN,2,21,19,16,4,0,12,15,0,20,1,2,42,2,2
1937,BN,2,22,20,17,4,0,12,14,0,20,1,2,42,2,2
1938,W,2,22,20,17,4,0,12,13,0,20,1,2,42,2,2
1939,D,2,24,21,17,4,0,12,13,1,20,1,2,39,2,2
1940,AN,2,26,21,17,4,0,12,13,1,20,1,2,36,2,1
1941,W,2,28,22,17,4,0,12,12,2,20,1,2,33,2,1
1942,W,2,29,23,17,4,0,12,12,3,20,1,2,30,2,1
1943,W,2,31,24,17,4,0,12,12,4,20,2,2,27,2,1
1944,D,2,33,24,17,3,0,12,12,4,20,2,2,24,2,1
1945,BN,3,35,25,17,3,0,12,12,5,20,2,1,21,2,1
1946,BN,3,37,26,18,3,0,12,11,6,20,2,1,18,2,1
1947,D,3,39,26,18,3,0,12,11,7,20,2,1,15,2,1
1948,BN,3,41,27,18,3,0,12,11,7,20,2,1,12,2,1
1949,D,3,41,28,22,3,0,12,10,10,20,1,1,6,2,0
1950,BN,3,41,29,26,3,0,12,9,12,20,1,0,1,2,0
1951,AN,3,41,29,26,3,0,12,9,12,20,1,0,1,2,0
1952,W,3,41,28,26,3,0,12,9,12,20,1,0,1,2,0
1953,W,3,41,28,25,3,0,12,9,12,20,1,0,2,2,0
1954,AN,3,41,28,25,3,0,12,9,12,20,1,0,2,2,0
1955,D,3,41,28,25,3,0,12,9,12,20,1,0,2,2,0
1956,W,3,41,27,25,3,0,12,10,13,20,1,0,2,2,0
1957,AN,3,41,26,25,3,0,11,11,13,20,1,0,2,2,0
1958,W,3,41,25,25,4,0,10,12,14,21,1,0,2,2,0
1959,BN,3,41,24,25,4,0,10,13,14,21,1,0,1,3,0
1960,D,3,41,23,25,4,0,10,14,15,21,1,0,0,3,0
1961,D,3,41,22,25,5,0,10,15,15,21,1,0,0,3,0
1962,BN,4,40,22,26,5,0,10,15,16,21,1,0,0,3,0
1963,W,4,39,21,28,5,0,9,14,16,21,1,0,0,3,0
1964,D,4,38,21,29,5,0,9,14,16,21,1,0,0,3,0
1965,W,4,37,21,29,6,0,9,14,16,21,1,0,0,3,0
1966,BN,4,36,21,30,6,0,9,13,17,21,1,0,0,3,0
1967,W,4,36,21,30,6,0,9,13,17,21,1,0,0,3,0
1968,BN,4,35,21,30,6,0,9,13,17,21,1,0,0,3,0
1969,W,4,34,21,31,6,2,7,13,17,21,1,0,0,3,0
1970,W,4,34,21,33,7,4,1,13,18,22,1,0,0,3,0
1971,W,5,34,21,34,7,4,1,13,18,22,1,0,0,2,0
1972,BN,5,33,20,34,7,4,1,13,19,22,1,0,0,2,0
1973,AN,5,32,20,35,7,6,1,12,19,22,1,0,0,2,0
1974,W,5,29,19,34,7,14,1,12,18,21,0,0,0,0,0
1975,W,5,26,17,39,10,15,1,11,18,18,1,0,0,0,0
1976,C,5,23,14,44,13,16,1,9,18,16,1,0,0,0,0
1977,C,5,22,19,42,9,16,1,9,20,16,1,0,0,0,0
1978,AN,6,21,14,49,8,17,2,9,19,15,1,0,0,0,0
1979,BN,6,22,13,49,8,17,2,9,19,15,1,0,0,0,0
1980,AN,6,21,15,45,9,19,3,10,18,16,1,0,0,0,0
1981,D,6,19,14,45,9,21,4,9,17,15,1,0,0,0,0
1982,W,6,19,14,52,6,16,4,9,18,16,1,0,0,0,0
1983,W,6,19,16,41,7,14,2,5,19,17,1,1,10,0,1
1984,W,6,18,16,47,8,16,4,10,17,16,2,0,0,0,0
1985,D,6,18,18,42,8,21,3,10,17,16,2,0,0,0,0
1986,W,6,18,20,34,7,22,3,10,17,16,2,1,5,0,1
1987,D,6,17,21,28,8,22,2,10,17,15,2,1,9,0,1
1988,C,6,16,23,27,7,23,3,9,17,15,2,1,9,0,1
1989,D,6,15,23,31,6,29,3,9,18,15,2,0,2,0,0
1990,C,6,14,24,33,6,29,2,9,19,15,2,0,1,0,0
1991,C,6,14,24,33,6,29,2,9,19,15,2,0,1,0,0
1992,C,7,14,24,33,6,29,2,9,19,15,2,0,1,0,0
1993,AN,7,15,24,35,7,22,2,8,19,14,2,0,3,0,0
1994,C,7,14,24,33,6,29,2,9,19,15,2,0,0,0,0
1995,W,7,18,23,61,2,12,0,1,16,15,2,0,1,0,0
1996,W,8,16,21,58,1,17,0,2,15,13,4,0,3,0,0
1997,W,8,17,24,66,1,13,0,1,13,14,4,0,0,0,0
1998,W,8,17,24,60,1,10,0,1,14,13,6,1,4,0,1
1999,W,8,18,22,55,1,14,2,7,17,12,4,0,0,0,0
2000,AN,8,17,20,56,1,12,3,7,18,12,6,0,0,0,0
2001,D,8,15,22,56,0,16,2,7,14,13,7,0,0,0,0
2002,D,9,15,22,56,0,16,2,7,14,13,7,0,0,0,0
2003,AN,9,17,20,55,1,12,3,7,18,12,6,0,0,0,0
2004,BN,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0 
2005,AN,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0 
2006,W,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0 
2007,D,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0 
2008,C,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0
2009,D,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0
2010,BN,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0
2011,W,4,111,25,0,0,0,0,0,0,0,0,0,16,0,0
2012,BN,0,73,62,0,0,0,0,0,0,0,0,0,23,0,0
2013,D,0,73,62,0,0,0,0,0,0,0,0,0,23,0,0
2014,C,0,73,62,0,0,0,0,0,0,0,0,0,23,0,0
2015,C,0,73,62,0,0,0,0,0,0,0,0,0,23,0,0
2016,W,0,73,62,0,0,0,0,0,0,0,0,0,23,0,0
