DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,57,276,207,192,29,0,141,249,0,232,0,43,925,32,32
1923,BN,58,276,208,192,29,0,141,249,0,237,3,43,914,32,32
1924,C,59,276,210,195,29,0,146,251,0,243,6,42,892,32,32
1925,D,60,276,213,197,29,0,155,254,0,250,9,42,866,32,31
1926,D,61,276,216,201,29,0,155,256,0,258,12,41,845,32,31
1927,W,62,276,217,203,30,0,160,258,0,263,15,41,826,32,31
1928,AN,63,276,220,205,30,0,165,261,0,271,19,41,803,32,30
1929,C,65,276,223,208,30,0,170,261,0,277,22,40,781,32,30
1930,D,65,279,229,210,32,0,170,254,0,277,22,40,775,32,30
1931,C,65,280,234,212,36,0,170,246,0,277,22,40,769,32,30
1932,D,65,283,240,214,39,0,170,235,0,277,22,40,768,32,30
1933,C,65,286,244,215,43,0,170,225,0,277,22,40,764,32,30
1934,C,65,287,252,219,46,0,170,216,0,277,19,40,762,32,30
1935,BN,65,290,257,221,48,0,170,206,0,277,19,39,759,32,30
1936,BN,65,292,262,223,52,0,170,199,0,277,19,39,755,32,29
1937,BN,65,295,269,225,56,0,170,187,0,277,19,39,751,32,29
1938,W,65,296,275,226,59,0,170,178,0,277,19,39,748,32,29
1939,D,66,322,283,226,57,0,170,175,10,277,19,38,708,32,29
1940,AN,68,348,292,228,55,0,170,171,20,277,19,37,669,32,28
1941,W,70,375,302,230,53,0,170,168,31,277,19,36,624,32,27
1942,W,71,401,312,232,51,0,170,166,41,277,19,34,582,32,26
1943,W,73,428,321,234,49,0,170,161,49,277,22,33,540,32,25
1944,D,74,454,331,236,47,0,170,159,59,277,22,32,497,32,24
1945,BN,76,480,341,237,46,0,170,156,72,277,22,30,451,32,22
1946,BN,78,507,350,239,44,0,170,154,78,277,22,28,413,32,21
1947,D,79,533,360,241,42,0,170,149,90,277,22,27,372,32,20
1948,BN,81,559,372,243,40,0,170,147,101,277,22,24,328,32,18
1949,D,92,559,380,296,40,0,170,133,135,276,19,20,247,32,15
1950,BN,104,559,389,347,40,0,170,121,168,274,19,15,165,32,11
1951,AN,104,557,388,347,40,0,170,121,168,274,19,15,168,33,11
1952,W,104,556,386,347,40,0,170,121,168,274,19,16,170,33,12
1953,W,104,556,385,345,40,0,170,121,168,274,19,16,173,33,12
1954,AN,104,555,383,345,40,0,170,121,166,274,19,16,176,33,12
1955,D,104,553,382,343,40,0,170,121,166,274,19,19,173,32,18
1956,W,104,553,370,343,44,0,160,135,171,276,19,19,170,33,17
1957,AN,104,553,357,341,47,0,150,149,179,277,15,19,170,33,17
1958,W,104,555,344,341,51,0,141,161,187,279,12,19,169,33,17
1959,BN,104,555,330,340,55,0,141,178,195,282,9,18,158,34,16
1960,D,104,556,317,340,60,0,136,194,202,285,9,17,145,35,15
1961,D,104,556,302,338,65,0,131,209,210,289,9,16,136,35,15
1962,BN,107,544,299,352,67,0,131,204,215,289,9,16,131,35,14
1963,W,110,544,295,391,72,0,131,197,216,290,9,12,99,35,11
1964,D,113,531,295,400,75,0,131,192,225,290,9,12,94,35,11
1965,W,116,521,292,407,78,0,131,190,226,292,9,12,93,35,11
1966,BN,120,505,289,416,79,0,131,187,231,293,9,12,94,35,11
1967,W,123,504,289,420,82,0,131,185,233,293,9,12,88,35,10
1968,BN,126,486,289,424,85,0,131,182,236,293,9,12,93,35,11
1969,W,129,478,286,435,87,32,92,180,241,293,9,12,93,35,11
1970,W,133,469,283,446,90,52,15,180,246,295,9,16,130,35,15
1971,W,136,459,281,457,93,54,15,178,251,297,9,16,125,31,14
1972,BN,139,450,278,469,97,56,15,175,255,298,9,15,113,30,13
1973,AN,142,441,275,480,101,88,15,173,260,300,9,12,85,22,11
1974,W,145,425,272,493,105,202,15,173,265,300,6,1,8,3,1
1975,W,152,379,240,564,145,213,15,154,265,264,9,1,8,4,1
1976,C,158,335,207,634,184,224,19,130,265,230,9,2,10,4,1
1977,C,158,325,273,609,135,233,15,133,294,227,9,0,0,3,0
1978,AN,165,311,201,709,114,241,24,134,281,222,9,0,0,4,0
1979,BN,167,316,191,711,118,248,29,128,270,223,9,0,0,5,0
1980,AN,166,300,210,645,124,271,39,137,254,229,15,2,14,5,2
1981,D,173,279,200,657,126,299,52,134,246,225,18,0,0,5,0
1982,W,179,268,197,750,82,231,62,137,256,228,18,0,0,5,0
1983,W,180,263,217,557,91,193,34,73,255,229,19,28,245,5,25
1984,W,181,253,233,661,115,228,58,137,247,225,22,6,36,5,5
1985,D,183,245,249,583,114,290,49,133,244,220,22,9,61,5,8
1986,W,182,240,269,464,89,303,39,135,231,216,22,22,178,5,20
1987,D,181,229,291,387,104,303,34,130,228,211,22,27,236,5,25
1988,C,181,224,314,367,100,312,44,128,225,206,22,27,235,5,25
1989,D,183,209,317,418,80,396,39,126,241,209,22,18,135,5,17
1990,C,184,193,320,449,75,396,34,123,252,211,22,16,118,5,15
1991,C,191,193,320,449,75,396,34,123,252,211,22,16,112,5,15
1992,C,198,193,320,449,75,396,34,123,252,211,22,15,106,5,14
1993,AN,205,210,320,480,96,305,34,112,254,190,25,20,141,5,18
1994,C,212,193,320,449,75,396,34,123,252,211,22,14,94,5,13
1995,W,218,248,315,828,34,162,0,19,217,204,34,15,100,5,14
1996,W,224,224,292,784,16,236,0,33,210,180,52,18,124,5,17
1997,W,229,227,324,901,17,174,0,20,182,186,57,11,68,5,10
1998,W,235,237,331,809,13,140,0,20,191,181,77,20,137,5,18
1999,W,241,251,317,790,14,193,23,106,243,168,62,0,0,5,0
2000,AN,247,241,285,778,16,165,37,98,249,172,86,5,26,5,5
2001,D,252,207,301,779,0,215,28,100,199,175,92,8,45,5,8
2002,D,258,207,301,779,0,215,28,100,199,175,92,8,40,5,7
2003,AN,264,241,285,778,16,165,37,98,249,172,86,3,13,5,3
2004,BN,128,73,491,640,0,166,0,115,402,0,0,44,409,56,49 
2005,AN,128,73,491,640,0,166,0,115,402,0,0,44,409,56,49 
2006,W,128,73,491,640,0,166,0,115,402,0,0,44,409,56,49 
