DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,12,9,48,132,18,108,0,203,0,28,0,9,47,0,37
1923,BN,12,11,48,133,20,102,0,180,0,29,0,11,65,0,42
1924,C,12,2,55,115,22,128,0,165,0,29,0,11,70,0,43
1925,D,12,11,46,111,17,117,0,162,0,23,0,12,93,0,47
1926,D,12,9,46,137,8,107,0,173,0,32,0,11,74,0,44
1927,W,12,6,46,135,15,105,0,166,0,31,0,11,80,0,45
1928,AN,12,13,47,142,15,100,0,178,0,28,0,10,64,0,42
1929,C,12,6,48,132,22,106,0,191,0,27,0,10,58,0,40
1930,D,12,16,47,151,25,101,0,208,0,26,0,8,27,0,30
1931,C,12,27,47,145,32,90,0,197,0,19,0,9,39,0,35
1932,D,12,27,48,137,33,95,0,196,0,18,0,9,41,0,35
1933,C,12,27,49,129,34,100,0,196,0,17,0,9,43,0,36
1934,C,12,27,50,122,34,105,0,195,0,16,0,9,45,0,37
1935,BN,12,26,51,114,35,110,0,194,0,14,0,9,48,0,38
1936,BN,12,26,53,107,36,115,0,193,0,13,0,10,49,0,38
1937,BN,12,26,54,99,37,120,0,192,0,12,0,10,52,0,39
1938,W,12,26,55,92,38,125,0,191,0,11,0,10,53,0,39
1939,D,12,28,55,89,37,129,0,191,0,11,0,10,52,0,39
1940,AN,12,31,54,87,36,133,0,191,0,11,0,10,50,0,38
1941,W,12,33,54,84,35,137,0,191,0,11,0,9,48,0,38
1942,W,12,35,53,82,34,141,0,191,0,11,0,9,47,0,37
1943,W,12,38,53,79,34,145,0,191,0,11,0,9,44,0,37
1944,D,12,40,52,77,33,149,0,190,0,10,0,9,43,0,36
1945,BN,12,43,52,74,32,153,0,190,10,10,0,8,34,0,33
1946,BN,12,45,51,72,31,157,0,190,15,10,0,8,29,0,31
1947,D,12,48,51,70,31,161,0,190,20,10,0,7,24,0,28
1948,BN,12,50,50,67,30,165,0,190,26,10,0,6,19,0,26
1949,D,12,50,52,76,30,157,0,186,28,10,0,6,19,0,26
1950,BN,12,49,53,85,30,150,0,182,30,10,0,6,18,0,25
1951,AN,12,49,55,94,31,142,0,179,32,9,0,6,18,0,25
1952,W,12,49,56,103,31,134,0,175,35,9,0,6,17,0,24
1953,W,12,49,58,111,31,126,0,172,37,9,0,6,16,0,24
1954,AN,12,49,59,120,31,119,0,168,39,9,0,6,16,0,24
1955,D,12,49,61,129,31,111,0,164,42,9,0,6,15,0,23
1956,W,12,47,61,135,32,109,0,161,42,9,0,6,15,0,23
1957,AN,12,45,60,140,33,107,0,159,43,10,0,6,15,0,23
1958,W,12,43,60,146,33,105,0,156,43,10,0,6,14,0,22
1959,BN,12,42,60,152,34,103,0,154,43,11,0,6,14,0,22
1960,D,12,40,60,157,35,101,0,151,44,11,0,6,14,0,22
1961,D,12,38,60,163,35,104,0,148,45,12,0,5,11,0,19
1962,BN,13,38,60,166,34,107,0,141,44,12,0,5,12,0,20
1963,W,13,38,60,169,33,110,0,134,43,12,0,5,13,0,21
1964,D,13,38,59,172,32,114,0,128,43,13,0,5,13,0,22
1965,W,14,38,59,175,30,117,0,121,42,13,0,6,14,0,22
1966,BN,14,38,59,179,29,120,0,115,42,13,1,6,15,0,23
1967,W,14,38,59,182,28,123,0,108,41,14,1,6,15,0,23
1968,BN,15,38,59,185,26,126,0,101,41,14,1,6,16,0,24
1969,W,15,38,59,188,25,129,0,95,40,14,1,6,17,0,24
1970,W,16,38,59,191,24,133,0,88,40,15,2,6,17,0,25
1971,W,17,38,59,194,23,136,0,82,39,15,2,6,18,0,25
1972,BN,18,38,58,197,21,136,0,75,38,15,4,7,19,0,26
1973,AN,18,38,58,200,20,139,0,68,38,16,5,7,19,0,26
1974,W,19,38,58,204,19,142,0,62,37,16,7,6,18,0,27
1975,W,21,36,55,217,23,135,0,53,36,16,7,6,19,0,28
1976,C,23,34,51,229,27,129,0,44,35,16,7,7,21,0,29
1977,C,23,36,61,215,17,147,0,40,42,16,7,6,16,0,26
1978,AN,24,33,50,232,17,143,0,46,42,16,7,5,13,0,23
1979,BN,24,33,47,235,17,140,0,44,41,16,8,6,17,0,26
1980,AN,25,35,48,218,20,125,0,45,39,17,8,8,31,0,34
1981,D,26,34,48,218,21,144,0,46,39,17,8,6,18,0,27
1982,W,26,32,46,242,13,106,0,46,40,17,8,8,32,0,35
1983,W,27,31,48,192,16,90,0,14,37,17,9,12,106,0,52
1984,W,28,29,52,223,23,104,0,50,37,17,9,8,35,0,36
1985,D,28,28,55,195,25,115,0,51,36,17,10,9,44,0,39
1986,W,29,28,57,159,22,120,0,51,35,17,10,11,68,0,46
1987,D,29,28,62,148,26,121,0,52,34,17,11,11,69,0,46
1988,C,29,28,65,144,28,125,0,53,35,17,12,10,63,0,44
1989,D,29,27,65,152,25,146,0,53,40,18,12,9,40,0,38
1990,C,30,26,65,168,24,149,0,53,41,18,13,7,27,0,32
1991,C,31,26,65,168,24,149,0,53,41,18,13,7,26,0,32
1992,C,32,26,65,168,24,149,0,53,41,18,13,7,25,0,32
1993,AN,32,27,65,169,26,127,0,48,38,17,12,9,42,0,39
1994,C,33,26,65,168,24,149,0,53,41,18,13,7,24,0,31
1995,W,34,32,64,256,9,51,0,65,44,17,17,7,25,0,31
1996,W,34,20,65,252,5,73,0,54,46,16,30,7,22,0,30
1997,W,35,30,64,269,4,53,0,46,42,16,38,7,20,0,29
1998,W,35,36,71,251,3,37,0,53,47,15,43,7,23,0,31
1999,W,36,39,71,243,4,59,0,52,42,16,41,6,16,0,27
2000,AN,36,35,65,235,5,56,0,48,40,18,51,7,24,0,31
2001,D,37,31,72,226,0,76,0,48,34,18,54,7,21,0,30
2002,D,37,31,72,226,0,76,0,48,34,18,54,7,21,0,30
2003,AN,38,35,65,235,5,56,0,48,40,18,51,7,23,0,31
2004,BN,16,0,34,40,0,113,0,6,82,42,105,0,202,0,9 
2005,AN,16,0,34,40,0,113,0,6,82,42,105,0,202,0,9 
2006,W,16,0,34,40,0,113,0,6,82,42,105,0,202,0,9 
2007,D,16,0,34,40,0,113,0,6,82,42,105,0,202,0,9 
2008,C,16,3,34,46,0,100,0,6,99,42,115,0,177,0,9
2009,D,16,6,34,52,0,88,0,6,116,42,126,0,152,0,10
2010,BN,16,6,34,52,0,88,0,6,116,42,126,0,152,0,10
2011,W,16,6,34,52,0,88,0,6,116,42,126,0,152,0,10
2012,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2013,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2014,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2015,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2016,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
