DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,4,36,187,518,71,425,0,794,0,110,0,28,139,0,111
1923,BN,4,43,186,524,77,399,0,706,0,114,0,33,205,0,132
1924,C,4,9,214,452,87,504,0,646,0,113,0,35,223,0,137
1925,D,4,43,179,436,68,460,0,636,0,90,0,40,310,0,158
1926,D,4,35,180,536,32,421,0,678,0,125,0,36,237,0,141
1927,W,4,23,181,529,59,413,0,651,0,121,0,37,260,0,147
1928,AN,4,52,185,558,60,393,0,699,0,111,0,33,199,0,131
1929,C,4,23,187,518,88,415,0,749,0,105,0,31,179,0,125
1930,D,4,63,186,593,98,398,0,817,0,102,0,19,69,0,76
1931,C,4,105,186,568,126,355,0,774,0,76,0,24,109,0,97
1932,D,4,105,189,538,129,374,0,771,0,71,0,25,116,0,101
1933,C,4,104,194,508,132,393,0,768,0,66,0,26,124,0,104
1934,C,4,104,198,478,135,412,0,764,0,62,0,27,132,0,107
1935,BN,4,103,202,448,138,431,0,761,0,57,0,28,141,0,111
1936,BN,4,103,207,418,141,451,0,757,0,52,0,29,148,0,114
1937,BN,4,103,211,389,144,470,0,754,0,47,0,29,155,0,117
1938,W,4,103,215,359,147,490,0,751,0,43,0,30,162,0,119
1939,D,4,111,214,350,144,506,0,751,0,43,0,29,156,0,117
1940,AN,4,121,213,340,142,521,0,750,0,42,0,29,149,0,114
1941,W,4,129,210,331,139,537,0,749,0,42,0,28,142,0,112
1942,W,4,139,208,321,135,553,0,749,0,41,0,28,137,0,110
1943,W,4,149,207,311,133,569,0,748,0,41,0,27,130,0,107
1944,D,4,157,205,301,129,584,0,747,0,41,0,26,125,0,105
1945,BN,4,168,203,291,127,600,1,747,39,40,0,22,92,0,89
1946,BN,4,177,201,282,124,616,1,746,60,39,0,20,74,0,79
1947,D,4,187,200,273,121,632,1,746,80,38,0,17,57,0,68
1948,BN,4,196,198,263,118,649,1,746,100,38,0,14,42,0,56
1949,D,4,195,203,298,118,618,1,730,109,38,0,14,41,0,55
1950,BN,4,194,209,333,119,587,1,716,118,38,0,13,39,0,53
1951,AN,4,193,214,368,120,557,1,701,127,37,0,13,37,0,52
1952,W,4,192,221,403,121,526,1,687,136,37,0,12,35,0,49
1953,W,4,191,226,437,122,496,1,673,145,36,0,12,32,0,47
1954,AN,4,190,231,472,122,465,2,659,154,36,0,11,31,0,45
1955,D,4,190,238,506,123,434,2,645,164,35,1,11,28,0,42
1956,W,4,183,238,529,126,426,2,633,165,37,1,11,28,0,42
1957,AN,4,176,237,550,128,419,1,623,167,38,1,10,27,0,41
1958,W,4,170,237,573,131,412,1,613,169,41,1,10,25,0,39
1959,BN,4,163,236,595,133,403,1,603,170,42,0,10,24,0,39
