DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,11,13,67,186,26,152,0,285,0,39,0,17,88,0,69
1923,BN,11,16,67,188,28,143,0,253,0,41,0,19,115,0,74
1924,C,11,3,77,162,31,181,0,231,0,41,0,19,122,0,75
1925,D,11,16,64,156,24,165,0,228,0,32,0,20,157,0,80
1926,D,11,12,64,192,12,151,0,243,0,45,0,19,128,0,76
1927,W,11,8,65,190,21,148,0,233,0,43,0,19,137,0,77
1928,AN,11,19,66,200,22,141,0,250,0,40,0,19,113,0,74
1929,C,11,8,67,186,31,149,0,269,0,38,0,18,104,0,72
1930,D,11,23,67,213,35,143,0,293,0,36,0,16,56,0,62
1931,C,11,38,67,203,45,127,0,278,0,27,0,17,74,0,66
1932,D,11,38,68,193,46,134,0,276,0,26,0,17,77,0,67
1933,C,11,37,69,182,47,141,0,275,0,24,0,17,81,0,68
1934,C,11,37,71,171,48,148,0,274,0,22,0,17,84,0,69
1935,BN,11,37,72,161,49,154,0,273,0,20,0,17,88,0,70
1936,BN,11,37,74,150,51,162,0,271,0,18,0,18,91,0,70
1937,BN,11,37,76,140,52,168,0,270,0,17,0,18,94,0,71
1938,W,11,37,77,129,53,175,0,269,0,16,0,18,97,0,71
1939,D,11,40,77,125,52,181,0,269,0,15,0,18,94,0,71
1940,AN,11,43,76,122,51,187,0,269,0,15,0,18,91,0,70
1941,W,11,46,75,119,50,193,0,269,0,15,0,18,89,0,70
1942,W,11,50,75,115,48,198,0,268,0,15,0,17,86,0,69
1943,W,11,53,74,111,48,204,0,268,0,15,0,17,83,0,68
1944,D,11,56,73,108,46,209,0,268,0,15,0,17,81,0,68
1945,BN,11,60,73,104,45,215,0,268,14,14,0,16,67,0,65
1946,BN,11,64,72,101,44,221,0,268,22,14,0,16,59,0,62
1947,D,11,67,72,98,43,226,0,268,29,14,0,15,51,0,60
1948,BN,11,70,71,94,42,232,0,267,36,14,0,14,43,0,57
1949,D,11,70,73,107,42,221,0,262,39,14,0,14,43,0,57
1950,BN,11,69,75,119,43,210,0,257,42,13,0,14,42,0,57
1951,AN,11,69,77,132,43,200,0,251,46,13,0,14,41,0,56
1952,W,11,69,79,144,43,189,0,246,49,13,0,14,39,0,56
1953,W,11,69,81,157,44,178,1,241,52,13,0,14,38,0,55
1954,AN,11,68,83,169,44,167,1,236,55,13,0,14,37,0,55
1955,D,11,68,85,181,44,156,1,231,59,13,0,14,36,0,54
1956,W,11,66,85,190,45,153,1,227,59,13,0,14,36,0,54
1957,AN,11,63,85,197,46,150,0,223,60,14,0,14,35,0,54
1958,W,11,61,85,205,47,147,0,220,60,15,0,14,34,0,54
1959,BN,11,59,85,213,48,145,0,216,61,15,0,13,34,0,54
1960,D,11,56,84,221,49,142,0,212,62,16,0,13,33,0,53
1961,D,11,54,84,229,50,147,0,209,63,16,0,13,28,0,51
1962,BN,12,54,84,234,48,151,0,198,62,17,0,13,30,0,52
1963,W,12,54,84,238,46,155,0,189,61,17,0,13,31,0,53
1964,D,12,54,83,242,44,160,0,180,60,18,0,13,32,0,53
1965,W,13,54,83,247,43,164,0,171,59,18,1,14,34,0,54
1966,BN,13,54,83,251,41,169,0,161,59,19,1,14,35,0,55
1967,W,13,54,83,256,39,173,0,152,58,19,1,14,36,0,55
1968,BN,14,53,83,260,37,178,0,143,57,20,1,14,38,0,56
1969,W,14,53,83,264,35,182,0,133,56,20,2,14,39,0,57
