DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,0,0,0,0,0,0,0,0,0,0,148,744,0,589
1923,BN,0,0,0,0,0,0,0,0,0,0,0,133,819,0,530
1924,C,0,0,0,0,0,0,0,0,0,0,0,130,836,0,516
1925,D,0,0,0,0,0,0,0,0,0,0,0,116,905,0,460
1926,D,0,0,0,0,0,0,0,0,0,0,0,127,848,0,506
1927,W,0,0,0,0,0,0,0,0,0,0,0,123,868,0,490
1928,AN,0,0,0,0,0,0,0,0,0,0,0,134,813,0,534
1929,C,0,0,0,0,0,0,0,0,0,0,0,139,792,0,551
1930,D,0,0,0,0,0,0,0,0,0,0,0,173,624,0,685
1931,C,0,0,0,0,0,0,0,0,0,0,0,158,698,0,626
1932,D,0,0,0,0,0,0,0,0,0,0,0,155,710,0,616
1933,C,0,0,0,0,0,0,0,0,0,0,0,153,722,0,607
1934,C,0,0,0,0,0,0,0,0,0,0,0,150,733,0,598
1935,BN,0,0,0,0,0,0,0,0,0,0,0,148,746,0,588
1936,BN,0,0,0,0,0,0,0,0,0,0,0,146,755,0,581
1937,BN,0,0,0,0,0,0,0,0,0,0,0,144,764,0,573
1938,W,0,0,0,0,0,0,0,0,0,0,0,143,773,0,566
1939,D,0,0,0,0,0,0,0,0,0,0,0,144,764,0,573
1940,AN,0,0,0,0,0,0,0,0,0,0,0,146,756,0,580
1941,W,0,0,0,0,0,0,0,0,0,0,0,148,747,0,587
1942,W,0,0,0,0,0,0,0,0,0,0,0,149,740,0,592
1943,W,0,0,0,0,0,0,0,0,0,0,0,151,730,0,600
1944,D,0,0,0,0,0,0,0,0,0,0,0,153,723,0,606
1945,BN,0,0,0,0,0,0,0,0,0,0,0,163,671,0,648
1946,BN,0,0,0,0,0,0,0,0,0,0,0,170,636,0,676
1947,D,0,0,0,0,0,0,0,0,0,0,0,178,597,0,707
1948,BN,0,0,0,0,0,0,0,0,0,0,0,186,556,0,740
1949,D,0,0,0,0,0,0,0,0,0,0,0,187,553,0,742
1950,BN,0,0,0,0,0,0,0,0,0,0,0,188,546,0,747
1951,AN,0,0,0,0,0,0,0,0,0,0,0,189,542,0,751
1952,W,0,0,0,0,0,0,0,0,0,0,0,191,533,0,758
1953,W,0,0,0,0,0,0,0,0,0,0,0,192,526,0,764
1954,AN,0,0,0,0,0,0,0,0,0,0,0,193,520,0,768
1955,D,0,0,0,0,0,0,0,0,0,0,0,195,510,0,776
1956,W,0,0,0,0,0,0,0,0,0,0,0,196,509,0,777
1957,AN,0,0,0,0,0,0,0,0,0,0,0,196,506,0,780
1958,W,0,0,0,0,0,0,0,0,0,0,0,198,499,0,785
1959,BN,0,0,0,0,0,0,0,0,0,0,0,198,496,0,787
1960,D,0,0,0,0,0,0,0,0,0,0,0,199,493,0,790
1961,D,0,0,0,0,0,0,0,0,0,0,0,207,450,0,824
1962,BN,0,0,0,0,0,0,0,0,0,0,0,204,466,0,811
1963,W,0,0,0,0,0,0,0,0,0,0,0,202,478,0,802
1964,D,0,0,0,0,0,0,0,0,0,0,0,200,485,0,796
1965,W,0,0,0,0,0,0,0,0,0,0,0,198,495,0,788
1966,BN,0,0,0,0,0,0,0,0,0,0,0,197,503,0,782
1967,W,0,0,0,0,0,0,0,0,0,0,0,195,510,0,776
1968,BN,0,0,0,0,0,0,0,0,0,0,0,193,521,0,767
1969,W,0,0,0,0,0,0,0,0,0,0,0,192,527,0,763
1970,W,0,0,0,0,0,0,0,0,0,0,0,191,530,0,760
1971,W,0,0,0,0,0,0,0,0,0,0,0,190,535,0,756
1972,BN,0,0,0,0,0,0,0,0,0,0,0,187,553,0,742
1973,AN,0,0,0,0,0,0,0,0,0,0,0,187,551,0,744
1974,W,0,0,0,0,0,0,0,0,0,0,0,189,514,0,779
1975,W,0,0,0,0,0,0,0,0,0,0,0,178,538,0,766
1976,C,0,0,0,0,0,0,0,0,0,0,0,175,554,0,753
1977,C,0,0,0,0,0,0,0,0,0,0,0,184,504,0,793
1978,AN,0,0,0,0,0,0,0,0,0,0,0,192,465,0,825
1979,BN,0,0,0,0,0,0,0,0,0,0,0,184,508,0,790
