DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,10,52,143,20,118,0,220,0,30,0,14,70,0,55
1923,BN,1,12,52,145,21,111,0,196,0,32,0,15,91,0,59
1924,C,1,2,59,125,24,140,0,179,0,31,0,15,97,0,60
1925,D,1,12,50,121,19,127,0,176,0,25,0,16,124,0,63
1926,D,1,10,50,149,9,117,0,188,0,35,0,15,101,0,60
1927,W,1,6,50,147,16,115,0,180,0,33,0,15,108,0,61
1928,AN,1,14,51,155,17,109,0,194,0,31,0,15,89,0,58
1929,C,1,6,52,144,24,115,0,208,0,29,0,14,83,0,57
1930,D,1,18,51,164,27,110,0,226,0,28,0,12,45,0,49
1931,C,1,29,51,157,35,98,0,215,0,21,0,13,59,0,53
1932,D,1,29,52,149,36,104,0,214,0,20,0,13,62,0,54
1933,C,1,29,54,141,36,109,0,213,0,18,0,14,64,0,54
1934,C,1,29,55,132,37,114,0,212,0,17,0,14,67,0,55
1935,BN,1,29,56,124,38,119,0,211,0,16,0,14,70,0,55
1936,BN,1,29,57,116,39,125,0,210,0,14,0,14,72,0,56
1937,BN,1,28,59,108,40,130,0,209,0,13,0,14,75,0,56
1938,W,1,28,60,100,41,136,0,208,0,12,0,14,77,0,57
1939,D,1,31,59,97,40,140,0,208,0,12,0,14,75,0,56
1940,AN,1,33,59,94,39,144,0,208,0,12,0,14,73,0,56
1941,W,1,36,58,92,38,149,0,208,0,12,0,14,70,0,55
1942,W,1,39,58,89,37,153,0,207,0,11,0,14,69,0,55
1943,W,1,41,57,86,37,158,0,207,0,11,0,14,66,0,55
1944,D,1,44,57,83,36,162,0,207,0,11,0,14,65,0,54
1945,BN,1,46,56,81,35,166,0,207,11,11,0,13,54,0,52
1946,BN,1,49,56,78,34,171,0,207,17,11,0,13,47,0,50
1947,D,1,52,55,76,33,175,0,207,22,11,0,12,41,0,48
1948,BN,1,54,55,73,33,180,0,207,28,11,0,12,35,0,46
1949,D,1,54,56,83,33,171,0,202,30,11,0,12,34,0,46
1950,BN,1,54,58,92,33,163,0,198,33,10,0,12,33,0,46
1951,AN,1,53,59,102,33,154,0,194,35,10,0,11,33,0,46
1952,W,1,53,61,112,34,146,0,190,38,10,0,11,32,0,45
1953,W,1,53,63,121,34,137,0,187,40,10,0,11,31,0,45
1954,AN,1,53,64,131,34,129,0,183,43,10,0,11,30,0,45
1955,D,1,53,66,140,34,120,0,179,45,10,0,11,29,0,44
1956,W,1,51,66,147,35,118,0,175,46,10,0,11,29,0,44
1957,AN,1,49,66,153,36,116,0,173,46,11,0,11,28,0,44
1958,W,1,47,66,159,36,114,0,170,47,11,0,11,28,0,44
1959,BN,1,45,65,165,37,112,0,167,47,12,0,11,27,0,43
1960,D,1,44,65,171,38,110,0,164,48,12,0,11,27,0,43
