DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,39,20,102,282,39,232,0,433,0,60,0,23,115,0,91
1923,BN,39,24,102,285,42,217,0,384,0,62,0,25,154,0,100
1924,C,39,5,117,246,47,275,0,352,0,62,0,26,165,0,102
1925,D,39,24,98,238,37,250,0,346,0,49,0,28,217,0,110
1926,D,39,19,98,292,18,229,0,369,0,68,0,26,173,0,103
1927,W,39,12,99,288,32,225,0,354,0,66,0,27,187,0,106
1928,AN,39,28,101,304,33,214,0,381,0,60,0,25,151,0,99
1929,C,39,12,102,282,48,226,0,408,0,57,0,24,139,0,97
1930,D,39,35,101,323,54,217,0,445,0,55,0,19,70,0,77
1931,C,39,57,101,309,69,193,0,422,0,41,0,22,96,0,86
1932,D,39,57,103,293,70,204,0,420,0,39,0,22,101,0,87
1933,C,39,57,106,277,72,214,0,418,0,36,0,22,106,0,89
1934,C,39,57,108,260,73,224,0,416,0,34,0,23,110,0,90
1935,BN,39,56,110,244,75,235,0,414,0,31,0,23,116,0,91
1936,BN,39,56,113,228,77,246,0,412,0,28,0,23,120,0,92
1937,BN,39,56,115,212,79,256,0,411,0,26,0,24,125,0,94
1938,W,39,56,117,196,80,267,0,409,0,24,0,24,129,0,95
1939,D,39,61,117,191,79,275,0,409,0,23,0,24,125,0,94
1940,AN,39,66,116,185,77,284,0,409,0,23,0,23,121,0,93
1941,W,39,71,115,180,75,293,0,408,0,23,0,23,117,0,92
1942,W,39,76,113,175,74,301,0,408,0,22,0,23,114,0,91
1943,W,39,81,113,169,72,310,0,407,0,22,0,23,109,0,90
1944,D,39,86,111,164,70,318,0,407,0,22,0,22,106,0,89
1945,BN,39,91,111,158,69,327,0,407,21,22,0,21,86,0,83
1946,BN,39,97,109,154,67,336,0,407,33,21,0,20,74,0,79
1947,D,39,102,109,149,66,344,0,407,44,21,0,19,62,0,74
1948,BN,39,107,108,143,64,353,0,406,55,21,0,17,52,0,69
1949,D,39,106,111,163,65,336,0,398,59,21,0,17,51,0,69
1950,BN,39,106,114,182,65,320,0,390,64,20,0,17,50,0,68
1951,AN,39,105,117,200,65,303,1,382,69,20,0,17,49,0,68
1952,W,39,105,120,219,66,287,1,374,74,20,0,17,47,0,67
1953,W,39,104,123,238,66,270,1,367,79,20,0,17,45,0,66
1954,AN,39,104,126,257,67,253,1,359,84,20,0,16,44,0,65
1955,D,39,104,130,276,67,237,1,351,89,19,1,16,42,0,64
1956,W,39,100,130,288,68,232,1,345,90,20,1,16,42,0,64
1957,AN,39,96,129,300,70,228,1,339,91,21,1,16,41,0,63
1958,W,39,93,129,312,71,224,1,334,92,22,1,16,40,0,63
1959,BN,39,89,128,324,73,220,1,328,93,23,0,16,39,0,62
1960,D,39,86,128,336,74,216,0,322,94,24,0,16,39,0,62
1961,D,39,81,128,348,75,223,0,317,95,25,0,14,31,0,57
1962,BN,40,81,128,355,73,229,0,301,94,26,0,15,34,0,59
1963,W,41,81,127,362,70,236,0,287,93,26,0,15,36,0,60
1964,D,42,81,127,368,68,243,0,273,92,27,1,15,37,0,61
1965,W,43,81,127,375,65,249,0,259,90,28,1,16,39,0,62
1966,BN,44,81,126,382,62,256,0,245,89,29,2,16,40,0,62
1967,W,45,81,126,388,59,263,0,231,88,29,2,16,42,0,63
1968,BN,46,81,126,395,57,270,0,217,87,30,2,16,44,0,64
1969,W,48,81,126,401,54,277,0,203,86,31,3,16,45,0,65
1970,W,51,81,126,408,51,284,0,189,84,31,4,16,45,0,65
1971,W,53,81,125,414,48,290,0,174,83,32,5,16,46,0,65
1972,BN,55,81,125,421,46,290,0,160,82,33,8,17,50,0,67
1973,AN,57,81,125,428,43,297,0,146,81,34,11,17,49,0,67
1974,W,61,81,124,436,40,303,0,132,80,35,14,16,45,0,68
1975,W,66,77,117,463,49,290,0,114,78,35,14,16,49,0,69
1976,C,72,72,109,490,58,276,0,95,75,35,15,16,52,0,71
1977,C,72,78,130,459,36,314,0,85,90,35,15,15,41,0,64
1978,AN,75,70,107,496,36,305,0,99,90,34,15,14,33,0,59
1979,BN,76,70,100,501,37,299,0,94,87,34,16,15,41,0,64
1980,AN,78,75,104,466,44,267,0,95,83,35,17,19,73,0,80
1981,D,80,72,103,467,45,307,0,97,83,35,17,15,45,0,67
1982,W,83,69,99,518,29,226,0,98,86,36,18,19,75,0,81
1983,W,85,66,102,411,34,192,0,30,79,36,19,27,236,0,116
1984,W,88,62,111,477,49,222,0,108,80,36,20,19,81,0,83
1985,D,89,60,117,416,54,245,0,109,78,36,21,20,99,0,89
1986,W,90,60,122,340,46,257,0,109,76,36,22,24,152,0,102
1987,D,91,59,132,317,55,258,0,111,72,37,23,24,155,0,102
1988,C,91,59,138,308,60,267,0,112,74,37,25,23,141,0,99
1989,D,92,57,138,324,53,312,0,113,84,38,27,20,91,0,86
1990,C,93,55,138,360,51,318,0,113,87,39,28,17,62,0,74
1991,C,96,55,138,360,51,318,0,113,87,39,28,17,60,0,73
1992,C,99,55,138,360,51,318,0,113,87,39,28,17,58,0,72
1993,AN,102,57,139,362,56,272,0,103,82,37,25,20,94,0,86
1994,C,105,55,138,360,51,318,0,113,87,39,28,16,55,0,70
1995,W,106,68,136,547,20,109,0,139,93,37,37,16,55,0,71
1996,W,108,43,139,538,10,156,0,115,98,35,63,15,48,0,67
1997,W,109,64,137,576,9,114,0,99,90,34,81,15,44,0,64
1998,W,111,77,151,537,7,80,0,114,100,32,91,16,51,0,68
1999,W,112,84,152,520,9,125,0,111,90,34,87,14,36,0,59
2000,AN,114,75,140,503,11,120,0,103,86,38,108,16,53,0,69
2001,D,115,66,154,484,0,161,0,103,73,38,114,15,47,0,65
2002,D,116,66,154,484,0,161,0,103,73,38,114,15,46,0,65
2003,AN,118,75,140,503,11,120,0,103,86,38,108,16,50,0,67
2004,BN,101,0,191,870,0,90,0,0,0,0,0,0,167,0,35 
2005,AN,101,0,191,870,0,90,0,0,0,0,0,0,167,0,35 
2006,W,101,0,191,870,0,90,0,0,0,0,0,0,167,0,35 
2007,D,101,0,191,870,0,90,0,0,0,0,0,0,167,0,35 
2008,C,101,2,226,808,0,101,0,0,0,0,0,0,169,0,35
2009,D,101,4,261,747,0,112,0,0,0,0,0,0,171,0,35
2010,BN,101,4,261,747,0,112,0,0,0,0,0,0,171,0,35
2011,W,101,4,261,747,0,112,0,0,0,0,0,0,171,0,35
2012,BN,90,24,224,871,0,0,0,0,0,0,0,28,163,0,31
2013,D,90,24,224,871,0,0,0,0,0,0,0,28,163,0,31
