DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,2,14,73,203,28,166,0,311,0,43,0,7,35,0,28
1923,BN,2,17,73,205,30,156,0,276,0,45,0,9,58,0,38
1924,C,2,3,84,177,34,197,0,253,0,44,0,10,65,0,40
1925,D,2,17,70,171,27,180,0,249,0,35,0,12,97,0,49
1926,D,2,14,70,210,13,165,0,265,0,49,0,10,70,0,42
1927,W,2,9,71,207,23,162,0,255,0,47,0,11,78,0,44
1928,AN,2,20,72,218,24,154,0,273,0,43,0,9,56,0,37
1929,C,2,9,73,203,34,162,0,293,0,41,0,9,49,0,34
1930,D,2,25,73,232,38,156,0,320,0,40,0,3,10,0,11
1931,C,2,41,73,222,49,139,0,303,0,30,0,5,24,0,21
1932,D,2,41,74,210,50,146,0,302,0,28,0,6,27,0,23
1933,C,2,41,76,199,52,154,0,301,0,26,0,6,29,0,25
1934,C,2,41,78,187,53,161,0,299,0,24,0,7,32,0,26
1935,BN,2,40,79,175,54,169,0,298,0,22,0,7,35,0,28
1936,BN,2,40,81,164,55,177,0,296,0,20,0,7,38,0,29
1937,BN,2,40,83,152,56,184,0,295,0,18,0,8,40,0,30
1938,W,2,40,84,141,58,192,0,294,0,17,0,8,43,0,31
1939,D,2,44,84,137,56,198,0,294,0,17,0,8,40,0,30
1940,AN,2,47,83,133,55,204,0,294,0,16,0,7,38,0,29
1941,W,2,51,82,130,54,210,0,293,0,16,0,7,36,0,28
1942,W,2,54,82,126,53,216,0,293,0,16,0,7,34,0,27
1943,W,2,58,81,122,52,223,0,293,0,16,0,6,31,0,26
1944,D,2,62,80,118,51,229,0,292,0,16,0,6,29,0,25
1945,BN,2,66,80,114,50,235,0,292,15,16,0,4,18,0,18
1946,BN,2,69,79,110,48,241,0,292,24,15,0,3,12,0,13
1947,D,2,73,78,107,47,247,0,292,31,15,0,2,6,0,8
1948,BN,2,77,78,103,46,254,0,292,39,15,0,1,2,0,2
1949,D,2,76,80,117,46,242,0,286,43,15,0,0,1,0,2
1950,BN,2,76,82,130,47,230,0,280,46,15,0,0,1,0,1
1951,AN,2,76,84,144,47,218,0,275,50,14,0,0,0,0,0
1952,W,2,75,86,157,47,206,0,268,53,14,0,0,0,0,0
1953,W,2,75,88,170,47,193,1,262,57,14,0,0,0,0,0
1954,AN,2,74,90,184,48,181,1,256,60,14,0,0,0,0,0
1955,D,2,74,92,197,48,169,1,250,63,14,0,0,0,0,0
1956,W,2,71,92,205,49,165,1,245,64,14,0,0,0,0,0
1957,AN,2,68,92,213,50,162,1,241,65,15,0,0,0,0,0
1958,W,2,66,92,222,51,159,0,237,65,16,0,0,0,0,0
1959,BN,2,63,91,230,52,156,0,233,66,16,0,0,0,0,0
1960,D,2,61,91,238,52,153,0,229,67,17,0,0,0,0,0
1961,D,2,57,90,244,53,156,0,222,67,17,0,0,0,0,0
1962,BN,2,57,90,250,51,162,0,212,66,18,0,0,0,0,0
1963,W,2,58,90,256,50,167,0,203,65,19,0,0,0,0,0
1964,D,2,58,90,261,48,172,0,194,65,19,0,0,0,0,0
1965,W,2,58,90,267,46,177,0,184,64,20,1,0,0,0,0
1966,BN,2,58,90,272,44,183,0,175,64,20,1,0,0,0,0
1967,W,2,58,90,278,42,188,0,165,63,21,1,0,0,0,0
1968,BN,2,58,90,283,41,194,0,156,62,22,1,0,0,0,0
1969,W,2,58,91,288,39,199,0,146,62,22,2,0,0,0,1
1970,W,2,58,90,293,37,204,0,136,61,22,3,0,1,0,2
1971,W,3,58,90,298,35,209,0,125,60,23,4,1,2,0,3
1972,BN,3,58,90,302,33,209,0,115,59,24,6,1,4,0,6
1973,AN,3,58,89,307,31,213,0,105,58,24,8,2,5,0,6
1974,W,3,58,89,313,29,218,0,95,57,25,10,2,4,0,6
1975,W,3,55,84,333,35,208,0,82,56,25,10,2,7,0,10
1976,C,3,52,78,352,41,199,0,68,54,25,10,3,10,0,13
1977,C,3,56,93,330,26,226,0,61,65,25,10,2,5,0,7
1978,AN,4,50,77,356,26,219,0,71,65,25,11,1,2,0,3
1979,BN,4,50,72,360,27,215,0,67,63,25,12,2,6,0,9
1980,AN,4,54,74,335,31,192,0,68,60,25,12,6,23,0,25
1981,D,4,52,74,335,32,220,0,70,60,25,12,3,8,0,12
1982,W,4,49,71,372,20,162,0,70,62,26,13,6,25,0,27
1983,W,4,47,74,295,25,138,0,22,57,26,13,15,129,0,64
1984,W,4,45,80,342,35,159,0,77,57,26,14,7,31,0,31
1985,D,4,43,84,299,39,176,0,78,56,26,15,9,42,0,37
1986,W,4,43,87,244,33,185,0,78,54,26,16,12,76,0,51
1987,D,4,43,95,228,39,186,0,80,51,26,17,12,78,0,51
1988,C,4,43,99,222,43,192,0,81,53,26,18,11,69,0,49
1989,D,4,41,99,233,38,224,0,81,61,27,19,8,38,0,36
1990,C,4,40,99,258,37,228,0,81,63,28,20,6,20,0,25
1991,C,5,40,99,258,37,228,0,81,63,28,20,6,20,0,25
1992,C,5,40,99,258,37,228,0,81,63,28,20,6,20,0,25
1993,AN,5,41,100,260,40,195,0,74,59,27,18,9,42,0,39
1994,C,5,40,99,258,37,228,0,81,63,28,20,6,19,0,25
1995,W,5,49,98,393,15,78,0,100,67,27,27,6,20,0,26
1996,W,5,31,100,387,7,112,0,82,70,25,46,5,16,0,23
