DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,34,9,47,130,18,107,0,200,0,28,0,19,96,0,76
1923,BN,34,11,47,132,19,100,0,178,0,29,0,19,119,0,77
1924,C,34,2,54,114,22,127,0,163,0,29,0,19,125,0,77
1925,D,34,11,45,110,17,116,0,160,0,23,0,20,152,0,77
1926,D,34,9,45,135,8,106,0,171,0,31,0,19,129,0,77
1927,W,34,6,46,133,15,104,0,164,0,30,0,19,137,0,77
1928,AN,34,13,47,141,15,99,0,176,0,28,0,19,117,0,77
1929,C,34,6,47,131,22,105,0,189,0,26,0,19,110,0,77
1930,D,34,16,47,149,25,100,0,206,0,26,0,19,69,0,75
1931,C,34,26,47,143,32,89,0,195,0,19,0,19,85,0,76
1932,D,34,26,48,135,32,94,0,194,0,18,0,19,88,0,76
1933,C,34,26,49,128,33,99,0,193,0,17,0,19,91,0,76
1934,C,34,26,50,120,34,104,0,193,0,16,0,19,93,0,76
1935,BN,34,26,51,113,35,109,0,192,0,14,0,19,97,0,76
1936,BN,34,26,52,105,36,114,0,191,0,13,0,19,99,0,76
1937,BN,34,26,53,98,36,118,0,190,0,12,0,19,102,0,76
1938,W,34,26,54,91,37,123,0,189,0,11,0,19,104,0,76
1939,D,34,28,54,88,36,127,0,189,0,11,0,19,102,0,76
1940,AN,34,30,54,86,36,131,0,189,0,11,0,19,100,0,76
1941,W,34,33,53,83,35,135,0,189,0,11,0,19,97,0,76
1942,W,34,35,52,81,34,139,0,189,0,10,0,19,95,0,76
1943,W,34,37,52,78,33,143,0,188,0,10,0,19,93,0,76
1944,D,34,40,52,76,33,147,0,188,0,10,0,19,91,0,76
1945,BN,34,42,51,73,32,151,0,188,10,10,0,19,78,0,76
1946,BN,34,45,51,71,31,155,0,188,15,10,0,19,71,0,75
1947,D,34,47,50,69,30,159,0,188,20,10,0,19,63,0,75
1948,BN,34,49,50,66,30,163,0,188,25,10,0,19,56,0,75
1949,D,34,49,51,75,30,156,0,184,27,10,0,19,56,0,75
1950,BN,34,49,53,84,30,148,0,180,30,9,0,19,55,0,75
1951,AN,34,49,54,93,30,140,0,177,32,9,0,19,54,0,75
1952,W,34,48,56,101,30,133,0,173,34,9,0,19,52,0,75
1953,W,34,48,57,110,31,125,0,170,37,9,0,19,51,0,75
1954,AN,34,48,58,119,31,117,0,166,39,9,0,19,50,0,75
1955,D,34,48,60,128,31,109,0,162,41,9,0,19,49,0,74
1956,W,34,46,60,133,32,107,0,159,42,9,0,19,49,0,74
1957,AN,34,44,60,139,32,106,0,157,42,10,0,19,48,0,74
1958,W,34,43,60,144,33,104,0,154,42,10,0,19,47,0,74
1959,BN,34,41,59,150,34,102,0,152,43,11,0,19,47,0,74
1960,D,34,40,59,155,34,100,0,149,44,11,0,19,46,0,74
1961,D,34,38,59,161,35,103,0,147,44,12,0,19,40,0,74
1962,BN,35,38,59,164,34,106,0,139,43,12,0,19,42,0,74
1963,W,36,38,59,167,32,109,0,133,43,12,0,19,44,0,74
1964,D,37,38,59,170,31,112,0,126,42,12,0,18,45,0,73
1965,W,38,38,59,173,30,115,0,120,42,13,0,18,46,0,73
1966,BN,39,38,58,177,29,119,0,113,41,13,1,18,47,0,73
1967,W,40,38,58,180,27,122,0,107,41,14,1,18,48,0,73
1968,BN,41,37,58,183,26,125,0,100,40,14,1,18,49,0,73
1969,W,43,37,58,186,25,128,0,94,40,14,1,18,50,0,72
1970,W,45,37,58,189,24,131,0,87,39,14,2,18,50,0,71
1971,W,47,37,58,192,22,134,0,81,38,15,2,18,50,0,71
1972,BN,49,37,58,195,21,134,0,74,38,15,4,18,52,0,70
1973,AN,51,37,58,198,20,137,0,68,37,16,5,18,52,0,70
1974,W,54,37,57,202,19,140,0,61,37,16,6,17,47,0,72
1975,W,58,35,54,214,23,134,0,53,36,16,6,16,49,0,70
1976,C,64,33,50,226,27,128,0,44,35,16,7,16,51,0,69
1977,C,64,36,60,212,17,145,0,39,42,16,7,16,43,0,68
1978,AN,67,32,49,229,17,141,0,46,42,16,7,15,37,0,66
1979,BN,68,32,46,232,17,138,0,43,40,16,7,16,43,0,67
1980,AN,69,35,48,215,20,123,0,44,38,16,8,16,63,0,69
1981,D,71,33,48,216,21,142,0,45,39,16,8,15,45,0,67
1982,W,73,32,46,239,13,104,0,45,40,17,8,16,63,0,68
1983,W,76,30,47,190,16,89,0,14,37,17,9,17,150,0,74
1984,W,78,29,51,220,23,103,0,50,37,17,9,16,66,0,68
1985,D,79,28,54,193,25,113,0,50,36,17,10,16,77,0,68
1986,W,80,28,56,157,21,119,0,50,35,17,10,16,105,0,71
1987,D,80,27,61,147,25,119,0,51,33,17,11,16,107,0,71
1988,C,81,27,64,143,28,124,0,52,34,17,12,16,99,0,70
1989,D,82,26,64,150,25,144,0,52,39,17,12,16,71,0,67
1990,C,82,26,64,166,24,147,0,52,40,18,13,15,54,0,65
1991,C,85,26,64,166,24,147,0,52,40,18,13,15,52,0,64
1992,C,87,26,64,166,24,147,0,52,40,18,13,15,51,0,63
1993,AN,90,26,64,168,26,126,0,47,38,17,12,15,71,0,65
1994,C,93,26,64,166,24,147,0,52,40,18,13,14,48,0,61
1995,W,94,31,63,253,9,50,0,64,43,17,17,14,48,0,61
1996,W,95,20,64,249,4,72,0,53,45,16,29,14,43,0,60
1997,W,97,29,63,266,4,53,0,46,42,16,37,14,40,0,59
1998,W,98,36,70,248,3,37,0,53,46,15,42,14,45,0,59
1999,W,99,39,70,240,4,58,0,51,42,16,40,13,35,0,57
2000,AN,101,35,65,233,5,55,0,48,40,18,50,14,45,0,59
2001,D,102,31,71,224,0,75,0,48,34,18,53,13,41,0,58
2002,D,103,31,71,224,0,75,0,48,34,18,53,13,41,0,57
2003,AN,104,35,65,233,5,55,0,48,40,18,50,13,43,0,57
2004,BN,82,0,0,489,0,0,0,0,0,31,0,20,80,0,60 
2005,AN,82,0,0,489,0,0,0,0,0,31,0,20,80,0,60 
2006,W,82,0,0,489,0,0,0,0,0,31,0,20,80,0,60 
2007,D,82,0,0,489,0,0,0,0,0,31,0,20,80,0,60 
2008,C,85,0,0,467,0,20,0,0,0,31,0,20,80,0,58
2009,D,89,0,0,445,0,40,0,0,0,31,0,20,80,0,57
2010,BN,89,0,0,445,0,40,0,0,0,31,0,20,80,0,57
2011,W,89,0,0,445,0,40,0,0,0,31,0,20,80,0,57
2012,BN,60,2,0,284,0,0,0,49,150,30,0,23,113,0,50
2013,D,60,2,0,284,0,0,0,49,150,30,0,23,113,0,50
2014,C,60,2,0,284,0,0,0,49,150,30,0,23,113,0,50
2015,C,60,2,0,284,0,0,0,49,150,30,0,23,113,0,50
2016,W,60,2,0,284,0,0,0,49,150,30,0,23,113,0,50
