DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,287,18,13,12,2,0,9,16,0,15,0,104,2242,2,78
1923,BN,296,18,13,12,2,0,9,16,0,15,0,105,2233,2,79
1924,C,300,18,13,12,2,0,9,16,0,15,0,106,2225,2,79
1925,D,304,18,14,13,2,0,10,16,0,16,1,107,2217,2,80
1926,D,312,18,14,13,2,0,10,16,0,16,1,108,2206,2,81
1927,W,316,18,14,13,2,0,10,16,0,17,1,109,2199,2,82
1928,AN,320,18,14,13,2,0,10,17,0,17,1,111,2191,2,83
1929,C,328,18,14,13,2,0,11,17,0,18,1,112,2179,2,84
1930,D,328,18,15,13,2,0,11,16,0,18,1,112,2178,2,84
1931,C,328,18,15,13,2,0,11,16,0,18,1,112,2177,2,84
1932,D,328,18,15,14,3,0,11,15,0,18,1,113,2177,2,84
1933,C,328,18,16,14,3,0,11,14,0,18,1,113,2176,2,84
1934,C,328,18,16,14,3,0,11,14,0,18,1,113,2176,2,85
1935,BN,328,18,16,14,3,0,11,13,0,18,1,113,2175,2,85
1936,BN,328,19,17,14,3,0,11,13,0,18,1,113,2175,2,85
1937,BN,328,19,17,14,4,0,11,12,0,18,1,114,2174,2,85
1938,W,328,19,17,14,4,0,11,11,0,18,1,114,2173,2,85
1939,D,337,21,18,14,4,0,11,11,1,18,1,116,2158,2,87
1940,AN,345,22,19,15,4,0,11,11,1,18,1,119,2143,2,89
1941,W,353,24,19,15,3,0,11,11,2,18,1,122,2127,2,91
1942,W,361,25,20,15,3,0,11,11,3,18,1,125,2110,2,94
1943,W,370,27,20,15,3,0,11,10,3,18,1,128,2093,2,96
1944,D,378,29,21,15,3,0,11,10,4,18,1,132,2076,2,99
1945,BN,386,31,22,15,3,0,11,10,5,18,1,136,2058,2,102
1946,BN,394,32,22,15,3,0,11,10,5,18,1,140,2041,2,105
1947,D,402,34,23,15,3,0,11,10,6,18,1,144,2022,2,108
1948,BN,411,36,24,15,3,0,11,9,6,18,1,149,2002,2,112
1949,D,468,36,24,19,3,0,11,8,9,18,1,158,1924,2,118
1950,BN,526,36,25,22,3,0,11,8,11,17,1,169,1842,2,127
1951,AN,526,35,25,22,3,0,11,8,11,17,1,169,1843,2,126
1952,W,526,35,25,22,3,0,11,8,11,17,1,168,1844,2,126
1953,W,526,35,24,22,3,0,11,8,11,17,1,168,1845,2,126
1954,AN,526,35,24,22,3,0,11,8,11,17,1,167,1846,2,125
1955,D,526,35,24,22,3,0,11,8,11,17,1,198,1762,2,180
1956,W,526,35,24,22,3,0,10,9,11,18,1,198,1760,2,181
1957,AN,526,35,23,22,3,0,10,10,11,18,1,198,1760,2,181
1958,W,526,35,22,22,3,0,9,10,12,18,1,198,1760,2,181
1959,BN,526,35,21,22,4,0,9,11,12,18,1,201,1754,2,183
1960,D,526,35,20,22,4,0,9,12,13,18,1,204,1748,2,186
1961,D,526,35,19,22,4,0,8,13,13,18,1,206,1743,2,187
1962,BN,542,35,19,22,4,0,8,13,14,18,1,206,1726,2,188
1963,W,558,35,19,25,5,0,8,13,14,18,1,213,1694,2,194
1964,D,575,34,19,25,5,0,8,12,14,18,1,214,1676,2,195
1965,W,591,33,19,26,5,0,8,12,14,19,1,213,1661,2,194
1966,BN,608,32,18,26,5,0,8,12,15,19,1,212,1646,2,194
1967,W,624,32,18,27,5,0,8,12,15,19,1,213,1628,2,194
1968,BN,641,31,18,27,5,0,8,12,15,19,1,211,1616,2,192
1969,W,657,30,18,28,6,2,6,11,15,19,1,210,1601,2,192
1970,W,673,30,18,28,6,3,1,11,16,19,1,200,1607,2,182
1971,W,690,29,18,29,6,3,1,11,16,19,1,201,1590,2,183
1972,BN,706,29,18,30,6,4,1,11,16,19,1,203,1569,2,185
1973,AN,723,28,17,31,6,6,1,11,17,19,1,209,1538,1,191
1974,W,735,27,17,31,7,13,1,11,17,19,0,233,1474,0,213
1975,W,772,24,15,36,9,14,1,10,17,17,1,232,1440,0,211
1976,C,805,21,13,40,12,14,1,8,17,15,1,229,1412,0,209
1977,C,805,21,17,39,9,15,1,8,19,14,1,234,1403,0,213
1978,AN,838,20,13,46,7,15,2,9,18,14,1,238,1362,0,217
1979,BN,846,20,12,45,8,16,2,8,17,14,1,232,1365,0,212
1980,AN,842,19,13,41,8,17,2,9,16,15,1,226,1383,0,206
1981,D,876,18,13,43,8,20,3,9,16,15,1,248,1303,0,226
1982,W,911,17,13,49,5,15,4,9,17,15,1,241,1283,0,219
1983,W,916,17,14,35,6,12,2,5,16,15,1,165,1445,0,150
1984,W,921,16,15,42,7,15,4,9,16,14,1,214,1328,0,195
1985,D,927,16,16,37,7,18,3,8,16,14,1,206,1341,0,188
1986,W,922,15,17,30,6,19,2,9,15,14,1,177,1410,0,161
1987,D,921,15,19,25,7,19,2,8,14,13,1,166,1437,0,151
1988,C,921,14,20,23,6,20,3,8,14,13,1,166,1436,0,151
1989,D,929,13,20,27,5,25,2,8,15,13,1,186,1383,0,170
1990,C,936,12,20,29,5,25,2,8,16,13,1,190,1367,0,173
1991,C,971,12,20,29,5,25,2,8,16,13,1,189,1333,0,173
1992,C,1007,12,20,29,5,25,2,8,16,13,1,189,1298,0,172
1993,AN,1042,13,20,31,6,19,2,7,16,12,2,178,1286,0,162
1994,C,1077,12,20,29,5,25,2,8,16,13,1,188,1230,0,171
1995,W,1107,16,20,53,2,10,0,1,14,13,2,185,1208,0,168
1996,W,1136,14,19,50,1,15,0,2,13,11,3,177,1196,0,161
1997,W,1165,14,21,57,1,11,0,1,12,12,4,190,1137,0,173
1998,W,1194,15,21,51,1,9,0,1,12,12,5,170,1152,0,155
1999,W,1223,16,20,51,1,12,1,7,16,11,4,219,1017,0,200
2000,AN,1252,15,18,50,1,11,2,6,16,11,5,198,1031,0,181
2001,D,1282,13,19,50,0,14,2,6,13,11,6,190,1020,0,173
2002,D,1311,13,19,50,0,14,2,6,13,11,6,189,992,0,173
2003,AN,1340,15,18,50,1,11,2,6,16,11,5,198,945,0,180
2004,BN,1153,4,18,11,0,0,0,0,0,0,0,51,1370,4,183 
2005,AN,1153,4,18,11,0,0,0,0,0,0,0,51,1370,4,183 
2006,W,1153,4,18,11,0,0,0,0,0,0,0,51,1370,4,183 
2007,D,1153,4,18,11,0,0,0,0,0,0,0,51,1370,4,183 
2008,C,1155,4,28,7,0,22,0,0,0,0,0,51,1340,2,183
2009,D,1157,4,38,4,0,45,0,0,0,0,0,51,1311,0,183
2010,BN,1157,4,38,4,0,45,0,0,0,0,0,51,1311,0,183
2011,W,1157,4,38,4,0,45,0,0,0,0,0,51,1311,0,183
2012,BN,1237,65,28,0,0,0,0,0,19,0,0,101,1207,0,138
2013,D,1237,65,28,0,0,0,0,0,19,0,0,101,1207,0,138
2014,C,1237,65,28,0,0,0,0,0,19,0,0,101,1207,0,138
2015,C,1237,65,28,0,0,0,0,0,19,0,0,101,1207,0,138
2016,BN,1236,31,28,29,0,0,0,0,0,0,0,98,1212,0,159
2017,W,1235,31,10,0,0,0,0,0,19,0,0,96,1242,0,161
2018,BN,1235,31,10,0,0,0,0,0,19,0,0,96,1242,0,161
2019,W,1235,31,10,0,0,0,0,0,19,0,0,96,1242,0,161
2020,AN,1235,31,10,0,0,0,0,0,19,0,0,96,1242,0,161
