DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,0,0,0,0,0,0,0,0,0,0,8,42,0,34
1923,BN,1,0,0,0,0,0,0,0,0,0,0,8,47,0,30
1924,C,1,0,0,0,0,0,0,0,0,0,0,7,48,0,29
1925,D,1,0,0,0,0,0,0,0,0,0,0,7,52,0,26
1926,D,1,0,0,0,0,0,0,0,0,0,0,7,48,0,29
1927,W,1,0,0,0,0,0,0,0,0,0,0,7,50,0,28
1928,AN,1,0,0,0,0,0,0,0,0,0,0,8,46,0,31
1929,C,1,0,0,0,0,0,0,0,0,0,0,8,45,0,31
1930,D,1,0,0,0,0,0,0,0,0,0,0,10,36,0,39
1931,C,1,0,0,0,0,0,0,0,0,0,0,9,40,0,36
1932,D,1,0,0,0,0,0,0,0,0,0,0,9,41,0,35
1933,C,1,0,0,0,0,0,0,0,0,0,0,9,41,0,35
1934,C,1,0,0,0,0,0,0,0,0,0,0,9,42,0,34
1935,BN,1,0,0,0,0,0,0,0,0,0,0,8,43,0,34
1936,BN,1,0,0,0,0,0,0,0,0,0,0,8,43,0,33
1937,BN,1,0,0,0,0,0,0,0,0,0,0,8,44,0,33
1938,W,1,0,0,0,0,0,0,0,0,0,0,8,44,0,32
1939,D,1,0,0,0,0,0,0,0,0,0,0,8,44,0,33
1940,AN,1,0,0,0,0,0,0,0,0,0,0,8,43,0,33
1941,W,1,0,0,0,0,0,0,0,0,0,0,8,43,0,34
1942,W,1,0,0,0,0,0,0,0,0,0,0,9,42,0,34
1943,W,1,0,0,0,0,0,0,0,0,0,0,9,42,0,34
1944,D,1,0,0,0,0,0,0,0,0,0,0,9,41,0,35
1945,BN,1,0,0,0,0,0,0,0,0,0,0,9,38,0,37
1946,BN,1,0,0,0,0,0,0,0,0,0,0,10,36,0,39
1947,D,1,0,0,0,0,0,0,0,0,0,0,10,34,0,40
1948,BN,1,0,0,0,0,0,0,0,0,0,0,11,32,0,42
1949,D,1,0,0,0,0,0,0,0,0,0,0,11,32,0,42
1950,BN,1,0,0,0,0,0,0,0,0,0,0,11,31,0,43
1951,AN,1,0,0,0,0,0,0,0,0,0,0,11,31,0,43
1952,W,1,0,0,0,0,0,0,0,0,0,0,11,30,0,43
1953,W,1,0,0,0,0,0,0,0,0,0,0,11,30,0,44
1954,AN,1,0,0,0,0,0,0,0,0,0,0,11,30,0,44
1955,D,1,0,0,0,0,0,0,0,0,0,0,11,29,0,44
1956,W,1,0,0,0,0,0,0,0,0,0,0,11,29,0,44
1957,AN,1,0,0,0,0,0,0,0,0,0,0,11,29,0,45
1958,W,1,0,0,0,0,0,0,0,0,0,0,11,28,0,45
1959,BN,1,0,0,0,0,0,0,0,0,0,0,11,28,0,45
1960,D,1,0,0,0,0,0,0,0,0,0,0,11,28,0,45
1961,D,1,0,0,0,0,0,0,0,0,0,0,12,26,0,47
1962,BN,1,0,0,0,0,0,0,0,0,0,0,12,27,0,46
1963,W,1,0,0,0,0,0,0,0,0,0,0,12,27,0,46
1964,D,1,0,0,0,0,0,0,0,0,0,0,11,28,0,45
1965,W,1,0,0,0,0,0,0,0,0,0,0,11,28,0,45
1966,BN,1,0,0,0,0,0,0,0,0,0,0,11,29,0,45
1967,W,1,0,0,0,0,0,0,0,0,0,0,11,29,0,44
1968,BN,1,0,0,0,0,0,0,0,0,0,0,11,30,0,44
1969,W,1,0,0,0,0,0,0,0,0,0,0,11,30,0,43
1970,W,1,0,0,0,0,0,0,0,0,0,0,11,30,0,43
1971,W,1,0,0,0,0,0,0,0,0,0,0,11,30,0,43
1972,BN,2,0,0,0,0,0,0,0,0,0,0,11,31,0,42
1973,AN,2,0,0,0,0,0,0,0,0,0,0,11,31,0,42
1974,W,2,0,0,0,0,0,0,0,0,0,0,11,29,0,44
1975,W,2,0,0,0,0,0,0,0,0,0,0,10,30,0,43
1976,C,2,0,0,0,0,0,0,0,0,0,0,10,31,0,43
1977,C,2,0,0,0,0,0,0,0,0,0,0,10,29,0,45
1978,AN,2,0,0,0,0,0,0,0,0,0,0,11,26,0,47
1979,BN,2,0,0,0,0,0,0,0,0,0,0,10,29,0,45
1980,AN,2,0,0,0,0,0,0,0,0,0,0,9,36,0,39
1981,D,2,0,0,0,0,0,0,0,0,0,0,10,29,0,44
1982,W,2,0,0,0,0,0,0,0,0,0,0,9,36,0,39
1983,W,2,0,0,0,0,0,0,0,0,0,0,6,52,0,26
1984,W,2,0,0,0,0,0,0,0,0,0,0,9,37,0,38
1985,D,2,0,0,0,0,0,0,0,0,0,0,8,40,0,35
1986,W,2,0,0,0,0,0,0,0,0,0,0,7,46,0,31
1987,D,2,0,0,0,0,0,0,0,0,0,0,7,46,0,30
1988,C,2,0,0,0,0,0,0,0,0,0,0,7,45,0,31
1989,D,3,0,0,0,0,0,0,0,0,0,0,8,38,0,36
1990,C,3,0,0,0,0,0,0,0,0,0,0,9,33,0,40
1991,C,3,0,0,0,0,0,0,0,0,0,0,9,33,0,41
1992,C,3,0,0,0,0,0,0,0,0,0,0,9,33,0,41
1993,AN,3,0,0,0,0,0,0,0,0,0,0,8,39,0,36
1994,C,3,0,0,0,0,0,0,0,0,0,0,10,32,0,41
1995,W,3,0,0,0,0,0,0,0,0,0,0,9,32,0,41
1996,W,3,0,0,0,0,0,0,0,0,0,0,10,31,0,42
1997,W,3,0,0,0,0,0,0,0,0,0,0,10,30,0,43
1998,W,3,0,0,0,0,0,0,0,0,0,0,10,31,0,42
1999,W,3,0,0,0,0,0,0,0,0,0,0,10,28,0,45
2000,AN,3,0,0,0,0,0,0,0,0,0,0,10,32,0,41
2001,D,3,0,0,0,0,0,0,0,0,0,0,10,30,0,42
2002,D,3,0,0,0,0,0,0,0,0,0,0,10,30,0,43
2003,AN,3,0,0,0,0,0,0,0,0,0,0,10,31,0,42
2004,BN,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46 
2005,AN,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46 
2006,W,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46 
2007,D,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46 
2008,C,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46
2009,D,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46
2010,BN,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46
2011,W,0,0,0,0,0,0,0,0,0,0,0,38,0,0,46
2012,BN,0,0,0,0,0,0,0,0,0,0,0,17,6,0,61
2013,D,0,0,0,0,0,0,0,0,0,0,0,17,6,0,61
2014,C,0,0,0,0,0,0,0,0,0,0,0,17,6,0,61
2015,C,0,0,0,0,0,0,0,0,0,0,0,17,6,0,61
2016,BN,0,0,0,0,0,0,0,0,0,0,0,20,6,0,59
2017,W,0,0,0,0,0,0,0,0,0,0,0,19,6,0,60
2018,BN,0,0,0,0,0,0,0,0,0,0,0,19,6,0,60
2019,W,0,0,0,0,0,0,0,0,0,0,0,19,6,0,60
2020,AN,0,0,0,0,0,0,0,0,0,0,0,19,6,0,60
