DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,7,36,99,14,81,0,152,0,21,0,23,113,0,90
1923,BN,0,8,36,100,15,76,0,135,0,22,0,22,134,0,87
1924,C,0,2,41,86,17,96,0,123,0,22,0,22,140,0,86
1925,D,0,8,34,83,13,88,0,121,0,17,0,21,165,0,84
1926,D,0,7,34,102,6,80,0,129,0,24,0,22,144,0,86
1927,W,0,4,35,101,11,79,0,124,0,23,0,21,151,0,85
1928,AN,0,10,35,107,11,75,0,133,0,21,0,22,133,0,87
1929,C,0,4,36,99,17,79,0,143,0,20,0,22,126,0,88
1930,D,0,12,35,113,19,76,0,156,0,19,0,24,86,0,94
1931,C,0,20,35,108,24,68,0,148,0,14,0,23,102,0,91
1932,D,0,20,36,103,25,71,0,147,0,14,0,23,105,0,91
1933,C,0,20,37,97,25,75,0,147,0,13,0,23,108,0,91
1934,C,0,20,38,91,26,79,0,146,0,12,0,23,111,0,90
1935,BN,0,20,39,86,26,82,0,145,0,11,0,23,114,0,90
1936,BN,0,20,40,80,27,86,0,145,0,10,0,22,116,0,89
1937,BN,0,20,40,74,28,90,0,144,0,9,0,22,119,0,89
1938,W,0,20,41,69,28,94,0,143,0,8,0,22,121,0,89
1939,D,0,21,41,67,28,97,0,143,0,8,0,22,119,0,89
1940,AN,0,23,41,65,27,100,0,143,0,8,0,22,116,0,89
1941,W,0,25,40,63,26,103,0,143,0,8,0,23,114,0,90
1942,W,0,27,40,61,26,106,0,143,0,8,0,23,112,0,90
1943,W,0,28,40,59,25,109,0,143,0,8,0,23,110,0,90
1944,D,0,30,39,58,25,112,0,143,0,8,0,23,108,0,91
1945,BN,0,32,39,56,24,115,0,143,8,8,0,23,96,0,92
1946,BN,0,34,38,54,24,118,0,143,11,7,0,24,88,0,94
1947,D,0,36,38,52,23,121,0,143,15,7,0,24,80,0,95
1948,BN,0,37,38,50,23,124,0,142,19,7,0,24,73,0,97
1949,D,0,37,39,57,23,118,0,139,21,7,0,24,72,0,97
1950,BN,0,37,40,64,23,112,0,137,23,7,0,24,71,0,97
1951,AN,0,37,41,70,23,106,0,134,24,7,0,24,70,0,97
1952,W,0,37,42,77,23,101,0,131,26,7,0,25,69,0,98
1953,W,0,37,43,83,23,95,0,129,28,7,0,25,67,0,98
1954,AN,0,36,44,90,23,89,0,126,29,7,0,25,66,0,98
1955,D,0,36,45,97,24,83,0,123,31,7,0,25,65,0,99
1956,W,0,35,45,101,24,81,0,121,32,7,0,25,64,0,99
1957,AN,0,34,45,105,25,80,0,119,32,7,0,25,64,0,99
1958,W,0,33,45,109,25,79,0,117,32,8,0,25,63,0,99
1959,BN,0,31,45,114,25,77,0,115,33,8,0,25,62,0,99
1960,D,0,30,45,118,26,76,0,113,33,8,0,25,62,0,99
1961,D,0,29,45,122,26,78,0,111,33,9,0,25,55,0,101
1962,BN,0,29,45,125,26,80,0,106,33,9,0,25,58,0,100
1963,W,0,29,45,127,25,83,0,101,32,9,0,25,60,0,100
1964,D,0,29,44,129,24,85,0,96,32,9,0,25,61,0,100
1965,W,0,29,44,131,23,87,0,91,32,10,0,25,63,0,100
1966,BN,0,29,44,134,22,90,0,86,31,10,1,25,64,0,100
1967,W,0,29,44,136,21,92,0,81,31,10,1,25,65,0,99
1968,BN,0,28,44,138,20,95,0,76,30,11,1,25,67,0,99
1969,W,0,28,44,141,19,97,0,71,30,11,1,25,69,0,99
1970,W,0,28,44,143,18,99,0,66,30,11,1,25,69,0,99
1971,W,0,28,44,145,17,102,0,61,29,11,2,25,70,0,100
1972,BN,0,28,44,148,16,102,0,56,29,12,3,25,74,0,99
1973,AN,0,28,44,150,15,104,0,51,28,12,4,25,74,0,100
1974,W,0,28,44,153,14,106,0,46,28,12,5,25,69,0,104
1975,W,0,27,41,162,17,102,0,40,27,12,5,24,73,0,104
1976,C,0,25,38,172,20,97,0,33,26,12,5,24,77,0,104
1977,C,0,27,46,161,13,110,0,30,32,12,5,25,68,0,107
1978,AN,0,25,37,174,13,107,0,35,32,12,5,25,61,0,109
1979,BN,0,24,35,176,13,105,0,33,31,12,6,25,69,0,107
1980,AN,0,26,36,163,15,94,0,33,29,12,6,24,93,0,102
1981,D,0,25,36,164,16,108,0,34,29,12,6,25,72,0,107
1982,W,0,24,35,182,10,79,0,34,30,13,6,24,95,0,103
1983,W,0,23,36,144,12,67,0,11,28,13,7,21,183,0,90
1984,W,0,22,39,167,17,78,0,38,28,13,7,24,101,0,102
1985,D,0,21,41,146,19,86,0,38,27,13,7,23,113,0,100
1986,W,0,21,43,119,16,90,0,38,27,13,8,22,143,0,96
1987,D,0,21,46,111,19,91,0,39,25,13,8,22,144,0,95
1988,C,0,21,49,108,21,94,0,39,26,13,9,22,137,0,97
1989,D,0,20,48,114,19,109,0,40,30,13,9,24,108,0,102
1990,C,0,19,48,126,18,111,0,40,31,14,10,24,88,0,106
1991,C,0,19,48,126,18,111,0,40,31,14,10,25,87,0,106
1992,C,0,19,48,126,18,111,0,40,31,14,10,25,86,0,107
1993,AN,0,20,49,127,20,95,0,36,29,13,9,24,111,0,102
1994,C,0,19,48,126,18,111,0,40,31,14,10,25,84,0,109
1995,W,0,24,48,192,7,38,0,49,33,13,13,25,85,0,109
1996,W,0,15,49,189,3,55,0,40,34,12,22,25,80,0,110
1997,W,0,22,48,202,3,40,0,35,32,12,28,26,76,0,111
1998,W,0,27,53,188,2,28,0,40,35,11,32,25,83,0,110
1999,W,0,29,53,182,3,44,0,39,32,12,31,26,70,0,113
2000,AN,0,26,49,176,4,42,0,36,30,13,38,25,84,0,110
2001,D,0,23,54,170,0,57,0,36,25,13,40,26,80,0,111
2002,D,0,23,54,170,0,57,0,36,25,13,40,26,79,0,112
2003,AN,0,26,49,176,4,42,0,36,30,13,38,26,83,0,111
2004,BN,0,135,37,67,0,43,0,0,56,0,0,0,241,0,51 
2005,AN,0,135,37,67,0,43,0,0,56,0,0,0,241,0,51 
2006,W,0,135,37,67,0,43,0,0,56,0,0,0,241,0,51 
2007,D,0,135,37,67,0,43,0,0,56,0,0,0,241,0,51 
2008,C,0,135,28,93,0,21,0,0,56,0,0,4,219,0,73
2009,D,1,135,19,120,0,0,0,0,56,0,0,9,197,0,95
2010,BN,1,135,19,120,0,0,0,0,56,0,0,9,197,0,95
2011,W,1,135,19,120,0,0,0,0,56,0,0,9,197,0,95
2012,BN,0,86,0,0,0,0,0,0,46,0,142,20,248,0,89
2013,D,0,86,0,0,0,0,0,0,46,0,142,20,248,0,89
2014,C,0,86,0,0,0,0,0,0,46,0,142,20,248,0,89
2015,C,0,86,0,0,0,0,0,0,46,0,142,20,248,0,89
2016,W,0,86,0,0,0,0,0,0,46,0,142,20,248,0,89
