DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,26,20,18,3,0,13,23,0,22,0,3,63,3,2
1923,BN,0,26,20,18,3,0,13,23,0,22,0,3,63,3,2
1924,C,0,26,20,18,3,0,14,24,0,23,1,3,61,3,2
1925,D,0,26,20,19,3,0,15,24,0,24,1,3,58,3,2
1926,D,0,26,20,19,3,0,15,24,0,24,1,3,56,3,2
1927,W,0,26,20,19,3,0,15,24,0,25,1,3,55,3,2
1928,AN,0,26,21,19,3,0,16,25,0,26,2,3,53,3,2
1929,C,0,26,21,20,3,0,16,25,0,26,2,3,51,3,2
1930,D,0,26,22,20,3,0,16,24,0,26,2,3,50,3,2
1931,C,0,26,22,20,3,0,16,23,0,26,2,3,50,3,2
1932,D,0,27,23,20,4,0,16,22,0,26,2,3,50,3,2
1933,C,0,27,23,20,4,0,16,21,0,26,2,3,49,3,2
1934,C,0,27,24,21,4,0,16,20,0,26,2,3,49,3,2
1935,BN,0,27,24,21,5,0,16,19,0,26,2,3,49,3,2
1936,BN,0,28,25,21,5,0,16,19,0,26,2,3,48,3,2
1937,BN,0,28,25,21,5,0,16,18,0,26,2,3,48,3,2
1938,W,0,28,26,21,6,0,16,17,0,26,2,2,48,3,2
1939,D,0,30,27,21,5,0,16,17,1,26,2,2,44,3,2
1940,AN,0,33,28,22,5,0,16,16,2,26,2,2,41,3,2
1941,W,0,35,29,22,5,0,16,16,3,26,2,2,37,3,2
1942,W,0,38,29,22,5,0,16,16,4,26,2,2,33,3,1
1943,W,0,40,30,22,5,0,16,15,5,26,2,2,29,3,1
1944,D,0,43,31,22,4,0,16,15,6,26,2,2,25,3,1
1945,BN,0,45,32,22,4,0,16,15,7,26,2,1,21,3,1
1946,BN,0,48,33,23,4,0,16,15,7,26,2,1,18,3,1
1947,D,0,50,34,23,4,0,16,14,8,26,2,1,14,3,1
1948,BN,0,53,35,23,4,0,16,14,10,26,2,1,10,3,1
1949,D,0,53,36,28,4,0,16,13,13,26,2,0,4,3,0
1950,BN,0,52,36,32,4,0,16,11,16,25,2,0,0,3,0
1951,AN,0,52,36,32,4,0,16,11,16,25,2,0,0,3,0
1952,W,0,52,36,32,4,0,16,11,16,25,2,0,0,3,0
1953,W,0,52,36,32,4,0,16,11,16,26,2,0,0,3,0
1954,AN,0,52,36,32,4,0,16,11,15,26,2,0,0,3,0
1955,D,0,52,36,32,4,0,16,11,16,26,2,0,0,3,0
1956,W,0,52,35,32,4,0,15,13,16,26,2,0,0,3,0
1957,AN,0,52,33,32,4,0,14,14,17,26,1,0,0,3,0
1958,W,0,52,32,32,5,0,13,15,17,26,1,0,0,3,0
1959,BN,0,51,31,32,5,0,13,16,18,26,1,0,0,3,0
1960,D,0,51,29,31,6,0,13,18,19,26,1,0,0,3,0
1961,D,0,51,28,31,6,0,12,19,19,26,1,0,0,3,0
1962,BN,0,50,27,32,6,0,12,19,20,26,1,0,0,3,0
1963,W,0,49,27,35,6,0,12,18,20,26,1,0,0,3,0
1964,D,0,48,27,36,7,0,12,17,20,26,1,0,0,3,0
1965,W,0,47,26,37,7,0,12,17,20,26,1,0,0,3,0
1966,BN,0,46,26,38,7,0,12,17,21,26,1,0,0,3,0
1967,W,0,45,26,38,7,0,12,17,21,26,1,0,0,3,0
1968,BN,0,44,26,38,8,0,12,17,21,27,1,0,0,3,0
1969,W,0,43,26,39,8,3,8,16,22,27,1,0,0,3,0
1970,W,0,43,26,41,8,5,1,17,23,27,1,0,0,3,0
1971,W,0,42,26,42,9,5,1,16,23,27,1,0,0,3,0
1972,BN,0,41,26,43,9,5,1,16,24,27,1,0,0,3,0
1973,AN,0,40,25,44,9,8,1,16,24,27,1,0,0,2,0
1974,W,0,37,24,43,9,18,1,15,23,26,1,0,0,0,0
1975,W,0,33,21,49,13,19,1,13,23,23,1,0,0,0,0
1976,C,0,29,18,56,16,20,2,11,23,20,1,0,0,0,0
1977,C,0,28,24,53,12,20,1,12,26,20,1,0,0,0,0
1978,AN,0,27,18,62,10,21,2,12,25,19,1,0,0,0,0
1979,BN,0,28,17,62,10,22,3,11,24,20,1,0,0,0,0
1980,AN,0,26,18,57,11,24,3,12,22,20,1,0,0,0,0
1981,D,0,24,18,58,11,26,5,12,22,20,2,0,0,0,0
1982,W,0,24,17,66,7,20,5,12,22,20,2,0,0,0,0
1983,W,0,25,20,53,9,18,3,7,24,22,2,1,11,0,1
1984,W,0,23,21,59,10,21,5,12,22,20,2,0,0,0,0
1985,D,0,22,23,53,10,26,4,12,22,20,2,0,0,0,0
1986,W,0,23,25,44,8,29,4,13,22,20,2,1,5,0,1
1987,D,0,22,27,37,10,29,3,12,22,20,2,1,11,0,1
1988,C,0,21,30,35,9,29,4,12,21,19,2,1,10,0,1
1989,D,0,20,30,39,8,37,4,12,23,20,2,0,1,0,0
1990,C,0,18,30,42,7,37,3,12,24,20,2,0,0,0,0
1991,C,0,18,30,42,7,37,3,12,24,20,2,0,0,0,0
1992,C,0,18,30,42,7,37,3,12,24,20,2,0,0,0,0
1993,AN,0,20,30,45,9,29,3,11,24,18,2,1,4,0,0
1994,C,1,18,30,42,7,37,3,12,24,20,2,0,0,0,0
1995,W,1,23,30,78,3,15,0,2,20,19,3,0,1,0,0
1996,W,1,21,28,74,2,22,0,3,20,17,5,1,4,0,0
1997,W,1,21,30,84,2,16,0,2,17,17,5,0,0,0,0
1998,W,1,22,31,76,1,13,0,2,18,17,7,1,6,0,1
1999,W,1,23,29,71,1,17,2,10,22,15,6,0,0,0,0
