DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,11,14,72,200,28,164,0,307,0,42,0,20,102,0,81
1923,BN,11,17,72,202,30,154,0,273,0,44,0,21,132,0,85
1924,C,11,3,83,175,34,195,0,249,0,44,0,22,140,0,86
1925,D,11,17,69,169,26,178,0,246,0,35,0,23,178,0,91
1926,D,11,13,70,207,12,163,0,262,0,48,0,22,146,0,87
1927,W,11,9,70,204,23,160,0,251,0,47,0,22,156,0,88
1928,AN,11,20,71,216,23,152,0,270,0,43,0,21,129,0,85
1929,C,11,9,72,200,34,160,0,289,0,40,0,21,120,0,84
1930,D,11,25,72,229,38,154,0,315,0,39,0,18,67,0,73
1931,C,11,41,72,219,49,137,0,299,0,29,0,20,87,0,78
1932,D,11,41,73,208,50,145,0,298,0,28,0,20,91,0,79
1933,C,11,40,75,196,51,152,0,297,0,26,0,20,95,0,79
1934,C,11,40,77,185,52,159,0,295,0,24,0,20,98,0,80
1935,BN,11,40,78,173,53,167,0,294,0,22,0,20,103,0,81
1936,BN,11,40,80,162,55,174,0,293,0,20,0,20,106,0,81
1937,BN,11,40,82,150,56,182,0,291,0,18,0,21,109,0,82
1938,W,11,40,83,139,57,189,0,290,0,17,0,21,113,0,82
1939,D,11,43,83,135,56,195,0,290,0,17,0,21,109,0,82
1940,AN,11,47,82,131,55,201,0,290,0,16,0,21,106,0,81
1941,W,11,50,81,128,54,208,0,289,0,16,0,20,103,0,81
1942,W,11,54,80,124,52,214,0,289,0,16,0,20,101,0,81
1943,W,11,57,80,120,51,220,0,289,0,16,0,20,97,0,80
1944,D,11,61,79,116,50,226,0,289,0,16,0,20,95,0,79
1945,BN,11,65,78,112,49,232,0,289,15,15,0,19,79,0,76
1946,BN,11,68,78,109,48,238,0,288,23,15,0,19,70,0,74
1947,D,11,72,77,105,47,244,0,288,31,15,0,18,61,0,72
1948,BN,11,76,77,102,46,251,0,288,39,15,0,17,52,0,69
1949,D,11,75,78,115,46,239,0,282,42,15,0,17,52,0,69
1950,BN,11,75,81,129,46,227,0,276,46,15,0,17,50,0,69
1951,AN,11,75,83,142,46,215,0,271,49,14,0,17,49,0,68
1952,W,11,74,85,156,47,203,0,265,53,14,0,17,48,0,68
1953,W,11,74,87,169,47,192,1,260,56,14,0,17,46,0,67
1954,AN,11,74,89,182,47,180,1,255,60,14,0,17,45,0,67
1955,D,11,74,92,196,48,168,1,249,63,14,0,17,44,0,66
1956,W,11,71,92,204,49,165,1,244,64,14,0,17,43,0,66
1957,AN,11,68,92,213,50,162,1,241,65,15,0,17,43,0,66
1958,W,11,66,91,221,51,159,0,237,65,16,0,17,42,0,66
1959,BN,11,63,91,230,52,156,0,233,66,16,0,17,41,0,66
1960,D,11,61,91,238,52,153,0,229,67,17,0,16,41,0,65
1961,D,11,58,91,247,54,158,0,225,68,18,0,16,34,0,63
1962,BN,11,58,91,252,52,163,0,214,66,18,0,16,37,0,64
1963,W,12,58,90,256,50,167,0,204,66,19,0,16,39,0,65
1964,D,12,58,90,261,48,172,0,194,65,19,0,16,40,0,65
1965,W,12,58,90,266,46,177,0,184,64,20,1,17,41,0,66
1966,BN,13,58,90,271,44,182,0,174,63,20,1,17,43,0,67
1967,W,13,58,90,275,42,187,0,164,62,21,1,17,44,0,67
1968,BN,13,57,89,280,40,192,0,154,61,21,1,17,46,0,68
1969,W,14,57,89,285,38,196,0,144,61,22,2,17,48,0,69
1970,W,15,57,89,289,36,201,0,134,60,22,3,17,48,0,69
1971,W,15,57,89,294,34,206,0,124,59,23,4,18,49,0,70
1972,BN,16,57,89,298,32,206,0,114,58,23,6,18,53,0,71
1973,AN,17,57,88,303,30,211,0,104,57,24,8,18,53,0,71
1974,W,17,57,88,309,29,215,0,94,57,24,10,18,49,0,74
1975,W,19,54,83,328,35,205,0,81,55,24,10,18,53,0,76
1976,C,21,51,77,347,41,196,0,67,53,24,10,18,57,0,78
1977,C,21,55,92,325,26,223,0,61,64,24,10,17,48,0,75
1978,AN,22,50,76,352,26,217,0,70,64,24,11,17,41,0,73
1979,BN,22,49,71,356,26,212,0,66,62,24,11,18,49,0,76
1980,AN,22,53,73,330,31,189,0,67,59,25,12,19,76,0,83
1981,D,23,51,73,331,32,218,0,69,59,25,12,18,52,0,78
1982,W,24,49,70,367,20,160,0,69,61,26,13,20,78,0,84
1983,W,25,47,73,292,24,136,0,22,56,26,13,23,205,0,101
1984,W,25,44,79,338,35,157,0,76,57,25,14,20,85,0,86
1985,D,26,43,83,295,38,174,0,77,55,26,15,21,100,0,89
1986,W,26,42,86,241,33,182,0,77,54,26,16,22,142,0,95
1987,D,26,42,93,225,39,183,0,79,51,26,17,22,144,0,95
1988,C,26,42,98,219,42,190,0,80,52,26,18,22,133,0,94
1989,D,27,41,98,230,38,221,0,80,60,27,19,20,94,0,88
1990,C,27,39,98,255,36,225,0,80,62,27,20,19,69,0,83
1991,C,28,39,98,255,36,225,0,80,62,27,20,19,68,0,83
1992,C,28,39,98,255,36,225,0,80,62,27,20,19,67,0,84
1993,AN,29,40,98,257,40,193,0,73,58,26,18,21,98,0,90
1994,C,30,39,98,255,36,225,0,80,62,27,20,19,65,0,84
1995,W,31,48,96,388,14,77,0,98,66,26,26,19,66,0,84
1996,W,31,30,99,382,7,111,0,81,69,25,45,19,60,0,83
1997,W,31,45,97,408,6,81,0,70,64,24,57,19,56,0,82
1998,W,32,55,107,381,5,57,0,81,71,23,65,19,63,0,84
1999,W,32,59,108,369,6,89,0,78,64,24,62,19,50,0,81
2000,AN,33,53,99,357,8,85,0,73,61,27,77,20,65,0,85
2001,D,33,47,109,343,0,114,0,73,51,27,81,19,60,0,84
2002,D,34,47,109,343,0,114,0,73,51,27,81,19,59,0,84
2003,AN,34,53,99,357,8,85,0,73,61,27,77,20,63,0,85
2004,BN,46,70,16,107,0,0,0,14,0,180,265,14,264,0,60 
2005,AN,46,70,16,107,0,0,0,14,0,180,265,14,264,0,60 
2006,W,46,70,16,107,0,0,0,14,0,180,265,14,264,0,60 
2007,D,46,70,16,107,0,0,0,14,0,180,265,14,264,0,60 
2008,C,46,74,12,107,0,0,0,14,0,178,265,14,265,0,60
2009,D,46,78,9,107,0,0,0,14,0,177,265,14,267,0,60
2010,BN,46,78,9,107,0,0,0,14,0,177,265,14,267,0,60
2011,W,46,78,9,107,0,0,0,14,0,177,265,14,267,0,60
2012,BN,0,108,46,78,0,0,0,0,0,230,267,27,229,0,52
2013,D,0,108,46,78,0,0,0,0,0,230,267,27,229,0,52
2014,C,0,108,46,78,0,0,0,0,0,230,267,27,229,0,52
2015,C,0,108,46,78,0,0,0,0,0,230,267,27,229,0,52
2016,W,0,108,46,78,0,0,0,0,0,230,267,27,229,0,52
