DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,595,959,719,667,99,0,489,865,0,806,0,327,7024,113,245
1923,BN,612,959,724,667,99,0,489,865,0,823,11,327,6974,113,245
1924,C,620,959,729,679,99,0,506,873,0,845,21,328,6888,113,246
1925,D,629,959,739,686,99,0,540,882,0,868,32,328,6787,113,246
1926,D,646,959,749,699,99,0,540,890,0,896,43,329,6700,113,246
1927,W,654,959,754,705,103,0,557,898,0,913,54,329,6623,113,247
1928,AN,663,959,764,711,103,0,574,906,0,941,64,330,6533,113,247
1929,C,680,959,775,724,103,0,590,906,0,964,75,330,6442,113,247
1930,D,680,969,795,730,113,0,590,882,0,964,75,330,6420,113,247
1931,C,680,974,815,737,127,0,590,857,0,964,75,330,6399,113,248
1932,D,680,984,835,743,137,0,590,816,0,964,75,331,6394,113,248
1933,C,680,994,850,749,151,0,590,783,0,964,75,331,6381,113,248
1934,C,680,999,875,762,161,0,590,750,0,964,64,331,6372,113,248
1935,BN,680,1009,895,768,168,0,590,717,0,964,64,331,6361,113,248
1936,BN,680,1015,910,775,181,0,590,692,0,964,64,331,6345,113,248
1937,BN,680,1025,935,781,195,0,590,651,0,964,64,331,6331,113,248
1938,W,680,1030,956,787,205,0,590,618,0,964,64,331,6322,113,248
1939,D,697,1121,986,787,198,0,590,610,34,964,64,332,6164,113,249
1940,AN,714,1211,1016,794,192,0,590,593,68,964,64,333,6007,113,249
1941,W,731,1302,1051,800,185,0,590,585,108,964,64,334,5831,113,250
1942,W,748,1393,1086,806,178,0,590,577,141,964,64,336,5660,113,251
1943,W,765,1489,1117,813,171,0,590,560,170,964,75,337,5493,113,252
1944,D,782,1580,1152,819,164,0,590,552,204,964,75,338,5322,113,253
1945,BN,799,1671,1187,826,161,0,590,544,249,964,75,340,5136,113,255
1946,BN,816,1762,1217,832,154,0,590,536,272,964,75,341,4982,113,256
1947,D,833,1852,1252,838,147,0,590,519,311,964,75,343,4813,113,257
1948,BN,850,1943,1293,845,140,0,590,511,351,964,75,345,4630,113,259
1949,D,969,1943,1323,1029,140,0,590,461,470,958,64,348,4238,113,261
1950,BN,1088,1943,1353,1207,140,0,590,420,583,953,64,352,3838,113,264
1951,AN,1088,1938,1348,1207,140,0,590,420,583,953,64,352,3847,114,264
1952,W,1088,1933,1343,1207,140,0,590,420,583,953,64,352,3857,115,264
1953,W,1088,1933,1338,1200,140,0,590,420,583,953,64,352,3867,116,264
1954,AN,1088,1928,1333,1200,140,0,590,420,577,953,64,352,3883,116,263
1955,D,1088,1923,1328,1194,140,0,590,420,577,953,64,417,3721,113,380
1956,W,1088,1923,1288,1194,154,0,557,470,594,958,64,417,3707,114,380
1957,AN,1088,1923,1242,1187,164,0,523,519,622,964,54,417,3709,115,380
1958,W,1088,1928,1197,1187,178,0,489,560,651,969,43,418,3703,116,380
1959,BN,1088,1928,1147,1181,192,0,489,618,679,981,32,419,3656,118,381
1960,D,1088,1933,1101,1181,209,0,472,676,702,992,32,420,3600,120,382
1961,D,1088,1933,1051,1175,226,0,455,725,730,1003,32,420,3564,122,383
1962,BN,1122,1893,1041,1226,233,0,455,709,747,1003,32,420,3522,122,383
1963,W,1156,1893,1026,1359,250,0,455,684,753,1009,32,423,3361,122,386
1964,D,1190,1847,1026,1391,260,0,455,667,781,1009,32,423,3319,122,386
1965,W,1224,1812,1016,1416,270,0,455,659,787,1015,32,423,3292,122,385
1966,BN,1258,1757,1006,1448,274,0,455,651,803,1020,32,422,3275,122,385
1967,W,1292,1751,1006,1461,284,0,455,643,809,1020,32,423,3225,122,385
1968,BN,1326,1691,1006,1473,294,0,455,634,820,1020,32,422,3228,122,384
1969,W,1360,1661,996,1511,301,110,321,626,837,1020,32,421,3206,122,384
1970,W,1394,1630,986,1549,311,182,51,626,854,1026,32,417,3347,122,380
1971,W,1428,1595,976,1588,325,188,51,618,871,1031,32,417,3302,106,380
1972,BN,1462,1565,966,1632,339,195,51,610,888,1037,32,418,3231,103,381
1973,AN,1496,1534,956,1670,352,305,51,601,905,1043,32,420,3084,75,383
1974,W,1521,1479,946,1715,366,702,51,601,922,1043,21,429,2711,9,391
1975,W,1598,1317,835,1962,503,741,51,536,922,919,32,428,2662,13,390
1976,C,1666,1166,719,2203,640,780,67,453,922,800,32,427,2628,14,389
1977,C,1666,1131,951,2121,469,812,51,461,1024,789,32,429,2571,11,391
1978,AN,1734,1090,704,2489,400,845,84,470,985,778,32,430,2462,14,392
1979,BN,1751,1100,664,2477,411,864,101,445,939,778,32,428,2513,16,390
1980,AN,1742,1045,729,2242,431,942,135,478,883,795,54,425,2603,18,387
1981,D,1814,994,714,2343,448,1066,186,478,877,800,64,433,2278,18,395
1982,W,1886,949,699,2654,291,819,219,486,905,806,64,430,2290,18,392
