DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,9,3,16,44,6,36,0,68,0,9,0,42,211,0,168
1923,BN,9,4,16,45,7,34,0,60,0,10,0,39,237,0,153
1924,C,9,1,18,39,7,43,0,55,0,10,0,38,243,0,150
1925,D,9,4,15,37,6,39,0,54,0,8,0,34,269,0,137
1926,D,9,3,15,46,3,36,0,58,0,11,0,37,248,0,148
1927,W,9,2,15,45,5,35,0,56,0,10,0,36,255,0,144
1928,AN,9,4,16,48,5,33,0,60,0,9,0,39,235,0,154
1929,C,9,2,16,44,7,35,0,64,0,9,0,40,228,0,158
1930,D,9,5,16,51,8,34,0,70,0,9,0,48,173,0,190
1931,C,9,9,16,48,11,30,0,66,0,6,0,44,197,0,176
1932,D,9,9,16,46,11,32,0,66,0,6,0,44,200,0,174
1933,C,9,9,17,43,11,34,0,66,0,6,0,43,204,0,172
1934,C,9,9,17,41,11,35,0,65,0,5,0,43,208,0,170
1935,BN,9,9,17,38,12,37,0,65,0,5,0,42,212,0,167
1936,BN,9,9,18,36,12,38,0,65,0,4,0,42,215,0,166
1937,BN,9,9,18,33,12,40,0,64,0,4,0,41,218,0,164
1938,W,9,9,18,31,13,42,0,64,0,4,0,41,221,0,162
1939,D,9,9,18,30,12,43,0,64,0,4,0,41,218,0,164
1940,AN,9,10,18,29,12,44,0,64,0,4,0,42,216,0,165
1941,W,9,11,18,28,12,46,0,64,0,4,0,42,213,0,167
1942,W,9,12,18,27,12,47,0,64,0,4,0,42,210,0,168
1943,W,9,13,18,27,11,49,0,64,0,4,0,43,207,0,170
1944,D,9,13,17,26,11,50,0,64,0,3,0,43,205,0,172
1945,BN,9,14,17,25,11,51,0,64,3,3,0,46,188,0,181
1946,BN,9,15,17,24,11,53,0,64,5,3,0,47,177,0,188
1947,D,9,16,17,23,10,54,0,64,7,3,0,49,165,0,195
1948,BN,9,17,17,22,10,55,0,64,9,3,0,51,153,0,203
1949,D,9,17,17,25,10,53,0,62,9,3,0,51,152,0,204
1950,BN,9,17,18,28,10,50,0,61,10,3,0,52,150,0,205
1951,AN,9,16,18,31,10,48,0,60,11,3,0,52,149,0,206
1952,W,9,16,19,34,10,45,0,59,12,3,0,52,146,0,208
1953,W,9,16,19,37,10,42,0,57,12,3,0,53,144,0,209
1954,AN,9,16,20,40,10,40,0,56,13,3,0,53,142,0,210
1955,D,9,16,20,43,11,37,0,55,14,3,0,53,139,0,212
1956,W,9,16,20,45,11,36,0,54,14,3,0,53,139,0,212
1957,AN,9,15,20,47,11,36,0,53,14,3,0,54,138,0,213
1958,W,9,15,20,49,11,35,0,52,14,3,0,54,136,0,214
1959,BN,9,14,20,51,11,34,0,51,15,4,0,54,135,0,214
1960,D,9,13,20,53,12,34,0,51,15,4,0,54,134,0,215
1961,D,9,13,20,55,12,35,0,50,15,4,0,56,122,0,223
1962,BN,10,13,20,56,11,36,0,47,15,4,0,55,126,0,220
1963,W,10,13,20,57,11,37,0,45,14,4,0,55,130,0,218
1964,D,10,13,20,58,11,38,0,43,14,4,0,54,132,0,216
1965,W,10,13,20,59,10,39,0,41,14,4,0,54,135,0,215
1966,BN,11,13,20,60,10,40,0,38,14,4,0,54,137,0,213
1967,W,11,13,20,61,9,41,0,36,14,5,0,53,139,0,211
1968,BN,11,13,20,62,9,42,0,34,14,5,0,53,142,0,209
1969,W,12,13,20,63,8,43,0,32,13,5,0,52,144,0,208
1970,W,12,13,20,64,8,44,0,30,13,5,1,52,145,0,207
1971,W,13,13,20,65,8,45,0,27,13,5,1,52,146,0,206
1972,BN,13,13,20,66,7,45,0,25,13,5,1,51,151,0,203
1973,AN,14,13,20,67,7,47,0,23,13,5,2,51,150,0,203
1974,W,15,13,19,68,6,47,0,21,12,5,2,51,140,0,212
1975,W,16,12,18,73,8,45,0,18,12,5,2,49,147,0,209
1976,C,18,11,17,77,9,43,0,15,12,5,2,48,151,0,205
1977,C,18,12,20,72,6,49,0,13,14,5,2,50,137,0,215
1978,AN,18,11,17,78,6,48,0,16,14,5,2,52,125,0,222
1979,BN,19,11,16,79,6,47,0,15,14,5,3,50,137,0,214
1980,AN,19,12,16,73,7,42,0,15,13,6,3,44,174,0,191
1981,D,20,11,16,73,7,48,0,15,13,6,3,49,141,0,211
1982,W,20,11,16,81,4,35,0,15,14,6,3,44,176,0,189
1983,W,21,10,16,64,5,30,0,5,12,6,3,31,274,0,135
1984,W,21,10,17,75,8,35,0,17,12,6,3,43,182,0,185
1985,D,22,9,18,65,8,38,0,17,12,6,3,41,197,0,176
1986,W,22,9,19,53,7,40,0,17,12,6,4,36,232,0,156
1987,D,22,9,21,50,9,40,0,17,11,6,4,36,234,0,155
1988,C,22,9,22,48,9,42,0,18,12,6,4,37,226,0,159
1989,D,23,9,22,51,8,49,0,18,13,6,4,42,190,0,180
1990,C,23,9,22,56,8,50,0,18,14,6,4,45,163,0,197
1991,C,23,9,22,56,8,50,0,18,14,6,4,46,161,0,197
1992,C,24,9,22,56,8,50,0,18,14,6,4,46,159,0,198
1993,AN,25,9,22,57,9,43,0,16,13,6,4,41,193,0,177
1994,C,26,9,22,56,8,50,0,18,14,6,4,46,155,0,200
1995,W,26,11,21,86,3,17,0,22,15,6,6,46,156,0,199
1996,W,26,7,22,84,2,24,0,18,15,5,10,47,148,0,205
1997,W,27,10,21,90,1,18,0,15,14,5,13,48,142,0,208
1998,W,27,12,24,84,1,13,0,18,16,5,14,47,152,0,202
1999,W,27,13,24,81,1,20,0,17,14,5,14,50,132,0,215
2000,AN,28,12,22,79,2,19,0,16,13,6,17,46,153,0,200
2001,D,28,10,24,76,0,25,0,16,11,6,18,47,147,0,205
2002,D,28,10,24,76,0,25,0,16,11,6,18,47,146,0,205
2003,AN,29,12,22,79,2,19,0,16,13,6,17,47,151,0,202
2004,BN,3,86,0,84,0,0,0,0,0,0,0,3,143,212,80 
2005,AN,3,86,0,84,0,0,0,0,0,0,0,3,143,212,80 
2006,W,3,86,0,84,0,0,0,0,0,0,0,3,143,212,80 
2007,D,3,86,0,84,0,0,0,0,0,0,0,3,143,212,80 
2008,C,3,86,0,148,0,42,0,0,0,0,0,3,143,106,80
2009,D,3,86,0,212,0,84,0,0,0,0,0,3,143,0,80
2010,BN,3,86,0,212,0,84,0,0,0,0,0,3,143,0,80
2011,W,3,86,0,212,0,84,0,0,0,0,0,3,143,0,80
2012,BN,0,0,10,406,0,0,0,0,0,0,0,14,98,0,83
2013,D,0,0,10,406,0,0,0,0,0,0,0,14,98,0,83
2014,C,0,0,10,406,0,0,0,0,0,0,0,14,98,0,83
2015,C,0,0,10,406,0,0,0,0,0,0,0,14,98,0,83
2016,W,0,0,10,406,0,0,0,0,0,0,0,14,98,0,83
