DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,71,53,49,7,0,36,64,0,60,0,11,230,8,8
1923,BN,0,71,54,49,7,0,36,64,0,61,1,11,228,8,8
1924,C,0,71,54,50,7,0,37,65,0,63,2,11,222,8,8
1925,D,0,71,55,51,7,0,40,65,0,64,2,10,216,8,8
1926,D,0,71,55,52,7,0,40,66,0,66,3,10,211,8,8
1927,W,0,71,56,52,8,0,41,66,0,68,4,10,206,8,8
1928,AN,0,71,57,53,8,0,42,67,0,70,5,10,200,8,8
1929,C,0,71,57,54,8,0,44,67,0,71,6,10,195,8,7
1930,D,0,72,59,54,8,0,44,65,0,71,6,10,194,8,7
1931,C,0,72,60,54,9,0,44,63,0,71,6,10,192,8,7
1932,D,0,73,62,55,10,0,44,60,0,71,6,10,192,8,7
1933,C,0,74,63,55,11,0,44,58,0,71,6,10,191,8,7
1934,C,0,74,65,56,12,0,44,55,0,71,5,10,190,8,7
1935,BN,0,75,66,57,12,0,44,53,0,71,5,10,189,8,7
1936,BN,0,75,67,57,13,0,44,51,0,71,5,10,188,8,7
1937,BN,0,76,69,58,14,0,44,48,0,71,5,10,187,8,7
1938,W,0,76,71,58,15,0,44,46,0,71,5,10,187,8,7
1939,D,0,83,73,58,15,0,44,45,3,71,5,10,177,8,7
1940,AN,0,90,75,59,14,0,44,44,5,71,5,9,167,8,7
1941,W,0,96,78,59,14,0,44,43,8,71,5,9,156,8,7
1942,W,0,103,80,60,13,0,44,43,10,71,5,9,145,8,6
1943,W,0,110,83,60,13,0,44,41,13,71,6,8,135,8,6
1944,D,0,117,85,61,12,0,44,41,15,71,6,8,124,8,6
1945,BN,0,124,88,61,12,0,44,40,18,71,6,7,113,8,6
1946,BN,0,130,90,62,11,0,44,40,20,71,6,7,104,8,5
1947,D,0,137,93,62,11,0,44,38,23,71,6,7,93,8,5
1948,BN,0,144,96,62,10,0,44,38,26,71,6,6,82,8,5
1949,D,0,144,98,76,10,0,44,34,35,71,5,5,64,8,4
1950,BN,0,144,100,89,10,0,44,31,43,70,5,4,46,8,3
1951,AN,0,143,100,89,10,0,44,31,43,70,5,4,46,8,3
1952,W,0,143,99,89,10,0,44,31,43,70,5,4,47,8,3
1953,W,0,143,99,89,10,0,44,31,43,70,5,4,47,9,3
1954,AN,0,143,99,89,10,0,44,31,43,70,5,4,48,9,3
1955,D,0,142,98,88,10,0,44,31,43,70,5,5,47,8,5
1956,W,0,142,95,88,11,0,41,35,44,71,5,5,47,8,5
1957,AN,0,142,92,88,12,0,39,38,46,71,4,5,47,9,5
1958,W,0,143,89,88,13,0,36,41,48,72,3,5,46,9,5
1959,BN,0,143,85,87,14,0,36,46,50,73,2,5,43,9,5
1960,D,0,143,81,87,15,0,35,50,52,73,2,5,40,9,4
1961,D,0,143,78,87,17,0,34,54,54,74,2,4,38,9,4
1962,BN,0,140,77,91,17,0,34,52,55,74,2,4,37,9,4
1963,W,0,140,76,101,18,0,34,51,56,75,2,4,30,9,3
1964,D,0,137,76,103,19,0,34,49,58,75,2,4,29,9,3
1965,W,0,134,75,105,20,0,34,49,58,75,2,4,29,9,3
1966,BN,1,130,74,107,20,0,34,48,59,75,2,4,30,9,4
