DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,3,96,72,67,10,0,49,87,0,81,0,14,294,11,10
1923,BN,3,96,72,67,10,0,49,87,0,82,1,14,291,11,10
1924,C,3,96,73,68,10,0,51,87,0,85,2,13,283,11,10
1925,D,3,96,74,69,10,0,54,88,0,87,3,13,275,11,10
1926,D,3,96,75,70,10,0,54,89,0,90,4,13,268,11,10
1927,W,3,96,75,70,10,0,56,90,0,91,5,13,261,11,10
1928,AN,3,96,76,71,10,0,57,91,0,94,6,13,253,11,10
1929,C,3,96,77,72,10,0,59,91,0,96,8,13,246,11,9
1930,D,3,97,79,73,11,0,59,88,0,96,8,13,244,11,9
1931,C,3,97,81,74,13,0,59,86,0,96,8,13,242,11,9
1932,D,3,98,83,74,14,0,59,82,0,96,8,12,242,11,9
1933,C,3,99,85,75,15,0,59,78,0,96,8,12,241,11,9
1934,C,3,100,88,76,16,0,59,75,0,96,6,12,240,11,9
1935,BN,3,101,90,77,17,0,59,72,0,96,6,12,239,11,9
1936,BN,3,101,91,77,18,0,59,69,0,96,6,12,237,11,9
1937,BN,3,102,94,78,20,0,59,65,0,96,6,12,236,11,9
1938,W,3,103,96,79,21,0,59,62,0,96,6,12,235,11,9
1939,D,3,112,99,79,20,0,59,61,3,96,6,12,222,11,9
1940,AN,3,121,102,79,19,0,59,59,7,96,6,12,208,11,9
1941,W,3,130,105,80,18,0,59,58,11,96,6,11,193,11,8
1942,W,4,139,109,81,18,0,59,58,14,96,6,11,179,11,8
1943,W,4,149,112,81,17,0,59,56,17,96,8,10,165,11,8
1944,D,4,158,115,82,16,0,59,55,20,96,8,10,151,11,7
1945,BN,4,167,119,83,16,0,59,54,25,96,8,9,135,11,7
1946,BN,4,176,122,83,15,0,59,54,27,96,8,8,123,11,6
1947,D,4,185,125,84,15,0,59,52,31,96,8,8,109,11,6
1948,BN,4,194,129,84,14,0,59,51,35,96,8,7,94,11,5
1949,D,5,194,132,103,14,0,59,46,47,96,6,6,69,11,4
1950,BN,5,194,135,121,14,0,59,42,58,95,6,4,44,11,3
1951,AN,5,194,135,121,14,0,59,42,58,95,6,4,45,11,3
1952,W,5,193,134,121,14,0,59,42,58,95,6,4,45,11,3
1953,W,5,193,134,120,14,0,59,42,58,95,6,4,46,12,3
1954,AN,5,193,133,120,14,0,59,42,58,95,6,4,48,12,3
1955,D,5,192,133,119,14,0,59,42,58,95,6,5,47,11,5
1956,W,5,192,129,119,15,0,56,47,59,96,6,5,46,11,5
1957,AN,5,192,124,119,16,0,52,52,62,96,5,5,46,12,5
1958,W,5,193,120,119,18,0,49,56,65,97,4,5,46,12,5
1959,BN,5,193,115,118,19,0,49,62,68,98,3,5,42,12,4
1960,D,5,193,110,118,21,0,47,68,70,99,3,4,37,12,4
1961,D,5,193,105,117,23,0,46,73,73,100,3,4,34,12,4
1962,BN,5,189,104,123,23,0,46,71,75,100,3,4,34,12,4
1963,W,6,189,103,136,25,0,46,68,75,101,3,3,23,12,3
1964,D,6,185,103,139,26,0,46,67,78,101,3,3,22,12,3
1965,W,6,181,102,142,27,0,46,66,79,101,3,3,23,12,3
1966,BN,6,176,101,145,27,0,46,65,80,102,3,3,24,12,3
1967,W,6,175,101,146,28,0,46,64,81,102,3,3,22,12,3
1968,BN,6,169,101,147,29,0,46,63,82,102,3,3,25,12,3
1969,W,6,166,100,151,30,11,32,63,84,102,3,3,26,12,3
1970,W,7,163,99,155,31,18,5,63,85,103,3,5,40,12,4
1971,W,7,159,98,159,33,19,5,62,87,103,3,5,38,11,4
1972,BN,7,156,97,163,34,19,5,61,89,104,3,5,35,10,4
1973,AN,7,153,96,167,35,31,5,60,91,104,3,4,26,8,3
1974,W,7,148,95,171,37,70,5,60,92,104,2,0,0,1,0
1975,W,8,132,83,196,50,74,5,54,92,92,3,0,1,1,0
1976,C,8,117,72,220,64,78,7,45,92,80,3,1,4,1,1
1977,C,8,113,95,212,47,81,5,46,102,79,3,0,0,1,0
1978,AN,8,108,70,247,40,84,8,47,98,77,3,0,0,1,0
1979,BN,8,110,66,248,41,86,10,44,94,78,3,0,1,2,0
1980,AN,8,104,73,224,43,94,13,48,88,79,5,1,7,2,1
1981,D,9,98,70,230,44,105,18,47,86,79,6,0,0,2,0
1982,W,9,94,69,263,29,81,22,48,90,80,6,0,0,2,0
1983,W,9,91,75,194,31,67,12,26,89,79,6,10,91,2,9
1984,W,9,88,81,230,40,79,20,48,86,78,8,3,18,2,3
1985,D,9,85,86,203,40,101,17,46,85,77,8,4,27,2,4
1986,W,9,83,94,161,31,105,13,47,80,75,8,9,68,2,8
1987,D,9,80,101,135,36,105,12,45,79,73,8,10,88,2,9
1988,C,9,78,109,128,35,109,15,44,78,72,8,10,88,2,9
1989,D,9,73,110,145,28,138,13,44,84,73,8,7,53,2,7
1990,C,9,67,111,156,26,138,12,43,88,73,8,7,48,2,6
1991,C,10,67,111,156,26,138,12,43,88,73,8,7,47,2,6
1992,C,10,67,111,156,26,138,12,43,88,73,8,7,47,2,6
1993,AN,10,73,111,167,33,106,12,39,88,66,9,8,60,2,8
1994,C,11,67,111,156,26,138,12,43,88,73,8,7,45,2,6
1995,W,11,86,110,288,12,56,0,7,75,71,12,7,49,2,7
1996,W,11,78,102,272,6,82,0,12,73,62,18,9,59,2,8
1997,W,12,79,113,313,6,61,0,7,63,65,20,7,40,2,6
1998,W,12,82,115,281,4,49,0,7,66,63,27,10,66,2,9
1999,W,12,88,111,278,5,68,8,37,85,59,22,2,11,2,2
2000,AN,12,84,99,271,5,57,13,34,87,60,30,5,29,2,5
2001,D,13,72,105,271,0,75,10,35,69,61,32,7,36,2,6
2002,D,13,72,105,271,0,75,10,35,69,61,32,7,36,2,6
2003,AN,13,84,99,271,5,57,13,34,87,60,30,6,27,2,5
2004,BN,7,4,199,237,0,57,0,143,71,0,0,43,63,0,12 
2005,AN,7,4,199,237,0,57,0,143,71,0,0,43,63,0,12 
2006,W,7,4,199,237,0,57,0,143,71,0,0,43,63,0,12 
2007,D,7,4,199,237,0,57,0,143,71,0,0,43,63,0,12 
