DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,119,0,0,0,0,0,0,0,0,0,0,30,151,0,120
1923,BN,119,0,0,0,0,0,0,0,0,0,0,27,166,0,107
1924,C,119,0,0,0,0,0,0,0,0,0,0,26,170,0,105
1925,D,119,0,0,0,0,0,0,0,0,0,0,24,184,0,93
1926,D,119,0,0,0,0,0,0,0,0,0,0,26,172,0,103
1927,W,119,0,0,0,0,0,0,0,0,0,0,25,176,0,100
1928,AN,119,0,0,0,0,0,0,0,0,0,0,27,165,0,108
1929,C,119,0,0,0,0,0,0,0,0,0,0,28,161,0,112
1930,D,119,0,0,0,0,0,0,0,0,0,0,35,127,0,139
1931,C,119,0,0,0,0,0,0,0,0,0,0,32,142,0,127
1932,D,119,0,0,0,0,0,0,0,0,0,0,31,144,0,125
1933,C,119,0,0,0,0,0,0,0,0,0,0,31,147,0,123
1934,C,119,0,0,0,0,0,0,0,0,0,0,31,149,0,121
1935,BN,119,0,0,0,0,0,0,0,0,0,0,30,151,0,119
1936,BN,119,0,0,0,0,0,0,0,0,0,0,30,153,0,118
1937,BN,119,0,0,0,0,0,0,0,0,0,0,29,155,0,116
1938,W,119,0,0,0,0,0,0,0,0,0,0,29,157,0,115
1939,D,119,0,0,0,0,0,0,0,0,0,0,29,155,0,116
1940,AN,119,0,0,0,0,0,0,0,0,0,0,30,153,0,118
1941,W,119,0,0,0,0,0,0,0,0,0,0,30,152,0,119
1942,W,119,0,0,0,0,0,0,0,0,0,0,30,150,0,120
1943,W,119,0,0,0,0,0,0,0,0,0,0,31,148,0,122
1944,D,119,0,0,0,0,0,0,0,0,0,0,31,147,0,123
1945,BN,119,0,0,0,0,0,0,0,0,0,0,33,136,0,131
1946,BN,119,0,0,0,0,0,0,0,0,0,0,35,129,0,137
1947,D,119,0,0,0,0,0,0,0,0,0,0,36,121,0,144
1948,BN,119,0,0,0,0,0,0,0,0,0,0,38,113,0,150
1949,D,119,0,0,0,0,0,0,0,0,0,0,38,112,0,151
1950,BN,119,0,0,0,0,0,0,0,0,0,0,38,111,0,152
1951,AN,119,0,0,0,0,0,0,0,0,0,0,38,110,0,152
1952,W,119,0,0,0,0,0,0,0,0,0,0,39,108,0,154
1953,W,119,0,0,0,0,0,0,0,0,0,0,39,107,0,155
1954,AN,119,0,0,0,0,0,0,0,0,0,0,39,106,0,156
1955,D,119,0,0,0,0,0,0,0,0,0,0,40,103,0,158
1956,W,119,0,0,0,0,0,0,0,0,0,0,40,103,0,158
1957,AN,119,0,0,0,0,0,0,0,0,0,0,40,103,0,158
1958,W,119,0,0,0,0,0,0,0,0,0,0,40,101,0,159
1959,BN,119,0,0,0,0,0,0,0,0,0,0,40,101,0,160
1960,D,119,0,0,0,0,0,0,0,0,0,0,40,100,0,160
1961,D,119,0,0,0,0,0,0,0,0,0,0,42,91,0,167
1962,BN,123,0,0,0,0,0,0,0,0,0,0,41,94,0,163
1963,W,126,0,0,0,0,0,0,0,0,0,0,40,95,0,159
1964,D,130,0,0,0,0,0,0,0,0,0,0,39,95,0,156
1965,W,131,0,0,0,0,0,0,0,0,0,0,39,96,0,154
1966,BN,135,0,0,0,0,0,0,0,0,0,0,38,97,0,151
1967,W,138,0,0,0,0,0,0,0,0,0,0,37,97,0,148
1968,BN,142,0,0,0,0,0,0,0,0,0,0,36,98,0,144
1969,W,149,0,0,0,0,0,0,0,0,0,0,35,96,0,140
1970,W,155,0,0,0,0,0,0,0,0,0,0,34,95,0,136
1971,W,162,0,0,0,0,0,0,0,0,0,0,33,93,0,131
1972,BN,169,0,0,0,0,0,0,0,0,0,0,32,93,0,126
1973,AN,176,0,0,0,0,0,0,0,0,0,0,31,91,0,122
1974,W,187,0,0,0,0,0,0,0,0,0,0,30,81,0,123
1975,W,202,0,0,0,0,0,0,0,0,0,0,26,79,0,113
1976,C,221,0,0,0,0,0,0,0,0,0,0,24,74,0,101
1977,C,223,0,0,0,0,0,0,0,0,0,0,25,67,0,105
1978,AN,231,0,0,0,0,0,0,0,0,0,0,24,59,0,105
1979,BN,235,0,0,0,0,0,0,0,0,0,0,23,63,0,99
1980,AN,239,0,0,0,0,0,0,0,0,0,0,20,77,0,85
1981,D,246,0,0,0,0,0,0,0,0,0,0,21,61,0,91
1982,W,255,0,0,0,0,0,0,0,0,0,0,18,71,0,76
1983,W,263,0,0,0,0,0,0,0,0,0,0,11,98,0,48
1984,W,270,0,0,0,0,0,0,0,0,0,0,16,66,0,68
1985,D,274,0,0,0,0,0,0,0,0,0,0,14,69,0,62
1986,W,276,0,0,0,0,0,0,0,0,0,0,12,79,0,53
1987,D,278,0,0,0,0,0,0,0,0,0,0,12,78,0,52
1988,C,281,0,0,0,0,0,0,0,0,0,0,12,74,0,53
1989,D,284,0,0,0,0,0,0,0,0,0,0,14,63,0,59
1990,C,285,0,0,0,0,0,0,0,0,0,0,15,54,0,66
1991,C,294,0,0,0,0,0,0,0,0,0,0,14,50,0,61
1992,C,304,0,0,0,0,0,0,0,0,0,0,13,46,0,57
1993,AN,313,0,0,0,0,0,0,0,0,0,0,11,50,0,46
1994,C,322,0,0,0,0,0,0,0,0,0,0,11,38,0,49
1995,W,327,0,0,0,0,0,0,0,0,0,0,11,36,0,46
1996,W,331,0,0,0,0,0,0,0,0,0,0,11,33,0,45
1997,W,336,0,0,0,0,0,0,0,0,0,0,10,30,0,44
1998,W,340,0,0,0,0,0,0,0,0,0,0,9,30,0,40
1999,W,344,0,0,0,0,0,0,0,0,0,0,9,25,0,41
