DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,0,0,0,0,0,0,0,0,0,0,5,23,0,18
1923,BN,0,0,0,0,0,0,0,0,0,0,0,4,25,0,16
1924,C,0,0,0,0,0,0,0,0,0,0,0,4,26,0,16
1925,D,0,0,0,0,0,0,0,0,0,0,0,4,28,0,14
1926,D,0,0,0,0,0,0,0,0,0,0,0,4,26,0,16
1927,W,0,0,0,0,0,0,0,0,0,0,0,4,27,0,15
1928,AN,0,0,0,0,0,0,0,0,0,0,0,4,25,0,16
1929,C,0,0,0,0,0,0,0,0,0,0,0,4,24,0,17
1930,D,0,0,0,0,0,0,0,0,0,0,0,5,19,0,21
1931,C,0,0,0,0,0,0,0,0,0,0,0,5,21,0,19
1932,D,0,0,0,0,0,0,0,0,0,0,0,5,22,0,19
1933,C,0,0,0,0,0,0,0,0,0,0,0,5,22,0,19
1934,C,0,0,0,0,0,0,0,0,0,0,0,5,22,0,18
1935,BN,0,0,0,0,0,0,0,0,0,0,0,5,23,0,18
1936,BN,0,0,0,0,0,0,0,0,0,0,0,4,23,0,18
1937,BN,0,0,0,0,0,0,0,0,0,0,0,4,23,0,18
1938,W,0,0,0,0,0,0,0,0,0,0,0,4,24,0,17
1939,D,0,0,0,0,0,0,0,0,0,0,0,4,23,0,18
1940,AN,0,0,0,0,0,0,0,0,0,0,0,4,23,0,18
1941,W,0,0,0,0,0,0,0,0,0,0,0,5,23,0,18
1942,W,0,0,0,0,0,0,0,0,0,0,0,5,23,0,18
1943,W,0,0,0,0,0,0,0,0,0,0,0,5,22,0,18
1944,D,0,0,0,0,0,0,0,0,0,0,0,5,22,0,19
1945,BN,0,0,0,0,0,0,0,0,0,0,0,5,21,0,20
1946,BN,0,0,0,0,0,0,0,0,0,0,0,5,19,0,21
1947,D,0,0,0,0,0,0,0,0,0,0,0,5,18,0,22
1948,BN,0,0,0,0,0,0,0,0,0,0,0,6,17,0,23
1949,D,0,0,0,0,0,0,0,0,0,0,0,6,17,0,23
1950,BN,0,0,0,0,0,0,0,0,0,0,0,6,17,0,23
1951,AN,0,0,0,0,0,0,0,0,0,0,0,6,17,0,23
1952,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,23
1953,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,23
1954,AN,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1955,D,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1956,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1957,AN,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1958,W,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1959,BN,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1960,D,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1961,D,0,0,0,0,0,0,0,0,0,0,0,6,14,0,25
1962,BN,0,0,0,0,0,0,0,0,0,0,0,6,14,0,25
1963,W,0,0,0,0,0,0,0,0,0,0,0,6,15,0,25
1964,D,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1965,W,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1966,BN,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1967,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1968,BN,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1969,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,23
1970,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,23
1971,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,23
1972,BN,0,0,0,0,0,0,0,0,0,0,0,6,17,0,23
1973,AN,0,0,0,0,0,0,0,0,0,0,0,6,17,0,23
1974,W,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1975,W,0,0,0,0,0,0,0,0,0,0,0,5,16,0,23
1976,C,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
1977,C,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24
1978,AN,0,0,0,0,0,0,0,0,0,0,0,6,14,0,25
1979,BN,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1980,AN,0,0,0,0,0,0,0,0,0,0,0,5,19,0,21
1981,D,0,0,0,0,0,0,0,0,0,0,0,6,16,0,24
1982,W,0,0,0,0,0,0,0,0,0,0,0,5,20,0,21
1983,W,0,0,0,0,0,0,0,0,0,0,0,3,28,0,14
1984,W,0,0,0,0,0,0,0,0,0,0,0,5,20,0,21
1985,D,0,0,0,0,0,0,0,0,0,0,0,4,22,0,19
1986,W,0,0,0,0,0,0,0,0,0,0,0,4,25,0,17
1987,D,0,0,0,0,0,0,0,0,0,0,0,4,25,0,17
1988,C,0,0,0,0,0,0,0,0,0,0,0,4,24,0,17
1989,D,0,0,0,0,0,0,0,0,0,0,0,5,21,0,20
1990,C,0,0,0,0,0,0,0,0,0,0,0,5,18,0,22
1991,C,0,0,0,0,0,0,0,0,0,0,0,5,18,0,22
1992,C,0,0,0,0,0,0,0,0,0,0,0,5,18,0,22
1993,AN,0,0,0,0,0,0,0,0,0,0,0,5,21,0,20
1994,C,0,0,0,0,0,0,0,0,0,0,0,5,18,0,23
1995,W,0,0,0,0,0,0,0,0,0,0,0,5,18,0,23
1996,W,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
1997,W,0,0,0,0,0,0,0,0,0,0,0,5,16,0,24
1998,W,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
1999,W,0,0,0,0,0,0,0,0,0,0,0,6,15,0,25
2000,AN,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
2001,D,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
2002,D,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
2003,AN,0,0,0,0,0,0,0,0,0,0,0,5,17,0,23
2004,BN,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31 
2005,AN,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31 
2006,W,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31 
2007,D,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31 
2008,C,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31
2009,D,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31
2010,BN,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31
2011,W,0,0,0,0,0,0,0,0,0,0,0,11,1,0,31
2012,BN,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37
2013,D,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37
2014,C,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37
2015,C,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37
2016,BN,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40
2017,W,0,0,0,0,0,0,0,0,0,0,0,6,0,0,38
2018,BN,0,0,0,0,0,0,0,0,0,0,0,6,0,0,38
2019,W,0,0,0,0,0,0,0,0,0,0,0,6,0,0,38
2020,AN,0,0,0,0,0,0,0,0,0,0,0,6,0,0,38
