DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,36,57,294,813,112,668,0,1248,0,172,0,33,165,0,131
1923,BN,36,68,293,822,121,627,0,1108,0,179,0,43,262,0,170
1924,C,36,14,336,710,137,792,0,1014,0,178,0,45,290,0,179
1925,D,36,68,282,685,107,722,0,998,0,141,0,54,422,0,214
1926,D,36,55,283,842,51,662,0,1065,0,196,0,47,310,0,185
1927,W,36,35,285,831,93,649,0,1022,0,190,0,49,345,0,195
1928,AN,36,82,291,876,94,617,0,1097,0,174,0,42,254,0,167
1929,C,36,35,294,814,137,652,0,1177,0,164,0,39,224,0,156
1930,D,36,100,292,931,154,625,0,1283,0,160,0,17,63,0,69
1931,C,36,165,292,891,198,557,0,1216,0,119,0,27,120,0,107
1932,D,36,165,297,845,202,588,0,1211,0,112,0,29,131,0,114
1933,C,36,164,304,798,207,618,0,1206,0,104,0,30,143,0,120
1934,C,36,164,311,751,212,647,0,1201,0,97,0,32,154,0,126
1935,BN,36,162,317,704,216,677,0,1195,0,89,0,33,168,0,132
1936,BN,36,162,325,657,222,709,0,1189,0,81,0,34,178,0,137
1937,BN,36,161,332,611,226,738,0,1185,0,74,0,36,189,0,141
1938,W,36,161,338,565,231,769,0,1179,0,68,0,37,199,0,146
1939,D,36,175,336,549,226,794,0,1179,0,67,0,36,189,0,142
1940,AN,36,190,334,534,222,819,0,1178,0,66,0,35,179,0,137
1941,W,36,203,331,520,218,844,0,1177,0,66,0,33,169,0,133
1942,W,36,218,327,504,212,868,0,1176,0,65,0,33,162,0,129
1943,W,36,233,325,488,208,893,0,1175,0,65,0,31,151,0,124
1944,D,36,247,321,473,203,918,0,1174,0,64,0,30,144,0,120
1945,BN,36,263,319,457,199,943,1,1174,62,63,0,23,97,0,93
1946,BN,36,278,316,443,194,968,1,1173,94,61,0,19,71,0,75
1947,D,36,293,315,429,189,993,1,1173,126,60,0,14,47,0,55
1948,BN,36,307,311,414,185,1019,1,1171,157,60,0,9,26,0,34
1949,D,36,306,319,469,186,970,1,1147,171,60,0,8,24,0,33
1950,BN,36,304,328,524,187,922,1,1124,185,59,0,7,21,0,29
1951,AN,36,303,336,578,189,874,2,1102,199,58,0,7,19,0,27
1952,W,36,302,346,633,190,827,2,1079,214,58,0,6,16,0,22
1953,W,36,300,356,686,191,779,2,1058,228,57,0,5,13,0,19
1954,AN,36,299,364,742,192,730,3,1035,243,57,0,4,11,0,16
1955,D,36,299,374,795,193,682,3,1013,257,56,1,3,7,0,10
1956,W,36,288,374,831,197,670,3,994,260,58,1,2,6,0,10
1957,AN,36,277,373,865,202,658,2,978,262,60,1,2,5,0,8
1958,W,36,268,372,900,206,646,2,962,265,64,1,1,3,0,5
1959,BN,36,257,370,935,210,634,2,947,268,66,0,1,2,0,4
1960,D,36,247,369,969,213,622,1,930,271,68,0,0,1,0,2
1961,D,36,232,366,994,216,637,1,905,272,71,0,0,0,0,0
1962,BN,37,233,366,1018,209,658,1,864,269,74,0,0,0,0,0
1963,W,38,234,366,1040,202,679,1,827,266,76,0,0,0,0,0
1964,D,39,235,366,1063,195,700,1,788,264,78,1,0,0,0,0
1965,W,40,235,366,1081,187,719,1,748,260,80,3,1,3,0,5
1966,BN,41,235,365,1101,179,739,1,706,257,82,4,3,7,0,10
1967,W,42,235,365,1120,171,759,1,666,253,84,6,4,10,0,15
1968,BN,43,233,364,1139,163,779,1,625,250,87,6,5,14,0,21
1969,W,45,233,364,1157,155,798,1,585,247,88,7,6,18,0,26
1970,W,47,233,362,1176,148,818,1,544,243,90,10,7,20,0,29
1971,W,49,233,361,1195,139,838,1,503,240,93,15,8,23,0,33
1972,BN,51,233,360,1214,131,838,1,462,236,95,22,11,32,0,43
1973,AN,53,233,359,1234,123,856,1,422,233,97,31,11,32,0,44
1974,W,56,233,358,1257,116,874,1,381,230,100,40,11,29,0,44
1975,W,61,221,336,1335,141,835,0,328,224,100,40,13,39,0,56
1976,C,67,207,315,1412,166,797,0,273,217,100,42,16,50,0,68
1977,C,67,224,375,1323,105,906,0,246,260,100,42,10,28,0,44
1978,AN,70,202,308,1430,104,881,0,286,260,98,43,6,15,0,26
1979,BN,71,201,288,1446,106,861,0,270,252,98,46,11,31,0,48
1980,AN,72,217,299,1342,126,769,1,274,239,102,48,26,102,0,112
1981,D,75,209,297,1346,130,884,1,281,241,102,49,14,40,0,60
1982,W,77,198,286,1492,82,651,1,282,249,104,51,27,110,0,119
1983,W,79,190,295,1186,99,554,1,88,229,104,54,60,530,0,261
1984,W,82,180,320,1374,142,639,1,310,230,103,57,30,130,0,132
1985,D,83,173,338,1201,156,707,1,314,224,104,61,36,176,0,156
1986,W,84,172,351,979,133,741,0,315,218,104,64,48,311,0,208
1987,D,84,171,380,914,158,745,0,319,207,105,67,49,320,0,211
1988,C,85,171,399,889,173,771,0,324,213,105,72,46,283,0,200
1989,D,86,165,398,935,153,900,0,325,243,109,76,34,157,0,148
1990,C,86,160,398,1037,148,916,0,326,252,111,81,24,87,0,105
1991,C,89,160,398,1037,148,916,0,326,252,111,81,24,85,0,104
1992,C,92,160,398,1037,148,916,0,326,252,111,81,24,83,0,103
1993,AN,95,164,400,1044,162,784,0,296,237,107,73,37,173,0,158
1994,C,97,160,398,1037,148,916,0,326,252,111,81,23,79,0,102
1995,W,99,195,392,1579,58,314,0,400,268,107,107,24,82,0,104
1996,W,100,123,401,1552,28,450,0,330,281,101,183,21,66,0,92
1997,W,101,183,394,1660,26,329,0,285,260,98,233,19,57,0,84
1998,W,103,223,436,1549,19,231,0,329,287,92,262,23,75,0,100
1999,W,104,242,439,1499,26,362,0,319,260,99,251,16,42,0,69
2000,AN,106,216,403,1450,33,346,0,298,247,110,312,24,80,0,105
2001,D,107,190,443,1394,0,465,0,297,209,109,330,22,68,0,95
2002,D,108,190,443,1394,0,465,0,297,209,109,330,22,67,0,95
2003,AN,110,216,403,1450,33,346,0,298,247,110,312,24,78,0,104
2004,BN,113,69,518,994,0,188,0,16,187,556,596,15,436,0,86 
2005,AN,113,69,518,994,0,188,0,16,187,556,596,15,436,0,86 
2006,W,113,69,518,994,0,188,0,16,187,556,596,15,436,0,86 
2007,D,113,69,518,994,0,188,0,16,187,556,596,15,436,0,86 
2008,C,114,72,518,959,0,216,0,16,187,556,596,15,413,0,86
2009,D,115,75,518,925,0,245,0,16,187,556,596,15,390,0,86
