DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,137,1,7,19,3,16,0,30,0,4,0,34,169,0,134
1923,BN,137,2,7,19,3,15,0,26,0,4,0,31,188,0,121
1924,C,137,0,8,17,3,19,0,24,0,4,0,30,192,0,119
1925,D,137,2,7,16,3,17,0,24,0,3,0,27,211,0,107
1926,D,137,1,7,20,1,16,0,25,0,5,0,29,195,0,116
1927,W,137,1,7,20,2,15,0,24,0,4,0,29,201,0,113
1928,AN,137,2,7,21,2,15,0,26,0,4,0,31,186,0,122
1929,C,137,1,7,19,3,15,0,28,0,4,0,32,181,0,126
1930,D,137,2,7,22,4,15,0,30,0,4,0,39,140,0,154
1931,C,137,4,7,21,5,13,0,29,0,3,0,36,158,0,141
1932,D,137,4,7,20,5,14,0,29,0,3,0,35,161,0,139
1933,C,137,4,7,19,5,15,0,29,0,2,0,35,164,0,137
1934,C,137,4,7,18,5,15,0,28,0,2,0,34,166,0,136
1935,BN,137,4,8,17,5,16,0,28,0,2,0,34,169,0,133
1936,BN,137,4,8,16,5,17,0,28,0,2,0,33,172,0,132
1937,BN,137,4,8,14,5,17,0,28,0,2,0,33,174,0,130
1938,W,137,4,8,13,5,18,0,28,0,2,0,32,176,0,129
1939,D,137,4,8,13,5,19,0,28,0,2,0,33,174,0,130
1940,AN,137,4,8,13,5,19,0,28,0,2,0,33,172,0,132
1941,W,137,5,8,12,5,20,0,28,0,2,0,34,170,0,133
1942,W,137,5,8,12,5,21,0,28,0,2,0,34,168,0,134
1943,W,137,6,8,12,5,21,0,28,0,2,0,34,165,0,136
1944,D,137,6,8,11,5,22,0,28,0,2,0,35,164,0,137
1945,BN,137,6,8,11,5,22,0,28,1,1,0,37,151,0,146
1946,BN,137,7,7,10,5,23,0,28,2,1,0,38,143,0,152
1947,D,137,7,7,10,4,24,0,28,3,1,0,40,133,0,158
1948,BN,137,7,7,10,4,24,0,28,4,1,0,41,124,0,165
1949,D,137,7,8,11,4,23,0,27,4,1,0,42,123,0,165
1950,BN,137,7,8,12,4,22,0,27,4,1,0,42,122,0,166
1951,AN,137,7,8,14,4,21,0,26,5,1,0,42,121,0,167
1952,W,137,7,8,15,4,20,0,26,5,1,0,42,118,0,169
1953,W,137,7,8,16,5,18,0,25,5,1,0,43,117,0,170
1954,AN,137,7,9,18,5,17,0,25,6,1,0,43,116,0,171
1955,D,137,7,9,19,5,16,0,24,6,1,0,43,113,0,172
1956,W,137,7,9,20,5,16,0,24,6,1,0,43,113,0,173
1957,AN,137,7,9,20,5,16,0,23,6,1,0,44,112,0,173
1958,W,137,6,9,21,5,15,0,23,6,2,0,44,111,0,174
1959,BN,137,6,9,22,5,15,0,22,6,2,0,44,110,0,175
1960,D,137,6,9,23,5,15,0,22,6,2,0,44,109,0,175
1961,D,137,6,9,24,5,15,0,22,7,2,0,46,100,0,182
1962,BN,141,6,9,24,5,16,0,21,6,2,0,45,102,0,177
1963,W,145,6,9,25,5,16,0,20,6,2,0,44,103,0,173
1964,D,149,6,9,25,5,17,0,19,6,2,0,43,104,0,170
1965,W,151,6,9,26,4,17,0,18,6,2,0,42,105,0,168
1966,BN,155,6,9,26,4,18,0,17,6,2,0,41,106,0,164
1967,W,159,6,9,27,4,18,0,16,6,2,0,41,106,0,161
1968,BN,163,6,9,27,4,18,0,15,6,2,0,40,107,0,157
1969,W,171,6,9,27,4,19,0,14,6,2,0,38,105,0,152
1970,W,179,6,9,28,3,19,0,13,6,2,0,37,103,0,148
1971,W,187,6,9,28,3,20,0,12,6,2,0,36,101,0,143
1972,BN,195,6,9,29,3,20,0,11,6,2,1,34,102,0,137
1973,AN,203,6,8,29,3,20,0,10,6,2,1,34,99,0,133
1974,W,215,6,8,30,3,21,0,9,5,2,1,32,88,0,133
1975,W,232,5,8,32,3,20,0,8,5,2,1,28,86,0,122
1976,C,254,5,7,33,4,19,0,6,5,2,1,25,80,0,109
1977,C,256,5,9,31,2,21,0,6,6,2,1,26,72,0,113
1978,AN,266,5,7,34,2,21,0,7,6,2,1,26,63,0,112
1979,BN,270,5,7,34,3,20,0,6,6,2,1,25,68,0,106
