DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,4,25,130,358,49,294,0,550,0,76,0,79,396,0,314
1923,BN,4,30,129,362,53,276,0,488,0,79,0,77,471,0,305
1924,C,4,6,148,313,60,349,0,447,0,79,0,76,491,0,302
1925,D,4,30,124,302,47,318,0,440,0,62,0,74,579,0,294
1926,D,4,24,125,371,22,291,0,469,0,86,0,76,505,0,301
1927,W,4,16,126,366,41,286,0,450,0,84,0,75,529,0,299
1928,AN,4,36,128,386,42,272,0,483,0,76,0,77,465,0,305
1929,C,4,16,130,359,61,287,0,518,0,72,0,77,443,0,308
1930,D,4,44,129,410,68,275,0,565,0,70,0,83,299,0,328
1931,C,4,73,129,393,87,245,0,536,0,53,0,80,356,0,319
1932,D,4,73,131,372,89,259,0,533,0,49,0,80,366,0,318
1933,C,4,72,134,351,91,272,0,531,0,46,0,80,377,0,316
1934,C,4,72,137,331,93,285,0,529,0,43,0,79,386,0,315
1935,BN,4,72,140,310,95,298,0,526,0,39,0,79,398,0,313
1936,BN,4,72,143,290,98,312,0,524,0,36,0,79,406,0,312
1937,BN,4,71,146,269,100,325,0,522,0,33,0,78,415,0,311
1938,W,4,71,149,249,102,339,0,519,0,30,0,78,423,0,310
1939,D,4,77,148,242,100,350,0,519,0,30,0,78,415,0,311
1940,AN,4,84,147,235,98,361,0,519,0,29,0,79,407,0,312
1941,W,4,90,146,229,96,372,0,518,0,29,0,79,399,0,313
1942,W,4,96,144,222,94,382,0,518,0,29,0,79,393,0,314
1943,W,4,103,143,215,92,394,0,518,0,29,0,79,383,0,315
1944,D,4,109,142,208,89,404,0,517,0,28,0,80,377,0,316
1945,BN,4,116,141,201,88,415,0,517,27,28,0,81,334,0,322
1946,BN,4,123,139,195,86,427,0,517,42,27,0,82,307,0,327
1947,D,4,129,139,189,83,437,0,517,55,27,0,83,279,0,331
1948,BN,4,135,137,182,82,449,0,516,69,27,0,85,252,0,336
1949,D,4,135,141,206,82,427,1,505,75,27,0,85,251,0,336
1950,BN,4,134,145,231,83,406,1,495,82,26,0,85,247,0,337
1951,AN,4,133,148,254,83,385,1,485,88,25,0,85,244,0,338
1952,W,4,133,153,279,84,364,1,475,94,25,0,85,238,0,339
1953,W,4,132,157,302,84,343,1,466,101,25,0,86,234,0,340
1954,AN,4,132,160,327,85,322,1,456,107,25,0,86,230,0,340
1955,D,4,132,165,350,85,301,1,446,113,24,1,86,224,0,342
1956,W,4,127,165,366,87,295,1,438,114,25,1,86,224,0,342
1957,AN,4,122,164,381,89,290,1,431,116,27,1,86,222,0,342
1958,W,4,118,164,396,91,285,1,424,117,28,1,86,218,0,343
1959,BN,4,113,163,412,92,279,1,417,118,29,0,86,217,0,343
1960,D,4,109,163,427,94,274,1,410,119,30,0,87,214,0,344
1961,D,4,103,163,442,96,283,0,403,121,32,0,88,191,0,349
1962,BN,4,103,162,451,93,291,0,383,119,33,0,87,200,0,347
1963,W,4,103,162,459,89,300,0,365,118,34,0,87,206,0,347
1964,D,4,103,161,468,86,309,0,347,116,34,1,87,211,0,346
1965,W,4,103,161,476,82,317,0,329,115,35,1,87,217,0,345
1966,BN,4,103,161,485,79,326,0,311,113,36,2,87,222,0,345
1967,W,4,103,161,493,75,334,0,293,112,37,3,87,226,0,344
1968,BN,5,103,160,502,72,343,0,275,110,38,3,86,233,0,344
1969,W,5,103,160,510,68,351,0,258,109,39,3,87,238,0,344
1970,W,5,103,160,518,65,360,0,240,107,40,5,87,240,0,345
1971,W,5,103,159,526,61,369,0,221,106,41,7,87,244,0,345
1972,BN,5,103,159,535,58,369,0,204,104,42,10,87,256,0,344
1973,AN,6,103,158,543,54,377,0,186,102,43,14,87,256,0,345
1974,W,6,103,158,554,51,385,0,168,101,44,18,87,239,0,361
1975,W,7,97,148,588,62,368,0,145,99,44,18,84,254,0,361
1976,C,7,91,139,622,73,351,0,120,96,44,18,84,266,0,362
1977,C,7,99,165,583,46,399,0,108,115,44,18,86,235,0,369
1978,AN,7,89,136,630,46,388,0,126,115,43,19,87,212,0,376
1979,BN,8,88,127,637,47,379,0,119,111,43,20,86,238,0,370
1980,AN,8,96,132,591,56,339,0,121,105,45,21,82,324,0,355
1981,D,8,92,131,593,57,390,0,124,106,45,22,86,249,0,372
1982,W,8,87,126,657,36,287,0,124,110,46,22,82,331,0,357
1983,W,9,84,130,522,44,244,0,39,101,46,24,73,643,0,316
1984,W,9,79,141,605,62,282,0,137,101,45,25,82,349,0,356
1985,D,9,76,149,529,69,311,0,138,99,46,27,81,391,0,349
1986,W,9,76,155,431,59,326,0,139,96,46,28,77,498,0,334
1987,D,9,75,167,403,70,328,0,141,91,46,30,77,504,0,333
1988,C,9,75,176,392,76,340,0,143,94,46,32,78,477,0,337
1989,D,9,73,175,412,67,396,0,143,107,48,34,82,375,0,353
1990,C,9,70,175,457,65,403,0,144,111,49,36,85,303,0,367
1991,C,10,70,175,457,65,403,0,144,111,49,36,85,300,0,369
1992,C,10,70,175,457,65,403,0,144,111,49,36,86,297,0,371
1993,AN,10,72,176,460,71,345,0,130,104,47,32,82,387,0,355
1994,C,10,70,175,457,65,403,0,144,111,49,36,87,291,0,375
1995,W,11,86,173,695,26,138,0,176,118,47,47,87,295,0,375
1996,W,11,54,177,684,12,198,0,146,124,44,81,88,275,0,380
1997,W,11,81,174,731,11,145,0,126,114,43,103,89,263,0,384
1998,W,11,98,192,682,9,102,0,145,127,40,116,88,286,0,380
1999,W,11,106,193,661,11,159,0,140,115,44,111,90,241,0,391
2000,AN,11,95,178,639,15,152,0,131,109,48,137,88,291,0,380
2001,D,11,84,195,614,0,205,0,131,92,48,145,89,275,0,384
2002,D,12,84,195,614,0,205,0,131,92,48,145,89,273,0,385
2003,AN,12,95,178,639,15,152,0,131,109,48,137,89,286,0,383
2004,BN,17,446,257,4,0,0,0,0,0,0,0,3,1262,250,31 
