DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,3,30,153,422,58,347,0,648,0,90,0,30,152,0,121
1923,BN,3,35,152,427,63,325,0,576,0,93,0,34,209,0,135
1924,C,3,7,175,369,71,411,0,527,0,93,0,35,225,0,139
1925,D,3,35,146,356,56,375,0,518,0,73,0,38,300,0,152
1926,D,3,28,147,437,26,344,0,553,0,102,0,36,237,0,141
1927,W,3,18,148,431,48,337,0,531,0,99,0,36,256,0,145
1928,AN,3,43,151,455,49,320,0,570,0,90,0,34,204,0,134
1929,C,3,18,153,423,71,338,0,611,0,85,0,33,187,0,130
1930,D,3,52,151,484,80,324,0,666,0,83,0,24,88,0,97
1931,C,3,86,151,463,103,289,0,632,0,62,0,28,124,0,112
1932,D,3,86,154,439,105,305,0,629,0,58,0,29,131,0,114
1933,C,3,85,158,414,107,321,0,626,0,54,0,29,139,0,116
1934,C,3,85,162,390,110,336,0,623,0,50,0,30,145,0,118
1935,BN,3,84,165,366,112,352,0,621,0,46,0,30,153,0,121
1936,BN,3,84,169,341,115,368,0,618,0,42,0,31,159,0,123
1937,BN,3,84,172,318,118,383,0,615,0,38,0,31,166,0,125
1938,W,3,84,176,293,120,399,0,612,0,35,0,32,172,0,126
1939,D,3,91,175,285,118,412,0,612,0,35,0,31,166,0,125
1940,AN,3,99,173,277,115,425,0,612,0,34,0,31,160,0,123
1941,W,3,106,172,270,113,438,0,611,0,34,0,31,154,0,121
1942,W,3,113,170,262,110,451,0,611,0,34,0,30,150,0,120
1943,W,3,121,169,254,108,464,0,610,0,34,0,30,143,0,118
1944,D,3,128,167,246,105,477,0,609,0,33,0,29,139,0,116
1945,BN,3,137,166,237,103,490,1,609,32,32,0,27,110,0,106
1946,BN,3,145,164,230,101,503,1,609,49,32,0,25,93,0,99
1947,D,3,152,163,223,98,515,1,609,65,31,0,23,77,0,92
1948,BN,3,159,162,215,96,529,1,608,82,31,0,21,63,0,84
1949,D,3,159,166,243,97,504,1,595,89,31,0,21,62,0,83
1950,BN,3,158,170,272,97,479,1,584,96,31,0,21,60,0,82
1951,AN,3,157,175,300,98,454,1,572,104,30,0,20,58,0,81
