DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,8,1,4,11,2,9,0,17,0,2,0,6,29,0,23
1923,BN,8,1,4,11,2,9,0,15,0,3,0,5,33,0,22
1924,C,8,0,5,10,2,11,0,14,0,2,0,5,34,0,21
1925,D,8,1,4,10,1,10,0,14,0,2,0,5,39,0,20
1926,D,8,1,4,12,1,9,0,15,0,3,0,5,35,0,21
1927,W,8,0,4,12,1,9,0,14,0,3,0,5,36,0,21
1928,AN,8,1,4,12,1,9,0,15,0,2,0,5,33,0,22
1929,C,8,0,4,11,2,9,0,16,0,2,0,6,32,0,22
1930,D,8,1,4,13,2,9,0,18,0,2,0,7,24,0,26
1931,C,8,2,4,12,3,8,0,17,0,2,0,6,27,0,24
1932,D,8,2,4,12,3,8,0,17,0,2,0,6,28,0,24
1933,C,8,2,4,11,3,9,0,17,0,1,0,6,28,0,24
1934,C,8,2,4,10,3,9,0,17,0,1,0,6,29,0,23
1935,BN,8,2,4,10,3,9,0,17,0,1,0,6,29,0,23
1936,BN,8,2,5,9,3,10,0,17,0,1,0,6,30,0,23
1937,BN,8,2,5,9,3,10,0,17,0,1,0,6,30,0,23
1938,W,8,2,5,8,3,11,0,16,0,1,0,6,31,0,23
1939,D,8,2,5,8,3,11,0,16,0,1,0,6,30,0,23
1940,AN,8,3,5,7,3,11,0,16,0,1,0,6,30,0,23
1941,W,8,3,5,7,3,12,0,16,0,1,0,6,29,0,23
1942,W,8,3,5,7,3,12,0,16,0,1,0,6,29,0,23
1943,W,8,3,5,7,3,12,0,16,0,1,0,6,29,0,24
1944,D,8,3,4,7,3,13,0,16,0,1,0,6,28,0,24
1945,BN,8,4,4,6,3,13,0,16,1,1,0,6,26,0,25
1946,BN,8,4,4,6,3,14,0,16,1,1,0,6,24,0,26
1947,D,8,4,4,6,3,14,0,16,2,1,0,7,22,0,26
1948,BN,8,4,4,6,3,14,0,16,2,1,0,7,21,0,27
1949,D,8,4,4,7,3,14,0,16,2,1,0,7,20,0,27
1950,BN,8,4,5,7,3,13,0,16,3,1,0,7,20,0,28
1951,AN,8,4,5,8,3,12,0,15,3,1,0,7,20,0,28
1952,W,8,4,5,9,3,12,0,15,3,1,0,7,20,0,28
1953,W,8,4,5,10,3,11,0,15,3,1,0,7,19,0,28
1954,AN,8,4,5,10,3,10,0,14,3,1,0,7,19,0,28
1955,D,8,4,5,11,3,10,0,14,4,1,0,7,19,0,28
1956,W,8,4,5,12,3,9,0,14,4,1,0,7,19,0,28
1957,AN,8,4,5,12,3,9,0,14,4,1,0,7,18,0,28
1958,W,8,4,5,13,3,9,0,13,4,1,0,7,18,0,29
1959,BN,8,4,5,13,3,9,0,13,4,1,0,7,18,0,29
1960,D,8,3,5,14,3,9,0,13,4,1,0,7,18,0,29
1961,D,8,3,5,14,3,9,0,13,4,1,0,7,16,0,30
1962,BN,8,3,5,14,3,9,0,12,4,1,0,7,17,0,29
1963,W,9,3,5,15,3,10,0,12,4,1,0,7,17,0,29
1964,D,9,3,5,15,3,10,0,11,4,1,0,7,17,0,29
1965,W,9,3,5,15,3,10,0,10,4,1,0,7,18,0,28
1966,BN,9,3,5,15,3,10,0,10,4,1,0,7,18,0,28
1967,W,10,3,5,16,2,11,0,9,4,1,0,7,18,0,28
1968,BN,10,3,5,16,2,11,0,9,3,1,0,7,19,0,27
1969,W,10,3,5,16,2,11,0,8,3,1,0,7,19,0,27
1970,W,11,3,5,16,2,11,0,8,3,1,0,7,19,0,27
1971,W,11,3,5,17,2,12,0,7,3,1,0,7,19,0,26
1972,BN,12,3,5,17,2,12,0,6,3,1,0,7,19,0,26
1973,AN,12,3,5,17,2,12,0,6,3,1,0,6,19,0,26
1974,W,13,3,5,18,2,12,0,5,3,1,1,6,18,0,27
1975,W,14,3,5,19,2,12,0,5,3,1,1,6,18,0,26
1976,C,15,3,4,20,2,11,0,4,3,1,1,6,18,0,25
1977,C,15,3,5,18,1,13,0,3,4,1,1,6,16,0,26
1978,AN,16,3,4,20,1,12,0,4,4,1,1,6,15,0,26
1979,BN,16,3,4,20,1,12,0,4,4,1,1,6,16,0,25
1980,AN,17,3,4,19,2,11,0,4,3,1,1,5,21,0,23
1981,D,17,3,4,19,2,12,0,4,3,1,1,6,17,0,25
1982,W,18,3,4,21,1,9,0,4,3,1,1,5,21,0,22
1983,W,18,3,4,17,1,8,0,1,3,1,1,4,35,0,17
1984,W,19,3,4,19,2,9,0,4,3,1,1,5,21,0,22
1985,D,19,2,5,17,2,10,0,4,3,1,1,5,23,0,21
1986,W,19,2,5,14,2,10,0,4,3,1,1,4,28,0,19
1987,D,19,2,5,13,2,10,0,4,3,1,1,4,28,0,19
1988,C,19,2,6,12,2,11,0,5,3,1,1,4,27,0,19
1989,D,20,2,6,13,2,13,0,5,3,2,1,5,22,0,21
1990,C,20,2,6,14,2,13,0,5,4,2,1,5,18,0,22
1991,C,20,2,6,14,2,13,0,5,4,2,1,5,18,0,22
1992,C,21,2,6,14,2,13,0,5,4,2,1,5,18,0,22
1993,AN,22,2,6,15,2,11,0,4,3,1,1,5,22,0,20
1994,C,22,2,6,14,2,13,0,5,4,2,1,5,17,0,22
1995,W,23,3,5,22,1,4,0,6,4,1,1,5,17,0,21
1996,W,23,2,6,22,0,6,0,5,4,1,3,5,16,0,22
1997,W,23,3,6,23,0,5,0,4,4,1,3,5,15,0,22
