DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,25,67,342,946,130,778,0,1453,0,201,0,59,297,0,235
1923,BN,25,79,341,957,141,729,0,1290,0,209,0,68,420,0,272
1924,C,25,16,391,826,159,921,0,1180,0,207,0,71,455,0,280
1925,D,25,79,328,798,125,841,0,1162,0,164,0,79,618,0,314
1926,D,25,64,329,980,59,770,0,1239,0,228,0,72,481,0,286
1927,W,25,41,332,967,108,756,0,1190,0,221,0,74,524,0,296
1928,AN,25,95,338,1020,110,718,0,1277,0,202,0,68,410,0,269
1929,C,25,41,342,948,160,759,0,1370,0,191,0,65,372,0,259
1930,D,25,116,340,1084,180,727,0,1493,0,186,0,45,161,0,177
1931,C,25,192,340,1038,231,649,0,1416,0,139,0,54,238,0,213
1932,D,25,192,346,983,235,684,0,1409,0,131,0,55,253,0,219
1933,C,25,191,354,929,241,719,0,1404,0,121,0,57,268,0,225
1934,C,25,191,362,874,246,753,0,1398,0,113,0,58,282,0,230
1935,BN,25,189,369,820,252,788,0,1391,0,104,0,60,300,0,236
1936,BN,25,189,378,765,258,825,0,1384,0,94,0,61,313,0,241
1937,BN,25,187,386,712,264,859,0,1379,0,86,0,62,327,0,245
1938,W,25,187,394,657,269,895,0,1373,0,79,0,63,341,0,250
1939,D,25,203,391,640,264,925,0,1373,0,78,0,62,328,0,246
1940,AN,25,221,389,622,259,953,0,1371,0,77,0,61,315,0,241
1941,W,25,237,385,605,253,982,0,1370,0,77,0,60,302,0,237
1942,W,25,254,381,586,247,1011,0,1369,0,75,0,59,292,0,234
1943,W,25,272,378,569,242,1040,0,1367,0,75,0,58,278,0,229
1944,D,25,288,374,551,236,1068,0,1366,0,74,0,57,269,0,225
1945,BN,25,307,371,532,231,1098,1,1366,72,73,0,50,207,0,200
1946,BN,25,324,367,515,226,1127,1,1365,110,71,0,46,172,0,183
1947,D,25,342,366,499,220,1155,1,1365,146,70,0,41,138,0,164
1948,BN,25,357,362,481,216,1186,1,1364,183,70,0,36,108,0,144
1949,D,25,356,371,545,217,1129,1,1335,199,70,0,36,106,0,143
1950,BN,25,354,382,610,218,1074,2,1309,215,69,0,35,102,0,139
1951,AN,25,353,391,672,220,1018,2,1282,232,67,0,34,99,0,137
1952,W,25,351,403,736,221,962,2,1256,249,67,0,33,93,0,133
1953,W,25,350,414,799,223,907,3,1231,266,66,0,33,89,0,129
1954,AN,25,348,423,863,224,850,3,1205,282,66,0,32,86,0,126
1955,D,25,348,435,926,225,794,3,1179,299,65,2,31,80,0,121
1956,W,25,335,435,967,230,780,3,1157,302,67,2,30,79,0,121
1957,AN,25,323,434,1006,235,766,2,1138,305,70,2,30,77,0,119
1958,W,25,311,432,1047,239,752,2,1120,308,74,2,29,74,0,116
1959,BN,25,299,431,1088,244,738,2,1102,312,77,0,29,73,0,115
1960,D,25,288,430,1128,248,724,2,1082,316,79,0,28,70,0,113
1961,D,25,273,430,1169,253,748,1,1064,320,84,0,23,50,0,92
1962,BN,25,273,429,1192,245,770,1,1012,315,86,0,26,58,0,101
1963,W,26,273,427,1214,235,792,1,964,311,89,0,27,64,0,108
1964,D,27,273,426,1237,227,815,1,917,307,90,2,28,69,0,113
1965,W,27,273,426,1259,217,837,1,870,303,93,3,30,74,0,118
1966,BN,28,273,425,1282,209,861,1,822,299,96,5,31,79,0,123
1967,W,29,273,425,1304,199,884,1,775,295,98,7,32,84,0,128
1968,BN,29,272,423,1325,190,907,1,728,291,101,7,34,91,0,134
1969,W,31,272,423,1347,180,929,1,680,288,102,9,35,96,0,139
1970,W,32,272,422,1369,172,952,1,633,283,105,12,36,100,0,143
1971,W,34,272,421,1391,162,975,1,585,279,108,17,37,104,0,148
1972,BN,35,272,419,1413,153,975,1,538,275,110,26,40,118,0,158
1973,AN,37,272,418,1436,144,997,1,491,271,113,37,40,118,0,160
1974,W,39,272,417,1463,135,1017,1,444,268,116,47,40,110,0,166
1975,W,42,257,391,1555,164,972,0,382,260,116,47,42,126,0,179
1976,C,46,242,366,1643,194,928,0,318,253,116,49,45,141,0,192
1977,C,46,261,436,1540,122,1055,0,287,303,116,49,40,108,0,170
1978,AN,48,235,358,1665,122,1025,0,332,303,115,51,36,87,0,155
1979,BN,49,234,336,1683,124,1002,0,314,293,115,54,41,113,0,176
1980,AN,50,253,348,1563,147,895,1,319,278,119,56,55,215,0,236
1981,D,51,243,346,1567,151,1029,1,327,280,119,58,44,127,0,190
1982,W,53,230,333,1737,96,758,1,328,290,121,59,56,226,0,244
1983,W,55,221,344,1380,115,645,1,102,267,121,63,86,760,0,374
1984,W,56,210,373,1600,165,744,1,361,268,120,66,60,253,0,258
1985,D,57,202,394,1398,181,823,1,365,260,121,72,65,314,0,280
1986,W,57,200,409,1140,155,863,0,366,254,121,75,76,489,0,327
1987,D,58,199,442,1064,184,867,0,372,240,123,79,76,500,0,330
1988,C,58,199,464,1035,201,897,0,377,248,123,84,74,453,0,320
1989,D,59,192,463,1088,178,1047,0,378,283,127,89,63,290,0,274
1990,C,59,186,463,1207,173,1066,0,379,293,129,94,54,194,0,235
1991,C,61,186,463,1207,173,1066,0,379,293,129,94,54,192,0,235
1992,C,63,186,463,1207,173,1066,0,379,293,129,94,55,189,0,236
1993,AN,65,191,466,1216,188,913,0,344,276,124,85,66,312,0,286
1994,C,67,186,463,1207,173,1066,0,379,293,129,94,55,184,0,237
1995,W,68,227,456,1837,68,366,0,466,312,124,124,55,188,0,240
1996,W,69,143,467,1807,32,524,0,385,328,117,213,53,166,0,229
1997,W,70,213,459,1932,30,382,0,332,303,115,271,52,152,0,223
1998,W,71,259,508,1803,23,268,0,383,334,107,305,55,179,0,238
1999,W,71,281,511,1745,30,421,0,371,303,116,293,49,130,0,211
2000,AN,72,251,469,1688,39,403,0,347,287,128,363,56,186,0,243
