DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,7,21,106,293,40,240,0,449,0,62,0,22,111,0,88
1923,BN,7,25,105,296,44,226,0,399,0,65,0,25,151,0,98
1924,C,7,5,121,256,49,285,0,365,0,64,0,25,162,0,100
1925,D,7,25,101,247,39,260,0,359,0,51,0,27,214,0,109
1926,D,7,20,102,303,18,238,0,383,0,70,0,26,170,0,101
1927,W,7,13,103,299,33,234,0,368,0,68,0,26,184,0,104
1928,AN,7,29,105,315,34,222,0,395,0,63,0,24,148,0,97
1929,C,7,13,106,293,49,235,0,424,0,59,0,24,135,0,94
1930,D,7,36,105,335,56,225,0,462,0,58,0,18,66,0,72
1931,C,7,59,105,321,71,201,0,438,0,43,0,21,91,0,82
1932,D,7,59,107,304,73,212,0,436,0,40,0,21,96,0,83
1933,C,7,59,110,287,74,222,0,434,0,38,0,21,101,0,85
1934,C,7,59,112,270,76,233,0,432,0,35,0,22,106,0,86
1935,BN,7,58,114,253,78,244,0,430,0,32,0,22,112,0,88
1936,BN,7,58,117,237,80,255,0,428,0,29,0,22,116,0,89
1937,BN,7,58,119,220,82,266,0,427,0,27,0,23,121,0,90
1938,W,7,58,122,203,83,277,0,425,0,25,0,23,125,0,92
1939,D,7,63,121,198,82,286,0,425,0,24,0,23,121,0,90
1940,AN,7,68,120,192,80,295,0,424,0,24,0,22,117,0,89
1941,W,7,73,119,187,78,304,0,424,0,24,0,22,112,0,88
1942,W,7,79,118,181,76,313,0,423,0,23,0,22,109,0,87
1943,W,7,84,117,176,75,322,0,423,0,23,0,22,105,0,86
1944,D,7,89,116,170,73,330,0,423,0,23,0,21,102,0,85
1945,BN,7,95,115,164,72,339,0,423,22,23,0,20,81,0,78
1946,BN,7,100,114,159,70,349,0,422,34,22,0,19,69,0,74
1947,D,7,106,113,154,68,357,0,422,45,22,0,17,58,0,69
1948,BN,7,111,112,149,67,367,0,422,57,22,0,16,47,0,63
1949,D,7,110,115,169,67,349,0,413,61,22,0,16,47,0,63
1950,BN,7,110,118,189,67,332,1,405,67,21,0,16,45,0,62
1951,AN,7,109,121,208,68,315,1,397,72,21,0,15,44,0,61
1952,W,7,109,125,228,68,298,1,389,77,21,0,15,42,0,60
1953,W,7,108,128,247,69,280,1,381,82,20,0,15,41,0,59
1954,AN,7,108,131,267,69,263,1,373,87,20,0,15,40,0,59
