DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,2,12,34,5,28,0,52,0,7,0,5,23,0,18
1923,BN,1,3,12,34,5,26,0,46,0,8,0,5,29,0,19
1924,C,1,1,14,30,6,33,0,42,0,7,0,5,30,0,19
1925,D,1,3,12,29,4,30,0,42,0,6,0,5,37,0,19
1926,D,1,2,12,35,2,28,0,45,0,8,0,5,31,0,19
1927,W,1,1,12,35,4,27,0,43,0,8,0,5,33,0,19
1928,AN,1,3,12,37,4,26,0,46,0,7,0,5,28,0,19
1929,C,1,1,12,34,6,27,0,49,0,7,0,5,26,0,18
1930,D,1,4,12,39,6,26,0,54,0,7,0,4,16,0,18
1931,C,1,7,12,37,8,23,0,51,0,5,0,5,20,0,18
1932,D,1,7,12,35,8,25,0,51,0,5,0,5,21,0,18
1933,C,1,7,13,33,9,26,0,51,0,4,0,5,22,0,18
1934,C,1,7,13,31,9,27,0,50,0,4,0,5,22,0,18
1935,BN,1,7,13,29,9,28,0,50,0,4,0,5,23,0,18
1936,BN,1,7,14,28,9,30,0,50,0,3,0,5,24,0,18
1937,BN,1,7,14,26,9,31,0,50,0,3,0,5,24,0,18
1938,W,1,7,14,24,10,32,0,49,0,3,0,5,25,0,18
1939,D,1,7,14,23,9,33,0,49,0,3,0,5,24,0,18
1940,AN,1,8,14,22,9,34,0,49,0,3,0,5,24,0,18
1941,W,1,9,14,22,9,35,0,49,0,3,0,5,23,0,18
1942,W,1,9,14,21,9,36,0,49,0,3,0,5,23,0,18
1943,W,1,10,14,20,9,37,0,49,0,3,0,5,22,0,18
1944,D,1,10,13,20,8,38,0,49,0,3,0,5,22,0,18
1945,BN,1,11,13,19,8,40,0,49,3,3,0,5,19,0,18
1946,BN,1,12,13,19,8,41,0,49,4,3,0,4,17,0,18
1947,D,1,12,13,18,8,42,0,49,5,3,0,4,15,0,18
1948,BN,1,13,13,17,8,43,0,49,7,3,0,4,13,0,17
1949,D,1,13,13,20,8,41,0,48,7,3,0,4,13,0,17
1950,BN,1,13,14,22,8,39,0,47,8,2,0,4,13,0,17
1951,AN,1,13,14,24,8,37,0,46,8,2,0,4,13,0,17
1952,W,1,13,15,27,8,35,0,45,9,2,0,4,12,0,17
1953,W,1,13,15,29,8,33,0,44,10,2,0,4,12,0,17
1954,AN,1,13,15,31,8,31,0,43,10,2,0,4,12,0,17
1955,D,1,13,16,33,8,29,0,42,11,2,0,4,11,0,17
1956,W,1,12,16,35,8,28,0,42,11,2,0,4,11,0,17
1957,AN,1,12,16,36,8,28,0,41,11,3,0,4,11,0,17
1958,W,1,11,16,38,9,27,0,40,11,3,0,4,11,0,17
1959,BN,1,11,16,39,9,27,0,40,11,3,0,4,11,0,17
1960,D,1,10,15,41,9,26,0,39,11,3,0,4,11,0,17
1961,D,1,10,15,42,9,27,0,38,12,3,0,4,9,0,17
1962,BN,1,10,15,43,9,28,0,36,11,3,0,4,10,0,17
1963,W,1,10,15,44,8,29,0,35,11,3,0,4,10,0,17
1964,D,1,10,15,45,8,29,0,33,11,3,0,4,10,0,17
1965,W,1,10,15,45,8,30,0,31,11,3,0,4,11,0,17
1966,BN,1,10,15,46,8,31,0,30,11,3,0,4,11,0,17
1967,W,1,10,15,47,7,32,0,28,11,4,0,4,11,0,17
1968,BN,1,10,15,48,7,33,0,26,10,4,0,4,12,0,18
1969,W,1,10,15,48,6,33,0,24,10,4,0,4,12,0,18
1970,W,1,10,15,49,6,34,0,23,10,4,0,4,12,0,18
1971,W,1,10,15,50,6,35,0,21,10,4,1,4,13,0,18
1972,BN,1,10,15,51,6,35,0,19,10,4,1,5,13,0,18
1973,AN,1,10,15,52,5,36,0,18,10,4,1,5,13,0,18
1974,W,1,10,15,53,5,37,0,16,10,4,2,5,12,0,19
1975,W,1,9,14,56,6,35,0,14,9,4,2,4,13,0,19
1976,C,1,9,13,59,7,33,0,11,9,4,2,5,14,0,19
1977,C,1,9,16,55,4,38,0,10,11,4,2,4,12,0,19
1978,AN,1,8,13,60,4,37,0,12,11,4,2,4,11,0,19
1979,BN,1,8,12,61,4,36,0,11,11,4,2,5,13,0,19
1980,AN,1,9,13,56,5,32,0,11,10,4,2,5,18,0,20
1981,D,1,9,12,56,5,37,0,12,10,4,2,5,13,0,20
1982,W,2,8,12,63,3,27,0,12,10,4,2,5,19,0,20
1983,W,2,8,12,50,4,23,0,4,10,4,2,5,43,0,21
1984,W,2,8,13,58,6,27,0,13,10,4,2,5,20,0,20
1985,D,2,7,14,50,7,30,0,13,9,4,3,5,23,0,21
