DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,4,4,23,63,9,52,0,97,0,13,0,4,20,0,16
1923,BN,4,5,23,64,9,49,0,86,0,14,0,5,29,0,18
1924,C,4,1,26,55,11,61,0,79,0,14,0,5,31,0,19
1925,D,4,5,22,53,8,56,0,77,0,11,0,5,42,0,21
1926,D,4,4,22,65,4,51,0,82,0,15,0,5,33,0,19
1927,W,4,3,22,64,7,50,0,79,0,15,0,5,35,0,20
1928,AN,4,6,23,68,7,48,0,85,0,13,0,5,28,0,18
1929,C,4,3,23,63,11,50,0,91,0,13,0,4,25,0,18
1930,D,4,8,23,72,12,48,0,99,0,12,0,3,11,0,12
1931,C,4,13,23,69,15,43,0,94,0,9,0,4,16,0,15
1932,D,4,13,23,65,16,46,0,94,0,9,0,4,17,0,15
1933,C,4,13,24,62,16,48,0,93,0,8,0,4,18,0,15
1934,C,4,13,24,58,16,50,0,93,0,8,0,4,19,0,16
1935,BN,4,13,25,55,17,52,0,93,0,7,0,4,20,0,16
1936,BN,4,13,25,51,17,55,0,92,0,6,0,4,21,0,16
1937,BN,4,12,26,47,18,57,0,92,0,6,0,4,22,0,17
1938,W,4,12,26,44,18,60,0,91,0,5,0,4,23,0,17
1939,D,4,14,26,43,18,62,0,91,0,5,0,4,22,0,17
1940,AN,4,15,26,41,17,63,0,91,0,5,0,4,21,0,16
1941,W,4,16,26,40,17,65,0,91,0,5,0,4,21,0,16
1942,W,4,17,25,39,16,67,0,91,0,5,0,4,20,0,16
1943,W,4,18,25,38,16,69,0,91,0,5,0,4,19,0,16
1944,D,4,19,25,37,16,71,0,91,0,5,0,4,18,0,15
1945,BN,4,20,25,35,15,73,0,91,5,5,0,3,14,0,14
1946,BN,4,22,24,34,15,75,0,91,7,5,0,3,12,0,13
1947,D,4,23,24,33,15,77,0,91,10,5,0,3,10,0,11
1948,BN,4,24,24,32,14,79,0,91,12,5,0,3,8,0,10
1949,D,4,24,25,36,14,75,0,89,13,5,0,3,7,0,10
1950,BN,4,24,25,41,15,71,0,87,14,5,0,2,7,0,10
1951,AN,4,23,26,45,15,68,0,85,15,4,0,2,7,0,10
1952,W,4,23,27,49,15,64,0,84,17,4,0,2,7,0,9
1953,W,4,23,28,53,15,60,0,82,18,4,0,2,6,0,9
1954,AN,4,23,28,57,15,57,0,80,19,4,0,2,6,0,9
1955,D,4,23,29,62,15,53,0,78,20,4,0,2,6,0,9
1956,W,4,22,29,64,15,52,0,77,20,4,0,2,6,0,9
1957,AN,4,21,29,67,16,51,0,76,20,5,0,2,5,0,8
1958,W,4,21,29,70,16,50,0,75,21,5,0,2,5,0,8
1959,BN,4,20,29,72,16,49,0,73,21,5,0,2,5,0,8
1960,D,4,19,29,75,16,48,0,72,21,5,0,2,5,0,8
1961,D,4,18,29,78,17,50,0,71,21,6,0,2,4,0,7
1962,BN,4,18,29,79,16,51,0,67,21,6,0,2,4,0,7
1963,W,4,18,28,81,16,53,0,64,21,6,0,2,5,0,8
1964,D,4,18,28,82,15,54,0,61,20,6,0,2,5,0,8
1965,W,4,18,28,84,14,56,0,58,20,6,0,2,5,0,8
1966,BN,4,18,28,85,14,57,0,55,20,6,0,2,6,0,9
1967,W,4,18,28,87,13,59,0,52,20,7,0,2,6,0,9
1968,BN,4,18,28,88,13,60,0,48,19,7,0,2,6,0,9
1969,W,4,18,28,90,12,62,0,45,19,7,1,2,7,0,10
1970,W,5,18,28,91,11,63,0,42,19,7,1,2,7,0,10
1971,W,5,18,28,93,11,65,0,39,19,7,1,3,7,0,10
1972,BN,5,18,28,94,10,65,0,36,18,7,2,3,8,0,11
1973,AN,5,18,28,96,10,66,0,33,18,8,2,3,8,0,11
1974,W,6,18,28,97,9,68,0,30,18,8,3,3,7,0,11
1975,W,6,17,26,103,11,65,0,25,17,8,3,3,8,0,12
1976,C,7,16,24,109,13,62,0,21,17,8,3,3,9,0,12
1977,C,7,17,29,102,8,70,0,19,20,8,3,3,7,0,11
1978,AN,7,16,24,111,8,68,0,22,20,8,3,2,6,0,10
1979,BN,7,16,22,112,8,67,0,21,19,8,4,3,7,0,11
1980,AN,7,17,23,104,10,60,0,21,19,8,4,4,14,0,15
1981,D,7,16,23,104,10,69,0,22,19,8,4,3,8,0,12
1982,W,8,15,22,116,6,50,0,22,19,8,4,4,15,0,16
1983,W,8,15,23,92,8,43,0,7,18,8,4,6,50,0,24
1984,W,8,14,25,106,11,50,0,24,18,8,4,4,16,0,17
1985,D,8,13,26,93,12,55,0,24,17,8,5,4,20,0,18
1986,W,8,13,27,76,10,57,0,24,17,8,5,5,32,0,21
1987,D,8,13,29,71,12,58,0,25,16,8,5,5,32,0,21
1988,C,8,13,31,69,13,60,0,25,16,8,6,5,29,0,21
1989,D,8,13,31,72,12,70,0,25,19,8,6,4,19,0,18
1990,C,8,12,31,80,11,71,0,25,19,9,6,3,12,0,15
1991,C,9,12,31,80,11,71,0,25,19,9,6,3,12,0,15
1992,C,9,12,31,80,11,71,0,25,19,9,6,3,12,0,15
1993,AN,9,13,31,81,13,61,0,23,18,8,6,4,20,0,18
