DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,434,0,0,0,0,0,0,0,0,0,0,99,496,0,393
1923,BN,434,0,0,0,0,0,0,0,0,0,0,89,546,0,353
1924,C,434,0,0,0,0,0,0,0,0,0,0,87,558,0,344
1925,D,434,0,0,0,0,0,0,0,0,0,0,77,604,0,307
1926,D,434,0,0,0,0,0,0,0,0,0,0,85,566,0,338
1927,W,434,0,0,0,0,0,0,0,0,0,0,82,579,0,327
1928,AN,434,0,0,0,0,0,0,0,0,0,0,90,543,0,356
1929,C,434,0,0,0,0,0,0,0,0,0,0,93,529,0,368
1930,D,434,0,0,0,0,0,0,0,0,0,0,115,416,0,457
1931,C,434,0,0,0,0,0,0,0,0,0,0,105,466,0,418
1932,D,434,0,0,0,0,0,0,0,0,0,0,104,474,0,411
1933,C,434,0,0,0,0,0,0,0,0,0,0,102,482,0,405
1934,C,434,0,0,0,0,0,0,0,0,0,0,100,489,0,399
1935,BN,434,0,0,0,0,0,0,0,0,0,0,99,498,0,392
1936,BN,434,0,0,0,0,0,0,0,0,0,0,98,504,0,388
1937,BN,434,0,0,0,0,0,0,0,0,0,0,96,510,0,383
1938,W,434,0,0,0,0,0,0,0,0,0,0,95,516,0,378
1939,D,434,0,0,0,0,0,0,0,0,0,0,96,510,0,382
1940,AN,434,0,0,0,0,0,0,0,0,0,0,97,505,0,387
1941,W,434,0,0,0,0,0,0,0,0,0,0,99,499,0,392
1942,W,434,0,0,0,0,0,0,0,0,0,0,99,494,0,395
1943,W,434,0,0,0,0,0,0,0,0,0,0,101,487,0,401
1944,D,434,0,0,0,0,0,0,0,0,0,0,102,483,0,404
1945,BN,434,0,0,0,0,0,0,0,0,0,0,109,448,0,432
1946,BN,434,0,0,0,0,0,0,0,0,0,0,114,424,0,451
1947,D,434,0,0,0,0,0,0,0,0,0,0,119,398,0,472
1948,BN,434,0,0,0,0,0,0,0,0,0,0,124,371,0,494
