DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,19,5,4,3,0,0,2,4,0,4,0,5,104,1,4
1923,BN,20,5,4,3,0,0,2,4,0,4,0,5,104,1,4
1924,C,20,5,4,3,0,0,3,4,0,4,0,5,103,1,4
1925,D,21,5,4,3,0,0,3,4,0,4,0,5,102,1,4
1926,D,21,5,4,3,0,0,3,4,0,4,0,5,101,1,4
1927,W,21,5,4,4,1,0,3,4,0,5,0,5,101,1,4
1928,AN,22,5,4,4,1,0,3,5,0,5,0,5,100,1,4
1929,C,22,5,4,4,1,0,3,5,0,5,0,5,99,1,4
1930,D,22,5,4,4,1,0,3,4,0,5,0,5,99,1,4
1931,C,22,5,4,4,1,0,3,4,0,5,0,5,99,1,4
1932,D,22,5,4,4,1,0,3,4,0,5,0,5,99,1,4
1933,C,22,5,4,4,1,0,3,4,0,5,0,5,98,1,4
1934,C,22,5,4,4,1,0,3,4,0,5,0,5,98,1,4
1935,BN,22,5,4,4,1,0,3,4,0,5,0,5,98,1,4
1936,BN,22,5,5,4,1,0,3,3,0,5,0,5,98,1,4
1937,BN,22,5,5,4,1,0,3,3,0,5,0,5,98,1,4
1938,W,22,5,5,4,1,0,3,3,0,5,0,5,98,1,4
1939,D,23,6,5,4,1,0,3,3,0,5,0,5,97,1,4
1940,AN,23,6,5,4,1,0,3,3,0,5,0,5,95,1,4
1941,W,24,7,5,4,1,0,3,3,1,5,0,5,94,1,4
1942,W,24,7,5,4,1,0,3,3,1,5,0,5,92,1,4
1943,W,25,7,6,4,1,0,3,3,1,5,0,6,91,1,4
1944,D,26,8,6,4,1,0,3,3,1,5,0,6,89,1,4
1945,BN,26,8,6,4,1,0,3,3,1,5,0,6,88,1,4
1946,BN,27,9,6,4,1,0,3,3,1,5,0,6,86,1,4
1947,D,27,9,6,4,1,0,3,3,2,5,0,6,85,1,5
1948,BN,28,10,6,4,1,0,3,3,2,5,0,6,83,1,5
1949,D,32,10,7,5,1,0,3,2,2,5,0,6,78,1,5
1950,BN,36,10,7,6,1,0,3,2,3,5,0,7,72,1,5
1951,AN,36,10,7,6,1,0,3,2,3,5,0,7,72,1,5
1952,W,36,10,7,6,1,0,3,2,3,5,0,7,72,1,5
1953,W,36,10,7,6,1,0,3,2,3,5,0,7,72,1,5
1954,AN,36,10,7,6,1,0,3,2,3,5,0,7,72,1,5
1955,D,36,10,7,6,1,0,3,2,3,5,0,8,69,1,7
1956,W,36,10,6,6,1,0,3,2,3,5,0,8,69,1,7
1957,AN,36,10,6,6,1,0,3,3,3,5,0,8,69,1,7
1958,W,36,10,6,6,1,0,2,3,3,5,0,8,69,1,7
1959,BN,36,10,6,6,1,0,2,3,3,5,0,8,69,1,7
1960,D,36,10,6,6,1,0,2,3,4,5,0,8,68,1,7
