DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,12,9,9,1,0,6,11,0,10,0,2,46,1,2
1923,BN,0,12,9,9,1,0,6,11,0,11,0,2,46,1,2
1924,C,0,12,9,9,1,0,7,11,0,11,0,2,45,1,2
1925,D,0,12,10,9,1,0,7,11,0,11,0,2,44,1,2
1926,D,0,12,10,9,1,0,7,11,0,12,1,2,43,1,2
1927,W,0,12,10,9,1,0,7,12,0,12,1,2,42,1,2
1928,AN,0,12,10,9,1,0,7,12,0,12,1,2,41,1,2
1929,C,0,12,10,9,1,0,8,12,0,12,1,2,40,1,2
1930,D,0,13,10,9,1,0,8,11,0,12,1,2,40,1,2
1931,C,0,13,11,10,2,0,8,11,0,12,1,2,40,1,2
1932,D,0,13,11,10,2,0,8,11,0,12,1,2,40,1,2
1933,C,0,13,11,10,2,0,8,10,0,12,1,2,39,1,2
1934,C,0,13,11,10,2,0,8,10,0,12,1,2,39,1,2
1935,BN,0,13,12,10,2,0,8,9,0,12,1,2,39,1,2
1936,BN,0,13,12,10,2,0,8,9,0,12,1,2,39,1,2
1937,BN,0,13,12,10,3,0,8,8,0,12,1,2,39,1,2
1938,W,0,13,12,10,3,0,8,8,0,12,1,2,39,1,2
1939,D,0,14,13,10,3,0,8,8,0,12,1,2,37,1,1
1940,AN,0,16,13,10,2,0,8,8,1,12,1,2,35,1,1
1941,W,0,17,14,10,2,0,8,8,1,12,1,2,33,1,1
1942,W,0,18,14,10,2,0,8,7,2,12,1,2,31,1,1
1943,W,0,19,14,10,2,0,8,7,2,12,1,2,30,1,1
1944,D,0,20,15,11,2,0,8,7,3,12,1,2,28,1,1
1945,BN,0,22,15,11,2,0,8,7,3,12,1,2,26,1,1
1946,BN,0,23,16,11,2,0,8,7,4,12,1,2,24,1,1
1947,D,0,24,16,11,2,0,8,7,4,12,1,2,22,1,1
1948,BN,0,25,17,11,2,0,8,7,5,12,1,2,20,1,1
1949,D,0,25,17,13,2,0,8,6,6,12,1,1,17,1,1
1950,BN,0,25,17,16,2,0,8,5,8,12,1,1,14,1,1
1951,AN,0,25,17,16,2,0,8,5,8,12,1,1,14,1,1
1952,W,0,25,17,16,2,0,8,5,8,12,1,1,14,1,1
1953,W,0,25,17,15,2,0,8,5,8,12,1,1,14,1,1
1954,AN,0,25,17,15,2,0,8,5,7,12,1,1,14,2,1
1955,D,0,25,17,15,2,0,8,5,7,12,1,2,14,1,1
1956,W,0,25,17,15,2,0,7,6,8,12,1,2,14,1,1
1957,AN,0,25,16,15,2,0,7,7,8,12,1,2,14,1,1
1958,W,0,25,15,15,2,0,6,7,8,13,1,2,14,2,1
1959,BN,0,25,15,15,2,0,6,8,9,13,0,2,13,2,1
1960,D,0,25,14,15,3,0,6,9,9,13,0,1,13,2,1
1961,D,0,25,14,15,3,0,6,9,9,13,0,1,12,2,1
1962,BN,0,24,13,16,3,0,6,9,10,13,0,1,12,2,1
1963,W,0,24,13,18,3,0,6,9,10,13,0,1,11,2,1
1964,D,0,24,13,18,3,0,6,9,10,13,0,1,11,2,1
1965,W,0,23,13,18,3,0,6,9,10,13,0,1,11,2,1
1966,BN,0,23,13,19,4,0,6,8,10,13,0,1,11,2,1
1967,W,0,23,13,19,4,0,6,8,10,13,0,1,11,2,1
1968,BN,0,22,13,19,4,0,6,8,11,13,0,1,11,2,1
1969,W,0,21,13,20,4,1,4,8,11,13,0,1,11,2,1
1970,W,0,21,13,20,4,2,1,8,11,13,0,2,13,2,1
1971,W,0,21,13,20,4,2,1,8,11,13,0,2,13,1,1
1972,BN,0,20,12,21,4,3,1,8,11,13,0,2,12,1,1
1973,AN,0,20,12,22,5,4,1,8,12,13,0,2,11,1,1
1974,W,0,19,12,22,5,9,1,8,12,13,0,1,7,0,1
1975,W,0,17,11,25,6,10,1,7,12,12,0,1,8,0,1
1976,C,0,15,9,28,8,10,1,6,12,10,0,1,8,0,1
