DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1923,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1924,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1925,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1926,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1927,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1928,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1929,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1930,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1931,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1932,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1933,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1934,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1935,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1936,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1937,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1938,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1939,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1940,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1941,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1942,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1943,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1944,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1945,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1946,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1947,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1948,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1949,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1950,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1951,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1952,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1953,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1954,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1955,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1956,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1957,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1958,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1959,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1960,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1961,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1962,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1963,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1964,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1965,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1966,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1967,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1968,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1969,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1970,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1971,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1972,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1973,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1974,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1975,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1976,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1977,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1978,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1979,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1980,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1981,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1982,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1983,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1984,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1985,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1986,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1987,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1988,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1989,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1990,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1991,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1992,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1993,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1994,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1995,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1996,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1997,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1998,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
1999,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2000,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2001,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2002,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2003,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2004,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2005,AN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2006,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2007,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2008,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2009,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2010,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2011,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2012,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2013,D,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2014,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2015,C,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2016,BN,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
2017,W,0,36,261,324,0,0,117,49,279,56,197,27,590,0,111
