DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1923,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1924,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1925,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1926,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1927,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1928,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1929,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1930,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1931,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1932,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1933,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1934,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1935,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1936,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1937,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1938,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1939,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1940,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1941,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1942,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1943,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1944,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1945,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1946,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1947,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1948,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1949,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1950,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1951,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1952,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1953,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1954,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1955,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1956,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1957,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1958,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1959,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1960,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1961,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1962,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1963,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1964,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1965,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1966,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1967,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1968,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1969,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1970,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1971,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1972,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1973,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1974,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1975,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1976,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1977,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1978,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1979,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1980,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1981,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1982,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1983,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1984,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1985,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1986,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1987,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1988,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1989,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1990,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1991,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1992,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1993,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1994,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1995,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1996,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1997,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1998,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
1999,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2000,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2001,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2002,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2003,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2004,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2005,AN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2006,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2007,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2008,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2009,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2010,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2011,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2012,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2013,D,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2014,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2015,C,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2016,BN,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
2017,W,0,31,60,28,0,0,0,76,0,41,111,31,261,0,8
