DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1923,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1924,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1925,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1926,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1927,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1928,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1929,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1930,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1931,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1932,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1933,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1934,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1935,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1936,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1937,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1938,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1939,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1940,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1941,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1942,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1943,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1944,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1945,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1946,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1947,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1948,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1949,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1950,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1951,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1952,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1953,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1954,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1955,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1956,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1957,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1958,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1959,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1960,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1961,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1962,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1963,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1964,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1965,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1966,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1967,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1968,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1969,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1970,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1971,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1972,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1973,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1974,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1975,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1976,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1977,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1978,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1979,BN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1980,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1981,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1982,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1983,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1984,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1985,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1986,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1987,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1988,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1989,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1990,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1991,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1992,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1993,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1994,C,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1995,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1996,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1997,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1998,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
1999,W,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
2000,AN,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
2001,D,0,459,187,623,0,0,0,0,0,0,0,84,331,0,58
