DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1923,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1924,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1925,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1926,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1927,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1928,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1929,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1930,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1931,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1932,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1933,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1934,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1935,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1936,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1937,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1938,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1939,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1940,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1941,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1942,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1943,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1944,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1945,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1946,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1947,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1948,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1949,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1950,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1951,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1952,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1953,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1954,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1955,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1956,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1957,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1958,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1959,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1960,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1961,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1962,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1963,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1964,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1965,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1966,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1967,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1968,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1969,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1970,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1971,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1972,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1973,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1974,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1975,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1976,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1977,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1978,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1979,BN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1980,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1981,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1982,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1983,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1984,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1985,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1986,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1987,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1988,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1989,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1990,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1991,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1992,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1993,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1994,C,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1995,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1996,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1997,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1998,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
1999,W,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
2000,AN,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
2001,D,9,0,0,0,0,0,0,0,0,33,0,162,102,0,61
