DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1923,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1924,C,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1925,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1926,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1927,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1928,AN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1929,C,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1930,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1931,C,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1932,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1933,C,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1934,C,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1935,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1936,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1937,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1938,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1939,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1940,AN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1941,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1942,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1943,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1944,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1945,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1946,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1947,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1948,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1949,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1950,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1951,AN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1952,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1953,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1954,AN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1955,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1956,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1957,AN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1958,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1959,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1960,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1961,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1962,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1963,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1964,D,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1965,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1966,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1967,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1968,BN,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1969,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
1970,W,273,0,0,285,0,0,0,0,0,2,0,16,296,0,79
