DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1923,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1924,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1925,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1926,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1927,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1928,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1929,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1930,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1931,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1932,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1933,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1934,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1935,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1936,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1937,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1938,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1939,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1940,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1941,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1942,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1943,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1944,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1945,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1946,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1947,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1948,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1949,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1950,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1951,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1952,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1953,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1954,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1955,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1956,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1957,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1958,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1959,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1960,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1961,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1962,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1963,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1964,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1965,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1966,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1967,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1968,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1969,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1970,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1971,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1972,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1973,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1974,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1975,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1976,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1977,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1978,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1979,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1980,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1981,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1982,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1983,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1984,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1985,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1986,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1987,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1988,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1989,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1990,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1991,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1992,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1993,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1994,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1995,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1996,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1997,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1998,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
1999,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2000,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2001,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2002,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2003,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2004,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2005,AN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2006,W,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2007,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2008,C,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2009,D,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
2010,BN,0,102,0,0,0,0,0,0,0,0,0,36,75,0,12
