DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1923,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1924,C,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1925,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1926,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1927,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1928,AN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1929,C,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1930,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1931,C,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1932,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1933,C,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1934,C,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1935,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1936,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1937,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1938,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1939,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1940,AN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1941,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1942,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1943,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1944,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1945,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1946,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1947,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1948,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1949,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1950,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1951,AN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1952,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1953,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1954,AN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1955,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1956,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1957,AN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1958,W,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1959,BN,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
1960,D,0,0,0,0,0,0,0,0,0,0,0,49,1,0,599
