DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1923,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1924,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1925,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1926,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1927,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1928,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1929,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1930,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1931,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1932,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1933,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1934,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1935,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1936,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1937,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1938,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1939,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1940,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1941,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1942,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1943,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1944,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1945,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1946,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1947,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1948,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1949,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1950,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1951,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1952,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1953,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1954,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1955,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1956,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1957,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1958,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1959,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1960,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1961,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1962,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1963,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1964,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1965,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1966,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1967,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1968,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1969,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1970,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1971,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1972,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1973,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1974,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1975,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1976,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1977,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1978,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1979,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1980,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1981,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1982,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1983,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1984,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1985,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1986,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1987,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1988,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1989,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1990,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1991,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1992,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1993,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1994,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1995,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1996,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1997,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1998,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
1999,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2000,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2001,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2002,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2003,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2004,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2005,AN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2006,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2007,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2008,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2009,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2010,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2011,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2012,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2013,D,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2014,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2015,C,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2016,BN,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
2017,W,0,23,1086,1467,0,38,126,352,0,4,37,93,1234,0,113
