DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1923,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1924,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1925,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1926,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1927,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1928,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1929,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1930,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1931,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1932,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1933,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1934,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1935,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1936,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1937,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1938,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1939,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1940,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1941,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1942,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1943,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1944,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1945,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1946,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1947,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1948,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1949,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1950,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1951,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1952,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1953,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1954,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1955,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1956,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1957,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1958,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1959,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1960,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1961,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1962,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1963,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1964,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1965,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1966,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1967,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1968,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1969,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1970,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1971,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1972,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1973,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1974,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1975,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1976,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1977,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1978,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1979,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1980,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1981,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1982,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1983,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1984,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1985,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1986,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1987,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1988,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1989,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1990,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1991,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1992,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1993,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1994,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1995,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1996,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1997,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1998,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
1999,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2000,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2001,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2002,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2003,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2004,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2005,AN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2006,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2007,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2008,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2009,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2010,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2011,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2012,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2013,D,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2014,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2015,C,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2016,BN,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
2017,W,0,0,278,55,0,0,215,0,156,297,0,9,182,0,51
