DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1923,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1924,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1925,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1926,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1927,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1928,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1929,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1930,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1931,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1932,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1933,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1934,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1935,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1936,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1937,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1938,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1939,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1940,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1941,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1942,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1943,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1944,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1945,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1946,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1947,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1948,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1949,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1950,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1951,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1952,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1953,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1954,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1955,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1956,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1957,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1958,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1959,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1960,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1961,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1962,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1963,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1964,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1965,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1966,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1967,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1968,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1969,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1970,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1971,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1972,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1973,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1974,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1975,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1976,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1977,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1978,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1979,BN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1980,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1981,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1982,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1983,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1984,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1985,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1986,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1987,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1988,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1989,D,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1990,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1991,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1992,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1993,AN,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1994,C,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1995,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1996,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1997,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
1998,W,38,0,65,0,0,0,0,0,0,0,0,11,90,0,7
