DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1923,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1924,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1925,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1926,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1927,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1928,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1929,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1930,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1931,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1932,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1933,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1934,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1935,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1936,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1937,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1938,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1939,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1940,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1941,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1942,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1943,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1944,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1945,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1946,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1947,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1948,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1949,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1950,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1951,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1952,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1953,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1954,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1955,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1956,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1957,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1958,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1959,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1960,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1961,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1962,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1963,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1964,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1965,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1966,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1967,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1968,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1969,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1970,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1971,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1972,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1973,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1974,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1975,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1976,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1977,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1978,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1979,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1980,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1981,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1982,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1983,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1984,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1985,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1986,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1987,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1988,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1989,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1990,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1991,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1992,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1993,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1994,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1995,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1996,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1997,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1998,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
1999,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2000,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2001,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2002,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2003,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2004,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2005,AN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2006,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2007,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2008,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2009,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2010,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2011,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2012,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2013,D,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2014,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2015,C,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2016,BN,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
2017,W,135,481,3,0,0,0,0,0,0,0,0,32,667,0,32
