DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1923,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1924,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1925,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1926,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1927,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1928,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1929,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1930,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1931,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1932,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1933,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1934,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1935,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1936,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1937,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1938,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1939,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1940,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1941,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1942,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1943,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1944,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1945,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1946,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1947,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1948,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1949,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1950,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1951,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1952,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1953,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1954,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1955,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1956,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1957,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1958,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1959,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1960,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1961,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1962,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1963,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1964,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1965,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1966,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1967,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1968,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1969,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1970,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1971,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1972,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1973,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1974,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1975,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1976,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1977,C,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1978,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1979,BN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1980,AN,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1981,D,6,10,238,28,37,267,0,5,124,0,0,0,65,0,13
1982,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
1983,W,11,6,260,66,0,272,0,68,51,0,0,0,44,0,14
