DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1923,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1924,C,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1925,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1926,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1927,W,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1928,AN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1929,C,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1930,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1931,C,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1932,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1933,C,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1934,C,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1935,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1936,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1937,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1938,W,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1939,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1940,AN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1941,W,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1942,W,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1943,W,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1944,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1945,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1946,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1947,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1948,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
1949,D,578,381,792,663,689,787,0,113,166,14,0,2,258,0,55
1950,BN,883,138,1053,1069,174,597,0,80,85,9,0,0,203,0,206
