DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1923,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1924,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1925,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1926,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1927,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1928,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1929,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1930,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1931,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1932,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1933,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1934,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1935,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1936,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1937,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1938,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1939,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1940,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1941,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1942,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1943,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1944,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1945,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1946,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1947,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1948,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1949,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1950,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1951,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1952,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1953,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1954,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1955,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1956,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1957,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1958,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1959,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1960,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1961,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1962,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1963,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1964,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1965,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1966,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1967,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1968,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1969,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1970,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1971,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1972,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1973,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1974,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1975,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1976,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1977,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1978,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1979,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1980,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1981,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1982,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1983,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1984,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1985,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1986,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1987,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1988,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1989,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1990,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1991,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1992,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1993,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1994,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
1995,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1996,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1997,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1998,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
1999,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2000,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2001,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2002,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2003,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2004,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2005,AN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2006,W,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2007,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2008,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2009,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2010,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2011,w,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2012,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
2013,D,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2014,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2015,C,22,0,0,1189,0,39,0,1,0,0,21,1,115,0,86
2016,BN,17,90,0,350,0,210,0,565,0,0,0,1,126,0,113
