DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1923,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1924,C,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1925,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1926,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1927,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1928,AN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1929,C,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1930,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1931,C,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1932,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1933,C,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1934,C,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1935,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1936,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1937,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1938,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1939,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1940,AN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1941,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1942,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1943,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1944,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1945,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1946,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1947,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1948,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1949,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1950,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1951,AN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1952,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1953,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1954,AN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1955,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1956,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1957,AN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1958,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1959,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1960,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1961,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
1962,BN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1963,W,1,0,0,0,0,0,0,0,0,0,0,2,0,0,54
1964,D,1,0,0,0,0,0,0,0,0,0,0,3,13,0,40
