DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1923,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1924,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1925,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1926,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1927,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1928,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1929,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1930,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1931,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1932,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1933,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1934,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1935,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1936,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1937,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1938,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1939,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1940,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1941,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1942,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1943,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1944,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1945,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1946,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1947,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1948,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1949,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1950,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1951,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1952,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1953,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1954,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1955,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1956,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1957,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1958,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1959,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1960,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1961,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1962,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1963,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1964,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1965,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1966,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1967,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1968,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1969,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1970,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1971,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1972,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1973,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1974,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1975,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1976,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1977,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1978,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1979,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1980,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1981,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1982,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1983,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1984,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1985,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1986,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1987,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1988,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1989,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1990,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1991,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1992,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1993,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1994,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
1995,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1996,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1997,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1998,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
1999,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2000,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2001,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2002,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2003,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2004,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2005,AN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2006,W,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2007,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2008,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2009,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2010,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2011,w,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2012,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
2013,D,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2014,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2015,C,0,0,0,198,53,149,0,0,26,0,0,46,137,0,26
2016,BN,0,34,21,180,0,60,0,33,88,0,0,77,100,0,41
