DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1923,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1924,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1925,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1926,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1927,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1928,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1929,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1930,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1931,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1932,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1933,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1934,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1935,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1936,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1937,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1938,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1939,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1940,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1941,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1942,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1943,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1944,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1945,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1946,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1947,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1948,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1949,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1950,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1951,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1952,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1953,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1954,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1955,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1956,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1957,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1958,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1959,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1960,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1961,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1962,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1963,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1964,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1965,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1966,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1967,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1968,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1969,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1970,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1971,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1972,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1973,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1974,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1975,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1976,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1977,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1978,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1979,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1980,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1981,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1982,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1983,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1984,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1985,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1986,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1987,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1988,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1989,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1990,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1991,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1992,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1993,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1994,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
1995,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1996,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1997,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1998,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
1999,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2000,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2001,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2002,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2003,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2004,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2005,AN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2006,W,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2007,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2008,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2009,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2010,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2011,w,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2012,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
2013,D,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2014,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2015,C,171,120,675,289,358,300,0,66,243,17,0,6,153,0,18
2016,BN,223,84,553,662,0,233,0,97,450,0,0,15,84,0,12
