DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1923,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1924,C,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1925,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1926,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1927,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1928,AN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1929,C,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1930,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1931,C,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1932,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1933,C,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1934,C,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1935,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1936,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1937,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1938,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1939,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1940,AN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1941,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1942,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1943,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1944,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1945,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1946,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1947,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1948,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1949,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1950,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1951,AN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1952,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1953,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1954,AN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1955,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1956,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1957,AN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1958,W,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1959,BN,4,0,0,238,21,13,0,137,65,0,151,85,0,0,4
1960,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
1961,D,3,1,0,325,0,85,140,47,0,0,0,17,95,0,8
